TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
6200	1.24	-0.0557625	-0.0599903	-0.0564387	-0.0609165
6201	1.2402	-0.0557558	-0.0599907	-0.0564357	-0.0609222
6202	1.2404	-0.0557493	-0.059991	-0.0564329	-0.0609279
6203	1.2406	-0.055743	-0.0599914	-0.0564302	-0.0609334
6204	1.2408	-0.0557369	-0.0599917	-0.0564277	-0.0609388
6205	1.241	-0.0557309	-0.0599921	-0.0564253	-0.060944
6206	1.2412	-0.0557252	-0.0599924	-0.0564231	-0.0609492
6207	1.2414	-0.0557196	-0.0599927	-0.0564211	-0.0609542
6208	1.2416	-0.0557142	-0.059993	-0.0564192	-0.0609591
6209	1.2418	-0.055709	-0.0599932	-0.0564174	-0.0609639
6210	1.242	-0.0557039	-0.0599935	-0.0564158	-0.0609686
6211	1.2422	-0.0556991	-0.0599938	-0.0564143	-0.0609731
6212	1.2424	-0.0556944	-0.059994	-0.0564129	-0.0609776
6213	1.2426	-0.0556898	-0.0599942	-0.0564117	-0.0609819
6214	1.2428	-0.0556855	-0.0599945	-0.0564106	-0.0609861
6215	1.243	-0.0556813	-0.0599947	-0.0564097	-0.0609902
6216	1.2432	-0.0556773	-0.0599949	-0.0564089	-0.0609942
6217	1.2434	-0.0556734	-0.0599951	-0.0564082	-0.0609981
6218	1.2436	-0.0556697	-0.0599953	-0.0564077	-0.0610018
6219	1.2438	-0.0556662	-0.0599955	-0.0564072	-0.0610054
6220	1.244	-0.0556628	-0.0599956	-0.0564069	-0.061009
6221	1.2442	-0.0556595	-0.0599958	-0.0564067	-0.0610124
6222	1.2444	-0.0556564	-0.059996	-0.0564067	-0.0610157
6223	1.2446	-0.0556535	-0.0599961	-0.0564067	-0.0610189
6224	1.2448	-0.0556507	-0.0599963	-0.0564069	-0.061022
6225	1.245	-0.0556481	-0.0599964	-0.0564072	-0.061025
6226	1.2452	-0.0556456	-0.0599966	-0.0564076	-0.0610279
6227	1.2454	-0.0556433	-0.0599967	-0.0564081	-0.0610307
6228	1.2456	-0.0556411	-0.0599968	-0.0564087	-0.0610334
6229	1.2458	-0.055639	-0.059997	-0.0564095	-0.061036
6230	1.246	-0.0556371	-0.0599971	-0.0564103	-0.0610384
6231	1.2462	-0.0556353	-0.0599972	-0.0564112	-0.0610408
6232	1.2464	-0.0556336	-0.0599973	-0.0564123	-0.0610431
6233	1.2466	-0.0556321	-0.0599974	-0.0564134	-0.0610453
6234	1.2468	-0.0556307	-0.0599975	-0.0564146	-0.0610474
6235	1.247	-0.0556295	-0.0599976	-0.056416	-0.0610494
6236	1.2472	-0.0556283	-0.0599977	-0.0564174	-0.0610513
6237	1.2474	-0.0556273	-0.0599978	-0.0564189	-0.0610531
6238	1.2476	-0.0556264	-0.0599979	-0.0564205	-0.0610548
6239	1.2478	-0.0556257	-0.059998	-0.0564222	-0.0610564
6240	1.248	-0.055625	-0.059998	-0.056424	-0.061058
6241	1.2482	-0.0556245	-0.0599981	-0.0564259	-0.0610594
6242	1.2484	-0.0556241	-0.0599982	-0.0564278	-0.0610608
6243	1.2486	-0.0556238	-0.0599983	-0.0564298	-0.061062
6244	1.2488	-0.0556236	-0.0599983	-0.056432	-0.0610632
6245	1.249	-0.0556235	-0.0599984	-0.0564342	-0.0610643
6246	1.2492	-0.0556235	-0.0599985	-0.0564364	-0.0610653
6247	1.2494	-0.0556237	-0.0599985	-0.0564388	-0.0610663
6248	1.2496	-0.0556239	-0.0599986	-0.0564412	-0.0610671
6249	1.2498	-0.0556243	-0.0599986	-0.0564437	-0.0610679
6250	1.25	-0.0556247	-0.0599987	-0.0564462	-0.0610686
6251	1.2502	-0.0556253	-0.0599987	-0.0564489	-0.0610692
6252	1.2504	-0.0556259	-0.0599988	-0.0564515	-0.0610697
6253	1.2506	-0.0556266	-0.0599988	-0.0564543	-0.0610702
6254	1.2508	-0.0556275	-0.0599989	-0.0564571	-0.0610706
6255	1.251	-0.0556284	-0.0599989	-0.05646	-0.0610709
6256	1.2512	-0.0556294	-0.059999	-0.056463	-0.0610711
6257	1.2514	-0.0556306	-0.059999	-0.056466	-0.0610713
6258	1.2516	-0.0556318	-0.059999	-0.056469	-0.0610714
6259	1.2518	-0.055633	-0.0599991	-0.0564721	-0.0610714
6260	1.252	-0.0556344	-0.0599991	-0.0564753	-0.0610713
6261	1.2522	-0.0556359	-0.0599992	-0.0564785	-0.0610712
6262	1.2524	-0.0556374	-0.0599992	-0.0564818	-0.061071
6263	1.2526	-0.055639	-0.0599992	-0.0564852	-0.0610708
6264	1.2528	-0.0556407	-0.0599992	-0.0564885	-0.0610705
6265	1.253	-0.0556425	-0.0599993	-0.056492	-0.0610701
6266	1.2532	-0.0556444	-0.0599993	-0.0564954	-0.0610696
6267	1.2534	-0.0556463	-0.0599993	-0.056499	-0.0610691
6268	1.2536	-0.0556483	-0.0599994	-0.0565025	-0.0610685
6269	1.2538	-0.0556504	-0.0599994	-0.0565061	-0.0610679
6270	1.254	-0.0556525	-0.0599994	-0.0565098	-0.0610672
6271	1.2542	-0.0556547	-0.0599994	-0.0565135	-0.0610665
6272	1.2544	-0.055657	-0.0599995	-0.0565172	-0.0610657
6273	1.2546	-0.0556593	-0.0599995	-0.0565209	-0.0610648
6274	1.2548	-0.0556617	-0.0599995	-0.0565247	-0.0610639
6275	1.255	-0.0556642	-0.0599995	-0.0565286	-0.0610629
6276	1.2552	-0.0556667	-0.0599995	-0.0565324	-0.0610619
6277	1.2554	-0.0556693	-0.0599996	-0.0565363	-0.0610608
6278	1.2556	-0.055672	-0.0599996	-0.0565403	-0.0610596
6279	1.2558	-0.0556747	-0.0599996	-0.0565442	-0.0610584
6280	1.256	-0.0556774	-0.0599996	-0.0565482	-0.0610572
6281	1.2562	-0.0556802	-0.0599996	-0.0565522	-0.0610559
6282	1.2564	-0.0556831	-0.0599996	-0.0565563	-0.0610545
6283	1.2566	-0.055686	-0.0599996	-0.0565604	-0.0610532
6284	1.2568	-0.055689	-0.0599997	-0.0565645	-0.0610517
6285	1.257	-0.055692	-0.0599997	-0.0565686	-0.0610502
6286	1.2572	-0.0556951	-0.0599997	-0.0565727	-0.0610487
6287	1.2574	-0.0556982	-0.0599997	-0.0565769	-0.0610471
6288	1.2576	-0.0557014	-0.0599997	-0.0565811	-0.0610455
6289	1.2578	-0.0557046	-0.0599997	-0.0565853	-0.0610438
6290	1.258	-0.0557079	-0.0599997	-0.0565895	-0.0610421
6291	1.2582	-0.0557112	-0.0599997	-0.0565938	-0.0610403
6292	1.2584	-0.0557145	-0.0599998	-0.056598	-0.0610386
6293	1.2586	-0.0557179	-0.0599998	-0.0566023	-0.0610367
6294	1.2588	-0.0557213	-0.0599998	-0.0566066	-0.0610348
6295	1.259	-0.0557247	-0.0599998	-0.0566109	-0.0610329
6296	1.2592	-0.0557282	-0.0599998	-0.0566152	-0.061031
6297	1.2594	-0.0557318	-0.0599998	-0.0566195	-0.061029
6298	1.2596	-0.0557353	-0.0599998	-0.0566239	-0.0610269
6299	1.2598	-0.0557389	-0.0599998	-0.0566282	-0.0610249
6300	1.26	-0.0557425	-0.0599998	-0.0566326	-0.0610228
6301	1.2602	-0.0557462	-0.0599998	-0.056637	-0.0610206
6302	1.2604	-0.0557499	-0.0599998	-0.0566413	-0.0610185
6303	1.2606	-0.0557536	-0.0599998	-0.0566457	-0.0610163
6304	1.2608	-0.0557573	-0.0599998	-0.0566501	-0.061014
6305	1.261	-0.0557611	-0.0599999	-0.0566545	-0.0610118
6306	1.2612	-0.0557649	-0.0599999	-0.0566589	-0.0610095
6307	1.2614	-0.0557687	-0.0599999	-0.0566633	-0.0610071
6308	1.2616	-0.0557726	-0.0599999	-0.0566678	-0.0610048
6309	1.2618	-0.0557765	-0.0599999	-0.0566722	-0.0610024
6310	1.262	-0.0557804	-0.0599999	-0.0566766	-0.0609999
6311	1.2622	-0.0557843	-0.0599999	-0.056681	-0.0609975
6312	1.2624	-0.0557882	-0.0599999	-0.0566855	-0.060995
6313	1.2626	-0.0557922	-0.0599999	-0.0566899	-0.0609925
6314	1.2628	-0.0557962	-0.0599999	-0.0566943	-0.06099
6315	1.263	-0.0558002	-0.0599999	-0.0566987	-0.0609874
6316	1.2632	-0.0558042	-0.0599999	-0.0567032	-0.0609848
6317	1.2634	-0.0558082	-0.0599999	-0.0567076	-0.0609822
6318	1.2636	-0.0558123	-0.0599999	-0.056712	-0.0609796
6319	1.2638	-0.0558163	-0.0599999	-0.0567164	-0.0609769
6320	1.264	-0.0558204	-0.0599999	-0.0567208	-0.0609743
6321	1.2642	-0.0558245	-0.0599999	-0.0567253	-0.0609716
6322	1.2644	-0.0558286	-0.0599999	-0.0567297	-0.0609688
6323	1.2646	-0.0558327	-0.0599999	-0.0567341	-0.0609661
6324	1.2648	-0.0558369	-0.0599999	-0.0567385	-0.0609633
6325	1.265	-0.055841	-0.0599999	-0.0567429	-0.0609605
6326	1.2652	-0.0558452	-0.0599999	-0.0567472	-0.0609577
6327	1.2654	-0.0558493	-0.0599999	-0.0567516	-0.0609549
6328	1.2656	-0.0558535	-0.0599999	-0.056756	-0.0609521
6329	1.2658	-0.0558577	-0.0599999	-0.0567604	-0.0609492
6330	1.266	-0.0558619	-0.0599999	-0.0567647	-0.0609463
6331	1.2662	-0.0558661	-0.06	-0.0567691	-0.0609434
6332	1.2664	-0.0558703	-0.06	-0.0567734	-0.0609405
6333	1.2666	-0.0558745	-0.06	-0.0567777	-0.0609376
6334	1.2668	-0.0558787	-0.06	-0.0567821	-0.0609346
6335	1.267	-0.0558829	-0.06	-0.0567864	-0.0609316
6336	1.2672	-0.0558871	-0.06	-0.0567907	-0.0609287
6337	1.2674	-0.0558913	-0.06	-0.056795	-0.0609257
6338	1.2676	-0.0558956	-0.06	-0.0567993	-0.0609227
6339	1.2678	-0.0558998	-0.06	-0.0568035	-0.0609197
6340	1.268	-0.055904	-0.06	-0.0568078	-0.0609166
6341	1.2682	-0.0559083	-0.06	-0.056812	-0.0609136
6342	1.2684	-0.0559125	-0.06	-0.0568163	-0.0609105
6343	1.2686	-0.0559167	-0.06	-0.0568205	-0.0609074
6344	1.2688	-0.055921	-0.06	-0.0568247	-0.0609044
6345	1.269	-0.0559252	-0.06	-0.0568289	-0.0609013
6346	1.2692	-0.0559294	-0.06	-0.0568331	-0.0608982
6347	1.2694	-0.0559336	-0.06	-0.0568373	-0.0608951
6348	1.2696	-0.0559379	-0.06	-0.0568414	-0.0608919
6349	1.2698	-0.0559421	-0.06	-0.0568456	-0.0608888
6350	1.27	-0.0559463	-0.06	-0.0568497	-0.0608857
6351	1.2702	-0.0559505	-0.06	-0.0568538	-0.0608825
6352	1.2704	-0.0559547	-0.06	-0.0568579	-0.0608794
6353	1.2706	-0.0559589	-0.06	-0.056862	-0.0608762
6354	1.2708	-0.0559631	-0.06	-0.0568661	-0.060873
6355	1.271	-0.0559673	-0.06	-0.0568702	-0.0608698
6356	1.2712	-0.0559715	-0.06	-0.0568742	-0.0608666
6357	1.2714	-0.0559757	-0.06	-0.0568782	-0.0608635
6358	1.2716	-0.0559799	-0.06	-0.0568822	-0.0608603
6359	1.2718	-0.0559841	-0.06	-0.0568862	-0.060857
6360	1.272	-0.0559882	-0.06	-0.0568902	-0.0608538
6361	1.2722	-0.0559924	-0.06	-0.0568942	-0.0608506
6362	1.2724	-0.0559966	-0.06	-0.0568981	-0.0608474
6363	1.2726	-0.0560007	-0.06	-0.0569021	-0.0608442
6364	1.2728	-0.0560048	-0.06	-0.056906	-0.0608409
6365	1.273	-0.056009	-0.06	-0.0569099	-0.0608377
6366	1.2732	-0.0560131	-0.06	-0.0569138	-0.0608345
6367	1.2734	-0.0560172	-0.06	-0.0569177	-0.0608312
6368	1.2736	-0.0560213	-0.06	-0.0569215	-0.060828
6369	1.2738	-0.0560254	-0.06	-0.0569254	-0.0608247
6370	1.274	-0.0560295	-0.06	-0.0569292	-0.0608215
6371	1.2742	-0.0560335	-0.06	-0.056933	-0.0608183
6372	1.2744	-0.0560376	-0.06	-0.0569368	-0.060815
6373	1.2746	-0.0560417	-0.06	-0.0569405	-0.0608117
6374	1.2748	-0.0560457	-0.06	-0.0569443	-0.0608085
6375	1.275	-0.0560497	-0.06	-0.056948	-0.0608052
6376	1.2752	-0.0560538	-0.06	-0.0569517	-0.060802
6377	1.2754	-0.0560578	-0.06	-0.0569554	-0.0607987
6378	1.2756	-0.0560618	-0.06	-0.0569591	-0.0607955
6379	1.2758	-0.0560657	-0.06	-0.0569628	-0.0607922
6380	1.276	-0.0560697	-0.06	-0.0569665	-0.060789
6381	1.2762	-0.0560737	-0.06	-0.0569701	-0.0607857
6382	1.2764	-0.0560776	-0.06	-0.0569737	-0.0607824
6383	1.2766	-0.0560816	-0.06	-0.0569773	-0.0607792
6384	1.2768	-0.0560855	-0.06	-0.0569809	-0.0607759
6385	1.277	-0.0560894	-0.06	-0.0569844	-0.0607727
6386	1.2772	-0.0560933	-0.06	-0.056988	-0.0607694
6387	1.2774	-0.0560972	-0.06	-0.0569915	-0.0607662
6388	1.2776	-0.056101	-0.06	-0.056995	-0.0607629
6389	1.2778	-0.0561049	-0.06	-0.0569985	-0.0607597
6390	1.278	-0.0561087	-0.06	-0.057002	-0.0607565
6391	1.2782	-0.0561126	-0.06	-0.0570055	-0.0607532
6392	1.2784	-0.0561164	-0.06	-0.0570089	-0.06075
6393	1.2786	-0.0561202	-0.06	-0.0570123	-0.0607467
6394	1.2788	-0.056124	-0.06	-0.0570157	-0.0607435
6395	1.279	-0.0561277	-0.06	-0.0570191	-0.0607403
6396	1.2792	-0.0561315	-0.06	-0.0570225	-0.0607371
6397	1.2794	-0.0561352	-0.06	-0.0570258	-0.0607339
6398	1.2796	-0.056139	-0.06	-0.0570292	-0.0607306
6399	1.2798	-0.0561427	-0.06	-0.0570325	-0.0607274
6400	1.28	-0.0561464	-0.06	-0.0570358	-0.0607242
6401	1.2802	-0.0561501	-0.06	-0.0570391	-0.060721
6402	1.2804	-0.0561538	-0.06	-0.0570424	-0.0607178
6403	1.2806	-0.0561574	-0.06	-0.0570456	-0.0607146
6404	1.2808	-0.0561611	-0.06	-0.0570489	-0.0607114
6405	1.281	-0.0561647	-0.06	-0.0570521	-0.0607082
6406	1.2812	-0.0561683	-0.06	-0.0570553	-0.0607051
6407	1.2814	-0.0561719	-0.06	-0.0570585	-0.0607019
6408	1.2816	-0.0561755	-0.06	-0.0570616	-0.0606987
6409	1.2818	-0.056179	-0.06	-0.0570648	-0.0606956
6410	1.282	-0.0561826	-0.06	-0.0570679	-0.0606924
6411	1.2822	-0.0561861	-0.06	-0.057071	-0.0606893
6412	1.2824	-0.0561897	-0.06	-0.0570741	-0.0606861
6413	1.2826	-0.0561932	-0.06	-0.0570772	-0.060683
6414	1.2828	-0.0561967	-0.06	-0.0570803	-0.0606798
6415	1.283	-0.0562001	-0.06	-0.0570833	-0.0606767
6416	1.2832	-0.0562036	-0.06	-0.0570864	-0.0606736
6417	1.2834	-0.056207	-0.06	-0.0570894	-0.0606705
6418	1.2836	-0.0562105	-0.06	-0.0570924	-0.0606674
6419	1.2838	-0.0562139	-0.06	-0.0570954	-0.0606643
6420	1.284	-0.0562173	-0.06	-0.0570984	-0.0606612
6421	1.2842	-0.0562207	-0.06	-0.0571013	-0.0606581
6422	1.2844	-0.056224	-0.06	-0.0571042	-0.060655
6423	1.2846	-0.0562274	-0.06	-0.0571072	-0.0606519
6424	1.2848	-0.0562307	-0.06	-0.0571101	-0.0606489
6425	1.285	-0.0562341	-0.06	-0.057113	-0.0606458
6426	1.2852	-0.0562374	-0.06	-0.0571158	-0.0606427
6427	1.2854	-0.0562407	-0.06	-0.0571187	-0.0606397
6428	1.2856	-0.0562439	-0.06	-0.0571216	-0.0606367
6429	1.2858	-0.0562472	-0.06	-0.0571244	-0.0606336
6430	1.286	-0.0562505	-0.06	-0.0571272	-0.0606306
6431	1.2862	-0.0562537	-0.06	-0.05713	-0.0606276
6432	1.2864	-0.0562569	-0.06	-0.0571328	-0.0606246
6433	1.2866	-0.0562601	-0.06	-0.0571356	-0.0606216
6434	1.2868	-0.0562633	-0.06	-0.0571383	-0.0606186
6435	1.287	-0.0562665	-0.06	-0.057141	-0.0606156
6436	1.2872	-0.0562696	-0.06	-0.0571438	-0.0606126
6437	1.2874	-0.0562728	-0.06	-0.0571465	-0.0606097
6438	1.2876	-0.0562759	-0.06	-0.0571492	-0.0606067
6439	1.2878	-0.056279	-0.06	-0.0571519	-0.0606037
6440	1.288	-0.0562821	-0.06	-0.0571545	-0.0606008
6441	1.2882	-0.0562852	-0.06	-0.0571572	-0.0605979
6442	1.2884	-0.0562883	-0.06	-0.0571598	-0.0605949
6443	1.2886	-0.0562913	-0.06	-0.0571624	-0.060592
6444	1.2888	-0.0562944	-0.06	-0.057165	-0.0605891
6445	1.289	-0.0562974	-0.06	-0.0571676	-0.0605862
6446	1.2892	-0.0563004	-0.06	-0.0571702	-0.0605833
6447	1.2894	-0.0563034	-0.06	-0.0571728	-0.0605804
6448	1.2896	-0.0563064	-0.06	-0.0571753	-0.0605775
6449	1.2898	-0.0563093	-0.06	-0.0571779	-0.0605747
6450	1.29	-0.0563123	-0.06	-0.0571804	-0.0605718
6451	1.2902	-0.0563152	-0.06	-0.0571829	-0.060569
6452	1.2904	-0.0563181	-0.06	-0.0571854	-0.0605661
6453	1.2906	-0.056321	-0.06	-0.0571879	-0.0605633
6454	1.2908	-0.0563239	-0.06	-0.0571904	-0.0605604
6455	1.291	-0.0563268	-0.06	-0.0571928	-0.0605576
6456	1.2912	-0.0563297	-0.06	-0.0571953	-0.0605548
6457	1.2914	-0.0563325	-0.06	-0.0571977	-0.060552
6458	1.2916	-0.0563354	-0.06	-0.0572001	-0.0605492
6459	1.2918	-0.0563382	-0.06	-0.0572025	-0.0605464
6460	1.292	-0.056341	-0.06	-0.0572049	-0.0605437
6461	1.2922	-0.0563438	-0.06	-0.0572073	-0.0605409
6462	1.2924	-0.0563466	-0.06	-0.0572097	-0.0605381
6463	1.2926	-0.0563493	-0.06	-0.057212	-0.0605354
6464	1.2928	-0.0563521	-0.06	-0.0572144	-0.0605327
6465	1.293	-0.0563548	-0.06	-0.0572167	-0.0605299
6466	1.2932	-0.0563576	-0.06	-0.057219	-0.0605272
6467	1.2934	-0.0563603	-0.06	-0.0572213	-0.0605245
6468	1.2936	-0.056363	-0.06	-0.0572236	-0.0605218
6469	1.2938	-0.0563657	-0.06	-0.0572259	-0.0605191
6470	1.294	-0.0563683	-0.06	-0.0572282	-0.0605164
6471	1.2942	-0.056371	-0.06	-0.0572304	-0.0605137
6472	1.2944	-0.0563737	-0.06	-0.0572327	-0.060511
6473	1.2946	-0.0563763	-0.06	-0.0572349	-0.0605084
6474	1.2948	-0.0563789	-0.06	-0.0572371	-0.0605057
6475	1.295	-0.0563815	-0.06	-0.0572393	-0.0605031
6476	1.2952	-0.0563841	-0.06	-0.0572416	-0.0605005
6477	1.2954	-0.0563867	-0.06	-0.0572437	-0.0604978
6478	1.2956	-0.0563893	-0.06	-0.0572459	-0.0604952
6479	1.2958	-0.0563918	-0.06	-0.0572481	-0.0604926
6480	1.296	-0.0563944	-0.06	-0.0572502	-0.06049
6481	1.2962	-0.0563969	-0.06	-0.0572524	-0.0604874
6482	1.2964	-0.0563994	-0.06	-0.0572545	-0.0604848
6483	1.2966	-0.0564019	-0.06	-0.0572566	-0.0604823
6484	1.2968	-0.0564044	-0.06	-0.0572588	-0.0604797
6485	1.297	-0.0564069	-0.06	-0.0572609	-0.0604771
6486	1.2972	-0.0564094	-0.06	-0.0572629	-0.0604746
6487	1.2974	-0.0564118	-0.06	-0.057265	-0.060472
6488	1.2976	-0.0564143	-0.06	-0.0572671	-0.0604695
6489	1.2978	-0.0564167	-0.06	-0.0572692	-0.060467
6490	1.298	-0.0564191	-0.06	-0.0572712	-0.0604645
6491	1.2982	-0.0564216	-0.06	-0.0572732	-0.060462
6492	1.2984	-0.056424	-0.06	-0.0572753	-0.0604595
6493	1.2986	-0.0564264	-0.06	-0.0572773	-0.060457
6494	1.2988	-0.0564287	-0.06	-0.0572793	-0.0604545
6495	1.299	-0.0564311	-0.06	-0.0572813	-0.0604521
6496	1.2992	-0.0564334	-0.06	-0.0572833	-0.0604496
6497	1.2994	-0.0564358	-0.06	-0.0572853	-0.0604471
6498	1.2996	-0.0564381	-0.06	-0.0572872	-0.0604447
6499	1.2998	-0.0564404	-0.06	-0.0572892	-0.0604423
6500	1.3	-0.0564427	-0.06	-0.0572911	-0.0604398
6501	1.3002	-0.056445	-0.06	-0.0572931	-0.0604374
6502	1.3004	-0.0564473	-0.06	-0.057295	-0.060435
6503	1.3006	-0.0564496	-0.06	-0.0572969	-0.0604326
6504	1.3008	-0.0564519	-0.06	-0.0572988	-0.0604302
6505	1.301	-0.0564541	-0.06	-0.0573007	-0.0604278
6506	1.3012	-0.0564564	-0.06	-0.0573026	-0.0604254
6507	1.3014	-0.0564586	-0.06	-0.0573045	-0.0604231
6508	1.3016	-0.0564608	-0.06	-0.0573064	-0.0604207
6509	1.3018	-0.056463	-0.06	-0.0573082	-0.0604184
6510	1.302	-0.0564652	-0.06	-0.0573101	-0.060416
6511	1.3022	-0.0564674	-0.06	-0.057312	-0.0604137
6512	1.3024	-0.0564696	-0.06	-0.0573138	-0.0604114
6513	1.3026	-0.0564718	-0.06	-0.0573156	-0.060409
6514	1.3028	-0.0564739	-0.06	-0.0573174	-0.0604067
6515	1.303	-0.0564761	-0.06	-0.0573193	-0.0604044
6516	1.3032	-0.0564782	-0.06	-0.0573211	-0.0604021
6517	1.3034	-0.0564804	-0.06	-0.0573229	-0.0603998
6518	1.3036	-0.0564825	-0.06	-0.0573246	-0.0603976
6519	1.3038	-0.0564846	-0.06	-0.0573264	-0.0603953
6520	1.304	-0.0564867	-0.06	-0.0573282	-0.060393
6521	1.3042	-0.0564888	-0.06	-0.05733	-0.0603908
6522	1.3044	-0.0564909	-0.06	-0.0573317	-0.0603885
6523	1.3046	-0.0564929	-0.06	-0.0573335	-0.0603863
6524	1.3048	-0.056495	-0.06	-0.0573352	-0.060384
6525	1.305	-0.0564971	-0.06	-0.0573369	-0.0603818
6526	1.3052	-0.0564991	-0.06	-0.0573386	-0.0603796
6527	1.3054	-0.0565011	-0.06	-0.0573404	-0.0603774
6528	1.3056	-0.0565032	-0.06	-0.0573421	-0.0603752
6529	1.3058	-0.0565052	-0.06	-0.0573438	-0.060373
6530	1.306	-0.0565072	-0.06	-0.0573454	-0.0603708
6531	1.3062	-0.0565092	-0.06	-0.0573471	-0.0603686
6532	1.3064	-0.0565112	-0.06	-0.0573488	-0.0603665
6533	1.3066	-0.0565131	-0.06	-0.0573505	-0.0603643
6534	1.3068	-0.0565151	-0.06	-0.0573521	-0.0603621
6535	1.307	-0.0565171	-0.06	-0.0573538	-0.06036
6536	1.3072	-0.056519	-0.06	-0.0573554	-0.0603579
6537	1.3074	-0.056521	-0.06	-0.0573571	-0.0603557
6538	1.3076	-0.0565229	-0.06	-0.0573587	-0.0603536
6539	1.3078	-0.0565248	-0.06	-0.0573603	-0.0603515
6540	1.308	-0.0565267	-0.06	-0.0573619	-0.0603494
6541	1.3082	-0.0565287	-0.06	-0.0573635	-0.0603473
6542	1.3084	-0.0565306	-0.06	-0.0573651	-0.0603452
6543	1.3086	-0.0565324	-0.06	-0.0573667	-0.0603431
6544	1.3088	-0.0565343	-0.06	-0.0573683	-0.060341
6545	1.309	-0.0565362	-0.06	-0.0573699	-0.0603389
6546	1.3092	-0.0565381	-0.06	-0.0573715	-0.0603369
6547	1.3094	-0.0565399	-0.06	-0.057373	-0.0603348
6548	1.3096	-0.0565418	-0.06	-0.0573746	-0.0603327
6549	1.3098	-0.0565436	-0.06	-0.0573762	-0.0603307
6550	1.31	-0.0565455	-0.06	-0.0573777	-0.0603287
6551	1.3102	-0.0565473	-0.06	-0.0573792	-0.0603266
6552	1.3104	-0.0565491	-0.06	-0.0573808	-0.0603246
6553	1.3106	-0.0565509	-0.06	-0.0573823	-0.0603226
6554	1.3108	-0.0565527	-0.06	-0.0573838	-0.0603206
6555	1.311	-0.0565545	-0.06	-0.0573853	-0.0603186
6556	1.3112	-0.0565563	-0.06	-0.0573868	-0.0603166
6557	1.3114	-0.0565581	-0.06	-0.0573883	-0.0603146
6558	1.3116	-0.0565599	-0.06	-0.0573898	-0.0603126
6559	1.3118	-0.0565616	-0.06	-0.0573913	-0.0603106
6560	1.312	-0.0565634	-0.06	-0.0573928	-0.0603086
6561	1.3122	-0.0565651	-0.06	-0.0573943	-0.0603067
6562	1.3124	-0.0565669	-0.06	-0.0573957	-0.0603047
6563	1.3126	-0.0565686	-0.06	-0.0573972	-0.0603028
6564	1.3128	-0.0565703	-0.06	-0.0573987	-0.0603008
6565	1.313	-0.0565721	-0.06	-0.0574001	-0.0602989
6566	1.3132	-0.0565738	-0.06	-0.0574016	-0.060297
6567	1.3134	-0.0565755	-0.06	-0.057403	-0.060295
6568	1.3136	-0.0565772	-0.06	-0.0574044	-0.0602931
6569	1.3138	-0.0565789	-0.06	-0.0574058	-0.0602912
6570	1.314	-0.0565806	-0.06	-0.0574073	-0.0602893
6571	1.3142	-0.0565822	-0.06	-0.0574087	-0.0602874
6572	1.3144	-0.0565839	-0.06	-0.0574101	-0.0602855
6573	1.3146	-0.0565856	-0.06	-0.0574115	-0.0602836
6574	1.3148	-0.0565872	-0.06	-0.0574129	-0.0602817
6575	1.315	-0.0565889	-0.06	-0.0574143	-0.0602799
6576	1.3152	-0.0565905	-0.06	-0.0574157	-0.060278
6577	1.3154	-0.0565922	-0.06	-0.0574171	-0.0602761
6578	1.3156	-0.0565938	-0.06	-0.0574184	-0.0602743
6579	1.3158	-0.0565954	-0.06	-0.0574198	-0.0602724
6580	1.316	-0.056597	-0.06	-0.0574212	-0.0602706
6581	1.3162	-0.0565986	-0.06	-0.0574225	-0.0602687
6582	1.3164	-0.0566002	-0.06	-0.0574239	-0.0602669
6583	1.3166	-0.0566018	-0.06	-0.0574252	-0.0602651
6584	1.3168	-0.0566034	-0.06	-0.0574266	-0.0602633
6585	1.317	-0.056605	-0.06	-0.0574279	-0.0602615
6586	1.3172	-0.0566066	-0.06	-0.0574292	-0.0602597
6587	1.3174	-0.0566082	-0.06	-0.0574305	-0.0602579
6588	1.3176	-0.0566097	-0.06	-0.0574319	-0.0602561
6589	1.3178	-0.0566113	-0.06	-0.0574332	-0.0602543
6590	1.318	-0.0566128	-0.06	-0.0574345	-0.0602525
6591	1.3182	-0.0566144	-0.06	-0.0574358	-0.0602507
6592	1.3184	-0.0566159	-0.06	-0.0574371	-0.0602489
6593	1.3186	-0.0566175	-0.06	-0.0574384	-0.0602472
6594	1.3188	-0.056619	-0.06	-0.0574397	-0.0602454
6595	1.319	-0.0566205	-0.06	-0.057441	-0.0602437
6596	1.3192	-0.056622	-0.06	-0.0574422	-0.0602419
6597	1.3194	-0.0566236	-0.06	-0.0574435	-0.0602402
6598	1.3196	-0.0566251	-0.06	-0.0574448	-0.0602384
6599	1.3198	-0.0566266	-0.06	-0.0574461	-0.0602367
6600	1.32	-0.0566281	-0.06	-0.0574473	-0.060235
6601	1.3202	-0.0566295	-0.06	-0.0574486	-0.0602332
6602	1.3204	-0.056631	-0.06	-0.0574498	-0.0602315
6603	1.3206	-0.0566325	-0.06	-0.0574511	-0.0602298
6604	1.3208	-0.056634	-0.06	-0.0574523	-0.0602281
6605	1.321	-0.0566354	-0.06	-0.0574535	-0.0602264
6606	1.3212	-0.0566369	-0.06	-0.0574548	-0.0602247
6607	1.3214	-0.0566383	-0.06	-0.057456	-0.060223
6608	1.3216	-0.0566398	-0.06	-0.0574572	-0.0602214
