TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
23706	4.7412	-0.0625654	-0.0597505	-0.0599988	-0.0599973	-0.0588869	-0.06	-0.0925615	-0.0562259	-0.0464402	-0.0451334
23707	4.7414	-0.0625653	-0.0597519	-0.0599988	-0.0599973	-0.0588884	-0.06	-0.0925606	-0.056238	-0.0464398	-0.0451339
23708	4.7416	-0.0625651	-0.0597533	-0.0599988	-0.0599973	-0.0588899	-0.06	-0.0925596	-0.0562502	-0.0464393	-0.0451345
23709	4.7418	-0.062565	-0.0597547	-0.0599988	-0.0599973	-0.0588913	-0.06	-0.0925587	-0.0562624	-0.0464389	-0.045135
23710	4.742	-0.0625649	-0.0597561	-0.0599988	-0.0599973	-0.058893	-0.06	-0.0925578	-0.0562746	-0.0464385	-0.0451356
23711	4.7422	-0.0625648	-0.0597575	-0.0599988	-0.0599973	-0.0588945	-0.06	-0.0925568	-0.0562868	-0.046438	-0.0451361
23712	4.7424	-0.0625647	-0.0597589	-0.0599988	-0.0599973	-0.0588961	-0.06	-0.0925559	-0.0562991	-0.0464376	-0.0451366
23713	4.7426	-0.0625646	-0.0597603	-0.0599988	-0.0599973	-0.0588975	-0.06	-0.0925549	-0.0563114	-0.0464372	-0.0451372
23714	4.7428	-0.0625644	-0.0597618	-0.0599988	-0.0599973	-0.0588989	-0.06	-0.092554	-0.0563237	-0.0464367	-0.0451377
23715	4.743	-0.0625643	-0.0597632	-0.0599988	-0.0599973	-0.0589006	-0.06	-0.092553	-0.056336	-0.0464363	-0.0451383
23716	4.7432	-0.0625642	-0.0597646	-0.0599988	-0.0599973	-0.0589022	-0.06	-0.0925521	-0.0563483	-0.0464359	-0.0451388
23717	4.7434	-0.0625641	-0.059766	-0.0599988	-0.0599973	-0.0589037	-0.06	-0.0925511	-0.0563607	-0.0464355	-0.0451393
23718	4.7436	-0.0625639	-0.0597674	-0.0599988	-0.0599973	-0.0589052	-0.06	-0.0925502	-0.0563731	-0.0464351	-0.0451399
23719	4.7438	-0.0625638	-0.0597688	-0.0599988	-0.0599973	-0.0589066	-0.06	-0.0925493	-0.0563855	-0.0464346	-0.0451404
23720	4.744	-0.0625637	-0.0597703	-0.0599988	-0.0599973	-0.0589082	-0.06	-0.0925483	-0.0563979	-0.0464342	-0.0451409
23721	4.7442	-0.0625636	-0.0597717	-0.0599988	-0.0599973	-0.0589098	-0.06	-0.0925474	-0.0564103	-0.0464338	-0.0451415
23722	4.7444	-0.0625634	-0.0597731	-0.0599988	-0.0599973	-0.0589113	-0.06	-0.0925464	-0.0564228	-0.0464334	-0.045142
23723	4.7446	-0.0625631	-0.0597746	-0.0599988	-0.0599973	-0.0589128	-0.06	-0.0925419	-0.0564353	-0.046433	-0.0451425
23724	4.7448	-0.0625626	-0.059776	-0.0599988	-0.0599973	-0.0589142	-0.06	-0.0925341	-0.0564478	-0.0464326	-0.045143
23725	4.745	-0.0625619	-0.0597774	-0.0599988	-0.0599973	-0.0589159	-0.06	-0.0925232	-0.0564603	-0.0464322	-0.0451435
23726	4.7452	-0.0625611	-0.0597789	-0.0599988	-0.0599973	-0.0589175	-0.06	-0.0925093	-0.0564729	-0.0464318	-0.0451441
23727	4.7454	-0.0625601	-0.0597803	-0.0599988	-0.0599973	-0.058919	-0.06	-0.0924926	-0.0564855	-0.0464313	-0.0451446
23728	4.7456	-0.062559	-0.0597818	-0.0599988	-0.0599973	-0.0589205	-0.06	-0.0924731	-0.0564982	-0.0464309	-0.0451451
23729	4.7458	-0.0625577	-0.0597832	-0.0599988	-0.0599973	-0.0589219	-0.06	-0.0924512	-0.056511	-0.0464304	-0.0451456
23730	4.746	-0.0625563	-0.0597847	-0.0599988	-0.0599973	-0.0589235	-0.06	-0.0924267	-0.0565238	-0.0464299	-0.0451461
23731	4.7462	-0.0625547	-0.0597862	-0.0599988	-0.0599973	-0.0589251	-0.06	-0.0924	-0.0565368	-0.0464293	-0.0451467
23732	4.7464	-0.0625531	-0.0597877	-0.0599988	-0.0599973	-0.0589266	-0.06	-0.0923711	-0.0565499	-0.0464288	-0.0451472
23733	4.7466	-0.0625513	-0.0597892	-0.0599988	-0.0599973	-0.0589281	-0.06	-0.0923401	-0.0565631	-0.0464282	-0.0451477
23734	4.7468	-0.0625494	-0.0597907	-0.0599988	-0.0599973	-0.0589295	-0.06	-0.0923071	-0.0565765	-0.0464276	-0.0451482
23735	4.747	-0.0625474	-0.0597922	-0.0599988	-0.0599973	-0.0589312	-0.06	-0.0922722	-0.0565901	-0.0464269	-0.0451488
23736	4.7472	-0.0625453	-0.0597938	-0.0599988	-0.0599973	-0.0589328	-0.06	-0.0922356	-0.0566039	-0.0464262	-0.0451493
23737	4.7474	-0.0625431	-0.0597954	-0.0599988	-0.0599973	-0.0589343	-0.06	-0.0921971	-0.056618	-0.0464255	-0.0451499
23738	4.7476	-0.0625408	-0.059797	-0.0599988	-0.0599973	-0.0589358	-0.06	-0.0921571	-0.0566323	-0.0464248	-0.0451504
23739	4.7478	-0.0625385	-0.0597986	-0.0599988	-0.0599973	-0.0589372	-0.06	-0.0921155	-0.0566469	-0.046424	-0.045151
23740	4.748	-0.062536	-0.0598003	-0.0599988	-0.0599973	-0.0589389	-0.06	-0.0920724	-0.0566618	-0.0464231	-0.0451515
23741	4.7482	-0.0625335	-0.059802	-0.0599988	-0.0599973	-0.0589405	-0.06	-0.0920279	-0.056677	-0.0464223	-0.0451521
23742	4.7484	-0.0625309	-0.0598037	-0.0599988	-0.0599973	-0.058942	-0.06	-0.091982	-0.0566925	-0.0464213	-0.0451527
23743	4.7486	-0.0625282	-0.0598055	-0.0599988	-0.0599973	-0.0589435	-0.06	-0.0919348	-0.0567084	-0.0464204	-0.0451533
23744	4.7488	-0.0625255	-0.0598073	-0.0599988	-0.0599973	-0.0589449	-0.06	-0.0918864	-0.0567246	-0.0464194	-0.0451539
23745	4.749	-0.0625226	-0.0598091	-0.0599988	-0.0599973	-0.0589466	-0.06	-0.0918367	-0.0567413	-0.0464183	-0.0451545
23746	4.7492	-0.0625198	-0.059811	-0.0599988	-0.0599973	-0.0589482	-0.06	-0.0917859	-0.0567583	-0.0464172	-0.0451551
23747	4.7494	-0.0625168	-0.0598129	-0.0599988	-0.0599973	-0.0589497	-0.06	-0.091734	-0.0567758	-0.0464161	-0.0451558
23748	4.7496	-0.0625138	-0.0598149	-0.0599988	-0.0599973	-0.0589512	-0.06	-0.091681	-0.0567937	-0.0464149	-0.0451565
23749	4.7498	-0.0625108	-0.0598169	-0.0599988	-0.0599973	-0.0589526	-0.06	-0.0916269	-0.0568121	-0.0464137	-0.0451571
23750	4.75	-0.0625076	-0.059819	-0.0599988	-0.0599973	-0.0589543	-0.06	-0.0915718	-0.0568309	-0.0464124	-0.0451578
23751	4.7502	-0.0625045	-0.0598211	-0.0599988	-0.0599973	-0.0589559	-0.06	-0.0915158	-0.0568502	-0.0464111	-0.0451586
23752	4.7504	-0.0625012	-0.0598233	-0.0599988	-0.0599973	-0.0589575	-0.06	-0.0914588	-0.05687	-0.0464097	-0.0451593
23753	4.7506	-0.062498	-0.0598255	-0.0599988	-0.0599973	-0.058959	-0.06	-0.0914008	-0.0568903	-0.0464083	-0.0451601
23754	4.7508	-0.0624946	-0.0598278	-0.0599988	-0.0599973	-0.0589604	-0.06	-0.091342	-0.0569111	-0.0464068	-0.0451608
23755	4.751	-0.0624913	-0.0598301	-0.0599988	-0.0599973	-0.0589621	-0.06	-0.0912823	-0.0569324	-0.0464053	-0.0451616
23756	4.7512	-0.0624878	-0.0598325	-0.0599988	-0.0599973	-0.0589638	-0.06	-0.0912217	-0.0569542	-0.0464038	-0.0451624
23757	4.7514	-0.0624843	-0.0598349	-0.0599988	-0.0599973	-0.0589653	-0.06	-0.0911602	-0.0569766	-0.0464022	-0.0451633
23758	4.7516	-0.0624808	-0.0598374	-0.0599988	-0.0599973	-0.0589668	-0.06	-0.0910979	-0.0569996	-0.0464005	-0.0451642
23759	4.7518	-0.0624772	-0.05984	-0.0599988	-0.0599973	-0.0589683	-0.06	-0.0910347	-0.0570231	-0.0463988	-0.0451651
23760	4.752	-0.0624736	-0.0598426	-0.0599988	-0.0599973	-0.05897	-0.06	-0.0909707	-0.0570472	-0.0463971	-0.045166
23761	4.7522	-0.0624699	-0.0598453	-0.0599988	-0.0599973	-0.0589717	-0.06	-0.0909059	-0.0570718	-0.0463953	-0.0451669
23762	4.7524	-0.0624662	-0.0598481	-0.0599988	-0.0599973	-0.0589733	-0.06	-0.0908403	-0.0570971	-0.0463934	-0.0451679
23763	4.7526	-0.0624625	-0.0598509	-0.0599988	-0.0599973	-0.0589749	-0.06	-0.0907738	-0.0571229	-0.0463915	-0.0451689
23764	4.7528	-0.0624586	-0.0598537	-0.0599988	-0.0599973	-0.0589764	-0.06	-0.0907066	-0.0571494	-0.0463896	-0.0451699
23765	4.753	-0.0624548	-0.0598567	-0.0599988	-0.0599973	-0.0589781	-0.06	-0.0906385	-0.0571764	-0.0463876	-0.045171
23766	4.7532	-0.0624509	-0.0598597	-0.0599988	-0.0599973	-0.0589799	-0.06	-0.0905696	-0.057204	-0.0463855	-0.0451721
23767	4.7534	-0.0624469	-0.0598628	-0.0599988	-0.0599973	-0.0589815	-0.06	-0.0904999	-0.0572323	-0.0463834	-0.0451732
23768	4.7536	-0.0624429	-0.0598659	-0.0599988	-0.0599973	-0.0589831	-0.06	-0.0904293	-0.0572612	-0.0463813	-0.0451744
23769	4.7538	-0.0624388	-0.0598691	-0.0599988	-0.0599973	-0.0589846	-0.06	-0.0903579	-0.0572907	-0.0463791	-0.0451755
23770	4.754	-0.0624347	-0.0598724	-0.0599988	-0.0599973	-0.0589865	-0.06	-0.0902857	-0.0573208	-0.0463769	-0.0451768
23771	4.7542	-0.0624306	-0.0598757	-0.0599988	-0.0599973	-0.0589883	-0.06	-0.0902127	-0.0573515	-0.0463746	-0.045178
23772	4.7544	-0.0624264	-0.0598791	-0.0599988	-0.0599973	-0.05899	-0.06	-0.0901388	-0.0573829	-0.0463722	-0.0451793
23773	4.7546	-0.0624221	-0.0598826	-0.0599988	-0.0599973	-0.0589917	-0.06	-0.090064	-0.057415	-0.0463698	-0.0451806
23774	4.7548	-0.0624178	-0.0598862	-0.0599988	-0.0599974	-0.0589933	-0.06	-0.0899883	-0.0574477	-0.0463674	-0.045182
23775	4.755	-0.0624134	-0.0598898	-0.0599988	-0.0599974	-0.0589952	-0.06	-0.0899118	-0.057481	-0.0463649	-0.0451834
23776	4.7552	-0.062409	-0.0598935	-0.0599988	-0.0599974	-0.0589971	-0.06	-0.0898344	-0.057515	-0.0463623	-0.0451848
23777	4.7554	-0.0624045	-0.0598972	-0.0599988	-0.0599974	-0.0589989	-0.06	-0.0897561	-0.0575496	-0.0463597	-0.0451863
23778	4.7556	-0.0624	-0.0599011	-0.0599988	-0.0599974	-0.0590006	-0.06	-0.0896768	-0.057585	-0.046357	-0.0451878
23779	4.7558	-0.0623954	-0.059905	-0.0599988	-0.0599974	-0.0590023	-0.06	-0.0895966	-0.0576209	-0.0463543	-0.0451893
23780	4.756	-0.0623907	-0.0599089	-0.0599988	-0.0599974	-0.0590044	-0.06	-0.0895155	-0.0576576	-0.0463515	-0.0451909
23781	4.7562	-0.062386	-0.059913	-0.0599988	-0.0599974	-0.0590063	-0.06	-0.0894335	-0.0576949	-0.0463487	-0.0451926
23782	4.7564	-0.0623813	-0.0599171	-0.0599988	-0.0599974	-0.0590082	-0.06	-0.0893504	-0.0577329	-0.0463458	-0.0451942
23783	4.7566	-0.0623765	-0.0599213	-0.0599988	-0.0599974	-0.0590101	-0.06	-0.0892664	-0.0577716	-0.0463429	-0.0451959
23784	4.7568	-0.0623716	-0.0599256	-0.0599988	-0.0599974	-0.0590118	-0.06	-0.0891813	-0.057811	-0.0463399	-0.0451977
23785	4.757	-0.0623666	-0.0599299	-0.0599988	-0.0599974	-0.059014	-0.06	-0.0890953	-0.0578511	-0.0463369	-0.0451995
23786	4.7572	-0.0623616	-0.0599343	-0.0599988	-0.0599974	-0.0590161	-0.06	-0.0890082	-0.0578919	-0.0463338	-0.0452013
23787	4.7574	-0.0623565	-0.0599388	-0.0599988	-0.0599974	-0.0590181	-0.06	-0.0889201	-0.0579334	-0.0463306	-0.0452032
23788	4.7576	-0.0623514	-0.0599434	-0.0599988	-0.0599974	-0.0590201	-0.06	-0.0888309	-0.0579756	-0.0463274	-0.0452051
23789	4.7578	-0.0623462	-0.059948	-0.0599988	-0.0599974	-0.0590219	-0.06	-0.0887406	-0.0580184	-0.0463241	-0.045207
23790	4.758	-0.0623409	-0.0599527	-0.0599988	-0.0599974	-0.0590243	-0.06	-0.0886492	-0.0580621	-0.0463208	-0.045209
23791	4.7582	-0.0623355	-0.0599575	-0.0599988	-0.0599974	-0.0590265	-0.06	-0.0885567	-0.0581064	-0.0463174	-0.0452111
23792	4.7584	-0.0623301	-0.0599624	-0.0599988	-0.0599974	-0.0590286	-0.06	-0.0884631	-0.0581515	-0.0463139	-0.0452132
23793	4.7586	-0.0623246	-0.0599673	-0.0599988	-0.0599974	-0.0590307	-0.06	-0.0883684	-0.0581973	-0.0463104	-0.0452153
23794	4.7588	-0.0623191	-0.0599723	-0.0599988	-0.0599974	-0.0590327	-0.06	-0.0882725	-0.0582438	-0.0463068	-0.0452175
23795	4.759	-0.0623134	-0.0599774	-0.0599988	-0.0599974	-0.0590352	-0.06	-0.0881754	-0.0582911	-0.0463032	-0.0452198
23796	4.7592	-0.0623077	-0.0599826	-0.0599988	-0.0599974	-0.0590376	-0.06	-0.0880772	-0.0583391	-0.0462995	-0.045222
23797	4.7594	-0.0623019	-0.0599878	-0.0599988	-0.0599974	-0.0590399	-0.06	-0.0879777	-0.0583879	-0.0462958	-0.0452244
23798	4.7596	-0.0622961	-0.0599931	-0.0599988	-0.0599974	-0.0590421	-0.06	-0.0878771	-0.0584375	-0.0462919	-0.0452268
23799	4.7598	-0.0622901	-0.0599985	-0.0599988	-0.0599974	-0.0590442	-0.06	-0.0877752	-0.0584878	-0.0462881	-0.0452292
23800	4.76	-0.0622841	-0.060004	-0.0599988	-0.0599974	-0.0590469	-0.06	-0.087672	-0.0585389	-0.0462841	-0.0452317
23801	4.7602	-0.062278	-0.0600095	-0.0599988	-0.0599974	-0.0590494	-0.06	-0.0875678	-0.0585908	-0.0462801	-0.0452342
23802	4.7604	-0.0622719	-0.0600152	-0.0599988	-0.0599974	-0.0590519	-0.06	-0.0874625	-0.0586435	-0.046276	-0.0452368
23803	4.7606	-0.0622658	-0.0600209	-0.0599988	-0.0599974	-0.0590542	-0.06	-0.0873563	-0.058697	-0.0462719	-0.0452394
23804	4.7608	-0.0622596	-0.0600266	-0.0599988	-0.0599974	-0.0590565	-0.06	-0.0872489	-0.0587513	-0.0462677	-0.0452421
23805	4.761	-0.0622533	-0.0600325	-0.0599988	-0.0599974	-0.0590594	-0.06	-0.0871405	-0.0588064	-0.0462634	-0.0452448
23806	4.7612	-0.062247	-0.0600385	-0.0599988	-0.0599974	-0.0590621	-0.06	-0.087031	-0.0588623	-0.0462591	-0.0452476
23807	4.7614	-0.0622407	-0.0600445	-0.0599988	-0.0599974	-0.0590647	-0.06	-0.0869204	-0.0589191	-0.0462547	-0.0452505
23808	4.7616	-0.0622342	-0.0600506	-0.0599988	-0.0599974	-0.0590673	-0.06	-0.0868086	-0.0589767	-0.0462502	-0.0452534
23809	4.7618	-0.0622278	-0.0600568	-0.0599988	-0.0599974	-0.0590697	-0.06	-0.0866957	-0.0590352	-0.0462456	-0.0452563
23810	4.762	-0.0622212	-0.060063	-0.0599988	-0.0599974	-0.0590727	-0.06	-0.0865817	-0.0590945	-0.046241	-0.0452593
23811	4.7622	-0.0622146	-0.0600694	-0.0599988	-0.0599974	-0.0590756	-0.06	-0.0864664	-0.0591547	-0.0462364	-0.0452624
23812	4.7624	-0.062208	-0.0600758	-0.0599988	-0.0599974	-0.0590785	-0.06	-0.08635	-0.0592158	-0.0462316	-0.0452655
23813	4.7626	-0.0622012	-0.0600823	-0.0599988	-0.0599974	-0.0590812	-0.06	-0.0862323	-0.0592777	-0.0462268	-0.0452687
23814	4.7628	-0.0621945	-0.060089	-0.0599988	-0.0599974	-0.0590837	-0.06	-0.0861134	-0.0593406	-0.0462219	-0.0452719
23815	4.763	-0.0621876	-0.0600956	-0.0599988	-0.0599974	-0.059087	-0.06	-0.0859933	-0.0594044	-0.046217	-0.0452752
23816	4.7632	-0.0621806	-0.0601024	-0.0599988	-0.0599974	-0.0590901	-0.06	-0.085872	-0.0594691	-0.046212	-0.0452786
23817	4.7634	-0.0621736	-0.0601093	-0.0599988	-0.0599974	-0.0590931	-0.06	-0.0857493	-0.0595347	-0.0462069	-0.045282
23818	4.7636	-0.0621665	-0.0601162	-0.0599988	-0.0599974	-0.059096	-0.06	-0.0856254	-0.0596013	-0.0462017	-0.0452855
23819	4.7638	-0.0621594	-0.0601232	-0.0599988	-0.0599974	-0.0590987	-0.06	-0.0855002	-0.0596688	-0.0461965	-0.045289
23820	4.764	-0.0621521	-0.0601304	-0.0599988	-0.0599974	-0.0591022	-0.06	-0.0853737	-0.0597373	-0.0461911	-0.0452926
23821	4.7642	-0.0621448	-0.0601376	-0.0599988	-0.0599974	-0.0591055	-0.06	-0.0852459	-0.0598068	-0.0461858	-0.0452962
23822	4.7644	-0.0621374	-0.0601449	-0.0599988	-0.0599974	-0.0591087	-0.06	-0.0851168	-0.0598773	-0.0461803	-0.0452999
23823	4.7646	-0.0621299	-0.0601523	-0.0599988	-0.0599974	-0.0591118	-0.06	-0.0849863	-0.0599488	-0.0461748	-0.0453037
23824	4.7648	-0.0621223	-0.0601597	-0.0599988	-0.0599974	-0.0591147	-0.06	-0.0848545	-0.0600213	-0.0461692	-0.0453076
23825	4.765	-0.0621147	-0.0601673	-0.0599988	-0.0599974	-0.0591184	-0.06	-0.0847213	-0.0600948	-0.0461635	-0.0453115
23826	4.7652	-0.0621069	-0.060175	-0.0599988	-0.0599974	-0.0591219	-0.06	-0.0845868	-0.0601694	-0.0461577	-0.0453154
23827	4.7654	-0.0620991	-0.0601827	-0.0599988	-0.0599974	-0.0591253	-0.06	-0.0844509	-0.060245	-0.0461519	-0.0453195
23828	4.7656	-0.0620912	-0.0601906	-0.0599988	-0.0599974	-0.0591285	-0.06	-0.0843137	-0.0603217	-0.046146	-0.0453236
23829	4.7658	-0.0620831	-0.0601985	-0.0599988	-0.0599974	-0.0591316	-0.06	-0.084175	-0.0603995	-0.04614	-0.0453277
23830	4.766	-0.062075	-0.0602065	-0.0599988	-0.0599974	-0.0591355	-0.06	-0.084035	-0.0604784	-0.046134	-0.0453319
23831	4.7662	-0.0620668	-0.0602147	-0.0599988	-0.0599974	-0.0591392	-0.06	-0.0838936	-0.0605584	-0.0461278	-0.0453362
23832	4.7664	-0.0620585	-0.0602229	-0.0599988	-0.0599974	-0.0591428	-0.06	-0.0837508	-0.0606396	-0.0461216	-0.0453406
23833	4.7666	-0.0620501	-0.0602312	-0.0599988	-0.0599974	-0.0591462	-0.06	-0.0836065	-0.0607219	-0.0461153	-0.045345
23834	4.7668	-0.0620416	-0.0602397	-0.0599988	-0.0599974	-0.0591495	-0.06	-0.0834609	-0.0608053	-0.046109	-0.0453495
23835	4.767	-0.062033	-0.0602482	-0.0599988	-0.0599974	-0.0591536	-0.06	-0.0833138	-0.06089	-0.0461025	-0.0453541
23836	4.7672	-0.0620242	-0.0602568	-0.0599988	-0.0599974	-0.0591575	-0.06	-0.0831653	-0.0609758	-0.046096	-0.0453588
23837	4.7674	-0.0620154	-0.0602655	-0.0599988	-0.0599974	-0.0591613	-0.06	-0.0830154	-0.0610628	-0.0460894	-0.0453635
23838	4.7676	-0.0620065	-0.0602744	-0.0599988	-0.0599974	-0.0591649	-0.06	-0.082864	-0.0611511	-0.0460827	-0.0453683
23839	4.7678	-0.0619975	-0.0602833	-0.0599988	-0.0599974	-0.0591684	-0.06	-0.0827112	-0.0612406	-0.0460759	-0.0453731
23840	4.768	-0.0619883	-0.0602923	-0.0599988	-0.0599974	-0.0591726	-0.06	-0.0825569	-0.0613314	-0.046069	-0.0453781
23841	4.7682	-0.0619791	-0.0603015	-0.0599988	-0.0599974	-0.0591768	-0.06	-0.0824012	-0.0614233	-0.0460621	-0.0453831
23842	4.7684	-0.0619697	-0.0603107	-0.0599988	-0.0599974	-0.0591807	-0.06	-0.0822441	-0.0615165	-0.0460551	-0.0453881
23843	4.7686	-0.0619603	-0.06032	-0.0599988	-0.0599974	-0.0591845	-0.06	-0.0820854	-0.0616109	-0.046048	-0.0453933
23844	4.7688	-0.0619507	-0.0603295	-0.0599988	-0.0599974	-0.0591882	-0.06	-0.0819254	-0.0617064	-0.0460408	-0.0453985
23845	4.769	-0.061941	-0.060339	-0.0599988	-0.0599974	-0.0591926	-0.06	-0.0817638	-0.0618031	-0.0460335	-0.0454038
23846	4.7692	-0.0619312	-0.0603486	-0.0599988	-0.0599974	-0.0591969	-0.06	-0.0816009	-0.0619011	-0.0460262	-0.0454092
23847	4.7694	-0.0619212	-0.0603583	-0.0599988	-0.0599974	-0.0592011	-0.06	-0.0814364	-0.0620002	-0.0460187	-0.0454147
23848	4.7696	-0.0619112	-0.0603681	-0.0599988	-0.0599974	-0.059205	-0.06	-0.0812705	-0.0621005	-0.0460112	-0.0454202
23849	4.7698	-0.061901	-0.060378	-0.0599988	-0.0599974	-0.0592088	-0.06	-0.0811031	-0.0622019	-0.0460036	-0.0454259
23850	4.77	-0.0618908	-0.060388	-0.0599988	-0.0599974	-0.0592135	-0.06	-0.0809343	-0.0623046	-0.0459959	-0.0454316
23851	4.7702	-0.0618804	-0.060398	-0.0599988	-0.0599974	-0.059218	-0.06	-0.0807641	-0.0624085	-0.0459881	-0.0454373
23852	4.7704	-0.0618698	-0.0604082	-0.0599988	-0.0599974	-0.0592223	-0.06	-0.0805924	-0.0625136	-0.0459802	-0.0454432
23853	4.7706	-0.0618592	-0.0604185	-0.0599988	-0.0599974	-0.0592264	-0.06	-0.0804193	-0.0626199	-0.0459723	-0.0454492
23854	4.7708	-0.0618484	-0.0604288	-0.0599988	-0.0599974	-0.0592304	-0.06	-0.0802447	-0.0627275	-0.0459642	-0.0454552
23855	4.771	-0.0618375	-0.0604393	-0.0599988	-0.0599974	-0.0592352	-0.06	-0.0800688	-0.0628363	-0.0459561	-0.0454613
23856	4.7712	-0.0618265	-0.0604498	-0.0599988	-0.0599974	-0.0592398	-0.06	-0.0798914	-0.0629465	-0.0459479	-0.0454675
23857	4.7714	-0.0618154	-0.0604604	-0.0599988	-0.0599974	-0.0592443	-0.06	-0.0797127	-0.0630579	-0.0459396	-0.0454738
23858	4.7716	-0.0618041	-0.0604712	-0.0599988	-0.0599975	-0.0592485	-0.06	-0.0795326	-0.0631707	-0.0459312	-0.0454801
23859	4.7718	-0.0617927	-0.060482	-0.0599988	-0.0599975	-0.0592526	-0.06	-0.0793511	-0.0632847	-0.0459227	-0.0454866
23860	4.772	-0.0617812	-0.0604929	-0.0599988	-0.0599975	-0.0592576	-0.06	-0.0791683	-0.0634002	-0.0459141	-0.0454931
23861	4.7722	-0.0617696	-0.0605039	-0.0599988	-0.0599975	-0.0592624	-0.06	-0.0789842	-0.063517	-0.0459055	-0.0454997
23862	4.7724	-0.0617578	-0.060515	-0.0599988	-0.0599975	-0.0592669	-0.06	-0.0787987	-0.0636352	-0.0458967	-0.0455064
23863	4.7726	-0.0617459	-0.0605262	-0.0599988	-0.0599975	-0.0592713	-0.06	-0.078612	-0.0637549	-0.0458879	-0.0455132
23864	4.7728	-0.0617339	-0.0605375	-0.0599988	-0.0599975	-0.0592756	-0.06	-0.078424	-0.0638759	-0.045879	-0.0455201
23865	4.773	-0.0617218	-0.0605489	-0.0599988	-0.0599975	-0.0592807	-0.06	-0.0782347	-0.0639985	-0.04587	-0.045527
23866	4.7732	-0.0617095	-0.0605605	-0.0599988	-0.0599975	-0.0592856	-0.06	-0.0780442	-0.0641225	-0.0458609	-0.0455341
23867	4.7734	-0.0616971	-0.0605721	-0.0599988	-0.0599975	-0.0592902	-0.06	-0.0778524	-0.0642481	-0.0458517	-0.0455412
23868	4.7736	-0.0616846	-0.0605838	-0.0599988	-0.0599975	-0.0592948	-0.06	-0.0776595	-0.0643752	-0.0458424	-0.0455485
23869	4.7738	-0.0616719	-0.0605956	-0.0599988	-0.0599975	-0.0592991	-0.06	-0.0774654	-0.0645039	-0.045833	-0.0455558
23870	4.774	-0.0616591	-0.0606075	-0.0599988	-0.0599975	-0.0593043	-0.06	-0.0772701	-0.0646342	-0.0458236	-0.0455632
23871	4.7742	-0.0616462	-0.0606196	-0.0599988	-0.0599975	-0.0593092	-0.06	-0.0770737	-0.0647661	-0.045814	-0.0455707
23872	4.7744	-0.0616332	-0.0606317	-0.0599988	-0.0599975	-0.059314	-0.06	-0.0768761	-0.0648996	-0.0458044	-0.0455784
23873	4.7746	-0.06162	-0.060644	-0.0599988	-0.0599975	-0.0593186	-0.06	-0.0766775	-0.0650349	-0.0457947	-0.0455861
23874	4.7748	-0.0616067	-0.0606563	-0.0599988	-0.0599975	-0.059323	-0.06	-0.0764777	-0.0651718	-0.0457849	-0.0455939
23875	4.775	-0.0615933	-0.0606688	-0.0599988	-0.0599975	-0.0593283	-0.06	-0.076277	-0.0653104	-0.045775	-0.0456017
23876	4.7752	-0.0615798	-0.0606814	-0.0599988	-0.0599975	-0.0593333	-0.06	-0.0760751	-0.0654509	-0.045765	-0.0456097
23877	4.7754	-0.0615661	-0.0606941	-0.0599988	-0.0599975	-0.0593382	-0.06	-0.0758723	-0.0655931	-0.045755	-0.0456178
23878	4.7756	-0.0615523	-0.0607069	-0.0599988	-0.0599975	-0.0593428	-0.06	-0.0756684	-0.0657371	-0.0457448	-0.045626
23879	4.7758	-0.0615384	-0.0607199	-0.0599988	-0.0599975	-0.0593473	-0.06	-0.0754636	-0.065883	-0.0457346	-0.0456343
23880	4.776	-0.0615243	-0.0607329	-0.0599988	-0.0599975	-0.0593526	-0.06	-0.0752578	-0.0660307	-0.0457242	-0.0456427
23881	4.7762	-0.0615102	-0.0607461	-0.0599988	-0.0599975	-0.0593576	-0.06	-0.0750511	-0.0661803	-0.0457138	-0.0456512
23882	4.7764	-0.0614958	-0.0607594	-0.0599988	-0.0599975	-0.0593625	-0.06	-0.0748434	-0.0663319	-0.0457033	-0.0456598
23883	4.7766	-0.0614814	-0.0607728	-0.0599988	-0.0599975	-0.0593672	-0.06	-0.0746349	-0.0664854	-0.0456927	-0.0456685
23884	4.7768	-0.0614668	-0.0607863	-0.0599988	-0.0599975	-0.0593716	-0.06	-0.0744255	-0.0666409	-0.0456821	-0.0456773
23885	4.777	-0.0614521	-0.0608	-0.0599988	-0.0599975	-0.0593769	-0.06	-0.0742152	-0.0667984	-0.0456713	-0.0456862
23886	4.7772	-0.0614373	-0.0608138	-0.0599988	-0.0599975	-0.0593819	-0.06	-0.074004	-0.066958	-0.0456605	-0.0456952
23887	4.7774	-0.0614223	-0.0608277	-0.0599988	-0.0599975	-0.0593867	-0.06	-0.073792	-0.0671197	-0.0456496	-0.0457043
23888	4.7776	-0.0614073	-0.0608417	-0.0599988	-0.0599975	-0.0593914	-0.06	-0.0735792	-0.0672835	-0.0456386	-0.0457135
23889	4.7778	-0.061392	-0.0608558	-0.0599988	-0.0599975	-0.0593958	-0.06	-0.0733656	-0.0674494	-0.0456275	-0.0457228
