TimeSlice	Time	hip_L_deg	knee_L_deg	ankle_L_deg	hip_R_deg	knee_R_deg	ankle_R_deg	RG_L_stance	RG_L_inhabit	RG_R_stance	PF_L_hip_ext	PF_L_knee	PF_L_dorsi	MN_L_hip_ext	MN_L_knee_ext
27886	5.5772	19.8067	1.91309	-4.96668	-11.0447	-0.0504578	-6.26529	-0.0586231	-0.054	-0.0638356	-0.0576152	-0.0572067	-0.0579651	-0.0657633	-0.0652288
27887	5.5774	19.8067	1.91309	-4.96668	-11.0447	-0.0504578	-6.26529	-0.0585808	-0.054	-0.0636209	-0.0574331	-0.0573944	-0.0580953	-0.0658772	-0.0653747
27888	5.5776	19.8067	1.91309	-4.96668	-11.0447	-0.0504578	-6.26529	-0.0583891	-0.054	-0.0634159	-0.0575537	-0.057219	-0.0578143	-0.0659842	-0.0655119
27889	5.5778	19.5533	1.79644	-4.96683	-11.2266	-0.0565304	-6.39717	-0.0581318	-0.054	-0.0634319	-0.0577106	-0.0571466	-0.0577402	-0.0660849	-0.0656411
27890	5.578	19.5533	1.79644	-4.96683	-11.2266	-0.0565304	-6.39717	-0.0582821	-0.054	-0.0634779	-0.0577546	-0.057228	-0.057848	-0.0661795	-0.0657625
27891	5.5782	19.5533	1.79644	-4.96683	-11.2266	-0.0565304	-6.39717	-0.0580579	-0.054	-0.0633966	-0.0577912	-0.0570953	-0.0579598	-0.0662683	-0.0658768
27892	5.5784	19.5533	1.79644	-4.96683	-11.2266	-0.0565304	-6.39717	-0.0577867	-0.054	-0.0634453	-0.0575386	-0.057274	-0.0579936	-0.0663518	-0.0659842
27893	5.5786	19.5533	1.79644	-4.96683	-11.2266	-0.0565304	-6.39717	-0.0577081	-0.054	-0.0634504	-0.0574809	-0.0570082	-0.0577747	-0.0664302	-0.0660852
27894	5.5788	19.2863	1.66475	-4.96693	-11.4108	-0.058692	-6.54152	-0.057429	-0.054	-0.0633816	-0.0572208	-0.0571307	-0.0574917	-0.0665038	-0.0661801
27895	5.579	19.2863	1.66475	-4.96693	-11.4108	-0.058692	-6.54152	-0.0571141	-0.054	-0.0632678	-0.0572794	-0.0569778	-0.057189	-0.0665728	-0.0662693
27896	5.5792	19.2863	1.66475	-4.96693	-11.4108	-0.058692	-6.54152	-0.0569336	-0.054	-0.0634487	-0.0572018	-0.0569637	-0.0570656	-0.0666376	-0.0663531
27897	5.5794	19.2863	1.66475	-4.96693	-11.4108	-0.058692	-6.54152	-0.0567381	-0.054	-0.0633129	-0.0571822	-0.0570962	-0.0569287	-0.0666983	-0.0664317
27898	5.5796	19.2863	1.66475	-4.96693	-11.4108	-0.058692	-6.54152	-0.0566455	-0.054	-0.0633756	-0.0572174	-0.0570105	-0.0566592	-0.0667552	-0.0665056
27899	5.5798	19.0038	1.51611	-4.967	-11.5986	-0.0577298	-6.69719	-0.0564076	-0.054	-0.0635511	-0.0571269	-0.0571474	-0.0564269	-0.0668086	-0.0665749
27900	5.58	19.0038	1.51611	-4.967	-11.5986	-0.0577298	-6.69719	-0.0563789	-0.054	-0.063647	-0.0573029	-0.0568683	-0.0564941	-0.0668585	-0.0666399
27901	5.5802	19.0038	1.51611	-4.967	-11.5986	-0.0577298	-6.69719	-0.056342	-0.054	-0.0636669	-0.0574968	-0.0570445	-0.0565298	-0.0669052	-0.0667008
27902	5.5804	19.0038	1.51611	-4.967	-11.5986	-0.0577298	-6.69719	-0.0561856	-0.054	-0.0636995	-0.0575299	-0.0569208	-0.0564187	-0.066949	-0.0667579
27903	5.5806	19.0038	1.51611	-4.967	-11.5986	-0.0577298	-6.69719	-0.0561724	-0.054	-0.0634087	-0.0573545	-0.0569161	-0.0561453	-0.0669898	-0.0668115
27904	5.5808	18.7041	1.34897	-4.96705	-11.7918	-0.0552985	-6.8632	-0.0562688	-0.054	-0.0631308	-0.0575566	-0.0569129	-0.0561494	-0.067028	-0.0668616
27905	5.581	18.7041	1.34897	-4.96705	-11.7918	-0.0552985	-6.8632	-0.0561226	-0.054	-0.0631395	-0.0575101	-0.0566471	-0.0560209	-0.0670637	-0.0669085
27906	5.5812	18.7041	1.34897	-4.96705	-11.7918	-0.0552985	-6.8632	-0.0560016	-0.054	-0.0630348	-0.0573888	-0.0567459	-0.0562053	-0.067097	-0.0669524
27907	5.5814	18.7041	1.34897	-4.96705	-11.7918	-0.0552985	-6.8632	-0.0560125	-0.054	-0.0627807	-0.0572503	-0.0567856	-0.0562649	-0.0671281	-0.0669934
27908	5.5816	18.7041	1.34897	-4.96705	-11.7918	-0.0552985	-6.8632	-0.0559892	-0.054	-0.0626298	-0.0571897	-0.0565187	-0.0562869	-0.067157	-0.0670317
27909	5.5818	18.3862	1.16221	-4.96708	-11.9916	-0.0529317	-7.03931	-0.055717	-0.054	-0.0623909	-0.0571161	-0.0562468	-0.0561986	-0.067184	-0.0670676
27910	5.582	18.3862	1.16221	-4.96708	-11.9916	-0.0529317	-7.03931	-0.0557491	-0.054	-0.0622494	-0.0572068	-0.0562102	-0.0559172	-0.0672091	-0.067101
27911	5.5822	18.3862	1.16221	-4.96708	-11.9916	-0.0529317	-7.03931	-0.0555778	-0.054	-0.0623837	-0.0573599	-0.0561548	-0.0557306	-0.0672325	-0.0671322
27912	5.5824	18.3862	1.16221	-4.96708	-11.9916	-0.0529317	-7.03931	-0.0557209	-0.054	-0.062857	-0.0575221	-0.056051	-0.0555599	-0.0672541	-0.0671613
27913	5.5826	18.3862	1.16221	-4.96708	-11.9916	-0.0529317	-7.03931	-0.0558421	-0.054	-0.0629628	-0.0576747	-0.0562477	-0.0554055	-0.0672743	-0.0671884
27914	5.5828	18.0495	0.955189	-4.96709	-12.1987	-0.0513868	-7.225	-0.0557094	-0.054	-0.0631979	-0.0574256	-0.0563148	-0.0555244	-0.0672929	-0.0672136
27915	5.583	18.0495	0.955189	-4.96709	-12.1987	-0.0513868	-7.225	-0.0557561	-0.054	-0.0631879	-0.0571418	-0.0561677	-0.055365	-0.0673102	-0.067237
27916	5.5832	18.0495	0.955189	-4.96709	-12.1987	-0.0513868	-7.225	-0.0555871	-0.054	-0.0632423	-0.0573017	-0.0558793	-0.0555151	-0.0673262	-0.0672588
27917	5.5834	18.0495	0.955189	-4.96709	-12.1987	-0.0513868	-7.225	-0.055314	-0.054	-0.0633873	-0.057301	-0.0557925	-0.0555663	-0.067341	-0.067279
27918	5.5836	18.0495	0.955189	-4.96709	-12.1987	-0.0513868	-7.225	-0.0553531	-0.054	-0.0635711	-0.0573974	-0.0555991	-0.0556271	-0.0673546	-0.0672978
27919	5.5838	17.6944	0.728019	-4.96711	-12.4127	-0.0505466	-7.41948	-0.0553215	-0.054	-0.0637229	-0.057217	-0.0555477	-0.0556222	-0.0673672	-0.0673152
27920	5.584	17.6944	0.728019	-4.96711	-12.4127	-0.0505466	-7.41948	-0.0555177	-0.054	-0.0638943	-0.0571844	-0.0555443	-0.0556693	-0.0673787	-0.0673312
27921	5.5842	17.6944	0.728019	-4.96711	-12.4127	-0.0505466	-7.41948	-0.0554301	-0.054	-0.063791	-0.0572956	-0.0554995	-0.0557919	-0.0673893	-0.0673461
27922	5.5844	17.6944	0.728019	-4.96711	-12.4127	-0.0505466	-7.41948	-0.0552167	-0.054	-0.0636302	-0.0571712	-0.0553814	-0.0557558	-0.067399	-0.0673598
27923	5.5846	17.6944	0.728019	-4.96711	-12.4127	-0.0505466	-7.41948	-0.0550452	-0.054	-0.0637215	-0.0572865	-0.0553653	-0.0558642	-0.0674078	-0.0673724
27924	5.5848	17.3228	0.481834	-4.96718	-12.632	-0.0495913	-7.62164	0	-0.054	-0.0636949	-0.057411	-0.0552608	-0.0557094	-0.0674158	-0.067384
27925	5.585	17.3228	0.481834	-4.96718	-12.632	-0.0495913	-7.62164	-0.055419	-0.054	-0.0640188	-0.0569981	-0.055169	-0.055668	-0.0674232	-0.0673946
27926	5.5852	17.3228	0.481834	-4.96718	-12.632	-0.0495913	-7.62164	-0.0560454	-0.054	-0.0639836	-0.0568984	-0.0551451	-0.0555221	-0.0674298	-0.0674044
27927	5.5854	17.3228	0.481834	-4.96718	-12.632	-0.0495913	-7.62164	-0.0566856	-0.054	-0.0639213	-0.0566292	-0.0552389	-0.0552776	-0.0674357	-0.0674133
27928	5.5856	17.3228	0.481834	-4.96718	-12.632	-0.0495913	-7.62164	-0.0571579	-0.054	-0.0638713	-0.0565048	-0.0553555	-0.0551896	-0.067441	-0.0674214
27929	5.5858	16.938	0.219005	-4.96748	-12.8542	-0.0473554	-7.82987	-0.0574957	-0.054	-0.0641534	-0.0561276	-0.0553443	-0.0551945	-0.0674458	-0.0674288
27930	5.586	16.938	0.219005	-4.96748	-12.8542	-0.0473554	-7.82987	-0.0577865	-0.054	-0.064217	-0.0558556	-0.0552335	-0.0552769	-0.06745	-0.0674354
27931	5.5862	16.938	0.219005	-4.96748	-12.8542	-0.0473554	-7.82987	-0.0578684	-0.054	-0.0644291	-0.0555728	-0.0550299	-0.0554076	-0.0674537	-0.0674414
27932	5.5864	16.938	0.219005	-4.96748	-12.8542	-0.0473554	-7.82987	-0.0581057	-0.054	-0.0646135	-0.0555906	0	-0.055434	-0.0674569	-0.0674468
27933	5.5866	16.938	0.219005	-4.96748	-12.8542	-0.0473554	-7.82987	-0.0580473	-0.054	-0.0648495	-0.0554519	-0.0557627	-0.0551781	-0.0674597	-0.0637866
27934	5.5868	16.5442	-0.0569578	-4.96824	-13.0764	-0.0429181	-8.04174	-0.058238	-0.054	-0.0648779	-0.0552499	-0.0561489	-0.0552505	-0.067462	-0.0611101
27935	5.587	16.5442	-0.0569578	-4.96824	-13.0764	-0.0429181	-8.04174	-0.0583	-0.054	-0.0649156	-0.0551076	-0.05661	-0.0552802	-0.0674639	0
27936	5.5872	16.5442	-0.0569578	-4.96824	-13.0764	-0.0429181	-8.04174	-0.0584845	-0.054	-0.0649847	-0.0550111	-0.0567731	-0.0554121	-0.0674655	-0.058216
27937	5.5874	16.5442	-0.0569578	-4.96824	-13.0764	-0.0429181	-8.04174	-0.0585748	-0.054	-0.0649502	-0.0550853	-0.0573102	-0.0552723	-0.0674667	-0.0576324
27938	5.5876	16.5442	-0.0569578	-4.96824	-13.0764	-0.0429181	-8.04174	-0.0588038	-0.054	-0.0650944	0	-0.0575186	-0.0554482	-0.0674676	-0.0573261
27939	5.5878	16.2226	-0.216912	-4.94032	-13.2853	-0.0323242	-8.24561	-0.0588589	-0.054	-0.0651416	-0.055561	-0.0571085	-0.0556175	-0.0638385	-0.0572231
27940	5.588	16.2226	-0.216912	-4.94032	-13.2853	-0.0323242	-8.24561	-0.0589516	-0.054	-0.0648468	-0.0561574	-0.0569117	-0.0554811	-0.0611725	-0.0572686
27941	5.5882	16.2226	-0.216912	-4.94032	-13.2853	-0.0323242	-8.24561	-0.0589612	-0.054	-0.064907	-0.0564421	-0.0566528	-0.0552274	0	-0.0574222
27942	5.5884	16.2226	-0.216912	-4.94032	-13.2853	-0.0323242	-8.24561	-0.0590925	-0.054	-0.0649928	-0.0569927	-0.0563359	0	-0.0582652	-0.0576532
27943	5.5886	16.2226	-0.216912	-4.94032	-13.2853	-0.0323242	-8.24561	-0.0589883	-0.054	-0.0648016	-0.0572999	-0.0562312	-0.0556043	-0.0576687	-0.0579391
27944	5.5888	15.9853	-0.249512	-4.93404	-13.4801	-0.0187199	-8.43529	-0.0591772	-0.054	-0.0646816	-0.0573395	-0.0562027	-0.0558914	-0.0573489	-0.0582626
27945	5.589	15.9853	-0.249512	-4.93404	-13.4801	-0.0187199	-8.43529	-0.0589729	-0.054	-0.0646917	-0.0577294	-0.0559524	-0.0563903	-0.057233	-0.0586108
27946	5.5892	15.9853	-0.249512	-4.93404	-13.4801	-0.0187199	-8.43529	-0.058874	-0.054	-0.0647046	-0.0580645	-0.0557457	-0.0567768	-0.0572667	0
27947	5.5894	15.9853	-0.249512	-4.93404	-13.4801	-0.0187199	-8.43529	-0.058893	-0.054	-0.0645671	-0.0582963	-0.0556381	-0.0568872	-0.0574097	-0.0597246
27948	5.5896	15.9853	-0.249512	-4.93404	-13.4801	-0.0187199	-8.43529	-0.058654	-0.054	-0.0645735	-0.0584193	-0.055641	-0.0570812	-0.0576316	-0.0603752
27949	5.5898	15.8111	-0.188363	-4.94433	-13.6677	-0.0089589	-8.59939	-0.0588114	-0.054	-0.0645195	-0.0584989	-0.0555402	-0.0572341	-0.0579096	-0.0609464
27950	5.59	15.8111	-0.188363	-4.94433	-13.6677	-0.0089589	-8.59939	-0.0589211	-0.054	-0.064485	-0.0585879	-0.0556163	-0.0573012	-0.0582264	-0.0614538
27951	5.5902	15.8111	-0.188363	-4.94433	-13.6677	-0.0089589	-8.59939	-0.0590811	-0.054	-0.0644962	-0.0584296	-0.0556196	-0.0575529	-0.0585691	-0.0619093
27952	5.5904	15.8111	-0.188363	-4.94433	-13.6677	-0.0089589	-8.59939	-0.0591201	-0.054	-0.0643794	-0.0586828	-0.0557711	-0.0576917	0	-0.0623218
27953	5.5906	15.8111	-0.188363	-4.94433	-13.6677	-0.0089589	-8.59939	-0.059296	-0.054	-0.0641304	-0.0585282	-0.0555697	-0.0577308	-0.0596769	-0.0626983
27954	5.5908	15.6643	-0.0901003	-4.96141	-13.8547	-0.00711277	-8.73946	-0.0590819	-0.054	-0.0638955	-0.0585659	-0.0554159	-0.0578204	-0.0603275	-0.0630441
27955	5.591	15.6643	-0.0901003	-4.96141	-13.8547	-0.00711277	-8.73946	-0.0588178	-0.054	-0.063885	-0.058601	-0.0552449	-0.0578982	-0.0608994	-0.0633635
27956	5.5912	15.6643	-0.0901003	-4.96141	-13.8547	-0.00711277	-8.73946	-0.0586857	-0.054	-0.0642656	-0.0585825	-0.0555064	-0.0578382	-0.061408	-0.0636597
27957	5.5914	15.6643	-0.0901003	-4.96141	-13.8547	-0.00711277	-8.73946	-0.0584893	-0.054	-0.0644453	-0.0585605	-0.0555916	-0.0580462	-0.0618648	-0.0639353
27958	5.5916	15.6643	-0.0901003	-4.96141	-13.8547	-0.00711277	-8.73946	-0.0582398	-0.054	-0.0645994	-0.0585873	-0.0554315	-0.058168	-0.0622788	-0.0641926
27959	5.5918	15.5103	-0.00536257	-4.9769	-14.0474	-0.00953565	-8.81811	-0.0580164	-0.054	-0.0645471	-0.0585223	-0.0554175	-0.0581664	-0.0626567	-0.0644333
27960	5.592	15.5103	-0.00536257	-4.9769	-14.0474	-0.00953565	-8.81811	-0.0581859	-0.054	-0.064728	-0.0587908	-0.0553886	-0.0580601	-0.0630039	-0.0646589
27961	5.5922	15.5103	-0.00536257	-4.9769	-14.0474	-0.00953565	-8.81811	-0.0581638	-0.054	-0.0647913	-0.0585725	-0.0553722	-0.0579566	-0.0633245	-0.0648705
27962	5.5924	15.5103	-0.00536257	-4.9769	-14.0474	-0.00953565	-8.81811	-0.0581435	-0.054	-0.0646652	-0.058793	-0.0555358	-0.0578667	-0.0636218	-0.0650693
27963	5.5926	15.5103	-0.00536257	-4.9769	-14.0474	-0.00953565	-8.81811	-0.0580936	-0.054	-0.0646084	-0.0586168	-0.0554862	-0.0580203	-0.0638985	-0.0652562
27964	5.5928	15.3441	0.0616719	-4.97779	-14.2473	-0.0109422	-8.79631	-0.05786	-0.054	-0.0643787	-0.0584937	-0.0554195	-0.0579187	-0.0641568	-0.065432
27965	5.593	15.3441	0.0616719	-4.97779	-14.2473	-0.0109422	-8.79631	-0.0580566	-0.054	-0.0641427	-0.0586051	-0.0553298	-0.0580488	-0.0643984	-0.0655974
27966	5.5932	15.3441	0.0616719	-4.97779	-14.2473	-0.0109422	-8.79631	-0.0579734	-0.054	-0.064251	-0.058416	-0.0555422	-0.0582483	-0.0646247	-0.065753
27967	5.5934	15.3441	0.0616719	-4.97779	-14.2473	-0.0109422	-8.79631	-0.0578726	-0.054	-0.0641452	-0.0584805	-0.0555507	-0.0582528	-0.0648371	-0.0658994
27968	5.5936	15.3441	0.0616719	-4.97779	-14.2473	-0.0109422	-8.79631	-0.0576226	-0.054	-0.0640686	-0.0582282	-0.055501	-0.0583632	-0.0650366	-0.0660372
27969	5.5938	15.1627	0.106473	-4.97655	-14.4554	-0.01072	-8.66477	-0.0575698	-0.054	-0.0639475	-0.0580216	-0.055731	-0.0581076	-0.0652241	-0.0661669
27970	5.594	15.1627	0.106473	-4.97655	-14.4554	-0.01072	-8.66477	-0.0577204	-0.054	-0.0640957	-0.0580448	-0.0555772	-0.0579216	-0.0654004	-0.0662889
27971	5.5942	15.1627	0.106473	-4.97655	-14.4554	-0.01072	-8.66477	-0.0576473	-0.054	-0.0642441	-0.0579299	-0.0553847	-0.0577357	-0.0655663	-0.0664037
27972	5.5944	15.1627	0.106473	-4.97655	-14.4554	-0.01072	-8.66477	-0.0574378	-0.054	-0.0643845	-0.0579202	-0.0553283	-0.05781	-0.0657224	-0.0665117
27973	5.5946	15.1627	0.106473	-4.97655	-14.4554	-0.01072	-8.66477	-0.0575591	-0.054	-0.064385	-0.0577707	-0.0555455	-0.0577408	-0.0658692	-0.0666132
27974	5.5948	14.9654	0.126722	-4.97582	-14.6709	-0.0131996	-8.40406	-0.0575641	-0.054	-0.0640813	-0.057852	-0.055324	-0.0577951	-0.0660075	-0.0667087
27975	5.595	14.9654	0.126722	-4.97582	-14.6709	-0.0131996	-8.40406	-0.0577421	-0.054	-0.0639112	-0.0579915	-0.0553163	-0.0578235	-0.0661375	-0.0667984
27976	5.5952	14.9654	0.126722	-4.97582	-14.6709	-0.0131996	-8.40406	-0.0579065	-0.054	-0.06396	-0.0582171	-0.0555717	-0.0577579	-0.0662599	-0.0668827
27977	5.5954	14.9654	0.126722	-4.97582	-14.6709	-0.0131996	-8.40406	-0.0579815	-0.054	-0.0640643	-0.0581782	-0.0555976	-0.0575538	-0.066375	-0.0669618
27978	5.5956	14.9654	0.126722	-4.97582	-14.6709	-0.0131996	-8.40406	-0.0577273	-0.054	-0.0640372	-0.0580716	-0.0555233	-0.0573474	-0.0664833	-0.0670361
27979	5.5958	14.7518	0.120798	-4.97532	-14.891	-0.0227135	-8.20067	-0.0577147	-0.054	-0.0639086	-0.058204	-0.0556124	-0.0575363	-0.0665851	-0.0671059
27980	5.596	14.7518	0.120798	-4.97532	-14.891	-0.0227135	-8.20067	-0.0574921	-0.054	-0.0636144	-0.057925	-0.0558383	-0.0573212	-0.0666808	-0.0671713
27981	5.5962	14.7518	0.120798	-4.97532	-14.891	-0.0227135	-8.20067	-0.0576071	-0.054	-0.0633245	-0.0580678	-0.05574	-0.0574889	-0.0667708	-0.0672327
27982	5.5964	14.7518	0.120798	-4.97532	-14.891	-0.0227135	-8.20067	-0.0577028	-0.054	-0.0634037	-0.0579913	-0.0555285	-0.0572485	-0.0668553	-0.0672903
27983	5.5966	14.7518	0.120798	-4.97532	-14.891	-0.0227135	-8.20067	-0.0576042	-0.054	-0.0634889	-0.0581326	-0.0556662	-0.0574595	-0.0669347	-0.0673442
27984	5.5968	14.5227	0.087813	-4.97479	-15.1097	-0.0408505	-8.14095	-0.0575222	-0.054	-0.063599	-0.0581114	-0.0558263	-0.0573954	-0.0670092	-0.0673947
27985	5.597	14.5227	0.087813	-4.97479	-15.1097	-0.0408505	-8.14095	-0.0575992	-0.054	-0.0637673	-0.0579988	-0.0557815	-0.0571511	-0.0670791	-0.067442
27986	5.5972	14.5227	0.087813	-4.97479	-15.1097	-0.0408505	-8.14095	-0.0574413	-0.054	-0.0635167	-0.057793	-0.0557853	-0.0572345	-0.0671448	-0.0674863
27987	5.5974	14.5227	0.087813	-4.97479	-15.1097	-0.0408505	-8.14095	-0.0575868	-0.054	-0.0636449	-0.0579863	-0.055697	-0.0573259	-0.0672063	-0.0675277
27988	5.5976	14.5227	0.087813	-4.97479	-15.1097	-0.0408505	-8.14095	-0.0574257	-0.054	-0.0633183	-0.0579711	-0.0557324	-0.0571247	-0.067264	-0.0675665
27989	5.5978	14.4914	0.0636455	-4.97475	-15.0033	0.193074	-8.19111	-0.0571522	-0.054	-0.0631963	-0.058035	-0.0556316	-0.0571535	-0.0673181	-0.0676027
27990	5.598	14.4914	0.0636455	-4.97475	-15.0033	0.193074	-8.19111	-0.0568228	-0.054	-0.0629762	-0.0577591	-0.0557924	-0.0570463	-0.0673688	-0.0676365
27991	5.5982	14.4914	0.0636455	-4.97475	-15.0033	0.193074	-8.19111	-0.0568363	-0.054	-0.0630271	-0.0575092	-0.0556596	-0.0572177	-0.0674162	-0.0676681
27992	5.5984	14.4914	0.0636455	-4.97475	-15.0033	0.193074	-8.19111	-0.0568513	-0.054	-0.0627934	-0.057575	-0.0558796	-0.0570598	-0.0674606	-0.0676975
27993	5.5986	14.4914	0.0636455	-4.97475	-15.0033	0.193074	-8.19111	-0.0566387	-0.054	-0.0626431	-0.0574331	-0.0558232	-0.0569929	-0.0675022	-0.067725
27994	5.5988	14.439	0.00728157	-4.97349	-14.9172	0.365059	-8.37742	-0.0567779	-0.054	-0.0623826	-0.0574118	-0.0557097	-0.0571845	-0.067541	-0.0677506
27995	5.599	14.439	0.00728157	-4.97349	-14.9172	0.365059	-8.37742	-0.0566377	-0.054	-0.0621235	-0.0571453	-0.0558165	-0.0572355	-0.0675773	-0.0677745
27996	5.5992	14.439	0.00728157	-4.97349	-14.9172	0.365059	-8.37742	-0.0567272	-0.054	-0.0620662	-0.0571772	-0.055743	-0.0569772	-0.0676112	-0.0677967
27997	5.5994	14.439	0.00728157	-4.97349	-14.9172	0.365059	-8.37742	-0.0564583	-0.054	-0.0622304	-0.0570465	-0.0557327	-0.0569404	-0.0676429	-0.0678173
27998	5.5996	14.439	0.00728157	-4.97349	-14.9172	0.365059	-8.37742	-0.0564635	-0.054	-0.0620114	-0.0572462	-0.0559258	-0.0568067	-0.0676725	-0.0678365
27999	5.5998	14.3629	-0.0835521	-4.97291	-14.8485	0.505269	-8.61916	-0.0564918	-0.054	-0.0623258	-0.0572678	-0.055805	-0.0565405	-0.0677	-0.0678543
28000	5.6	14.3629	-0.0835521	-4.97291	-14.8485	0.505269	-8.61916	-0.0564499	-0.054	-0.0623301	-0.0573632	-0.0555662	-0.0562971	-0.0677257	-0.0678708
28001	5.6002	14.3629	-0.0835521	-4.97291	-14.8485	0.505269	-8.61916	-0.0564532	-0.054	-0.062421	-0.0574947	-0.0553802	-0.0563397	-0.0677496	-0.0678861
28002	5.6004	14.3629	-0.0835521	-4.97291	-14.8485	0.505269	-8.61916	-0.0563894	-0.054	-0.0624333	-0.0576363	-0.0551525	-0.0562641	-0.0677719	-0.0679002
28003	5.6006	14.3629	-0.0835521	-4.97291	-14.8485	0.505269	-8.61916	-0.0561766	-0.054	-0.0623967	-0.0577733	-0.0551817	-0.0562849	-0.0677925	-0.0679133
28004	5.6008	14.3079	-0.133443	-4.95443	-14.7897	0.625736	-8.87605	-0.0562988	-0.054	-0.0626266	-0.0574502	-0.055226	-0.0561991	-0.0678118	-0.0679254
28005	5.601	14.3079	-0.133443	-4.95443	-14.7897	0.625736	-8.87605	-0.0562329	-0.054	-0.0628089	-0.0573104	-0.0550735	-0.056348	-0.0678296	-0.0679365
28006	5.6012	14.3079	-0.133443	-4.95443	-14.7897	0.625736	-8.87605	-0.0562114	-0.054	-0.0630791	-0.0574517	-0.0550056	-0.0563704	-0.0678462	-0.0679467
28007	5.6014	14.3079	-0.133443	-4.95443	-14.7897	0.625736	-8.87605	-0.0563798	-0.054	-0.0629942	-0.0573336	-0.0550012	-0.0564324	-0.0678615	-0.0679561
28008	5.6016	14.3079	-0.133443	-4.95443	-14.7897	0.625736	-8.87605	-0.0560776	-0.054	-0.0630767	-0.0571214	-0.0550985	-0.0561343	-0.0678757	-0.0679647
28009	5.6018	14.2734	-0.144399	-4.95036	-14.7429	0.725926	-9.13968	-0.0557744	-0.054	-0.0630753	-0.0573075	0	-0.0561801	-0.0678888	-0.0679726
28010	5.602	14.2734	-0.144399	-4.95036	-14.7429	0.725926	-9.13968	-0.0556184	-0.054	-0.0633584	-0.0574602	-0.0554711	-0.0559616	-0.0679009	-0.0637557
28011	5.6022	14.2734	-0.144399	-4.95036	-14.7429	0.725926	-9.13968	-0.0556001	-0.054	-0.0632756	-0.0572761	-0.0557689	-0.055848	-0.067912	-0.0608694
28012	5.6024	14.2734	-0.144399	-4.95036	-14.7429	0.725926	-9.13968	-0.0553902	-0.054	-0.0635459	-0.0574168	-0.0564083	-0.055951	-0.0679222	0
28013	5.6026	14.2734	-0.144399	-4.95036	-14.7429	0.725926	-9.13968	-0.0553744	-0.054	-0.0633108	-0.0571291	-0.0565851	-0.056139	-0.0679316	-0.0580756
28014	5.6028	14.2502	-0.127238	-4.95243	-14.7119	0.804161	-9.40853	-0.0551018	-0.054	-0.0634789	-0.0570766	-0.0568567	-0.0562162	-0.0679403	-0.0576329
28015	5.603	14.2502	-0.127238	-4.95243	-14.7119	0.804161	-9.40853	-0.0550523	-0.054	-0.0634912	-0.0568943	-0.0572889	-0.0562018	-0.0679481	-0.0574758
28016	5.6032	14.2502	-0.127238	-4.95243	-14.7119	0.804161	-9.40853	0	-0.054	-0.0633522	-0.0568136	-0.0574827	-0.0561059	-0.0679553	-0.0575155
28017	5.6034	14.2502	-0.127238	-4.95243	-14.7119	0.804161	-9.40853	-0.0554324	-0.054	-0.0634879	-0.0566232	-0.057628	-0.0558468	-0.0679618	-0.0576897
28018	5.6036	14.2502	-0.127238	-4.95243	-14.7119	0.804161	-9.40853	-0.0559742	-0.054	-0.063584	-0.0565209	-0.0579669	-0.0557695	-0.0679677	-0.0579547
28019	5.6038	14.2265	-0.098169	-4.95603	-14.7003	0.858859	-9.68189	-0.0565456	-0.054	-0.0634598	-0.0563208	-0.0580626	-0.0555304	-0.0679731	-0.0582796
28020	5.604	14.2265	-0.098169	-4.95603	-14.7003	0.858859	-9.68189	-0.0568789	-0.054	-0.0637687	-0.055893	-0.0580858	-0.0554963	-0.0679779	-0.0586424
28021	5.6042	14.2265	-0.098169	-4.95603	-14.7003	0.858859	-9.68189	-0.057259	-0.054	-0.0639161	-0.0556065	-0.0583051	-0.0554638	-0.0679821	-0.0590275
28022	5.6044	14.2265	-0.098169	-4.95603	-14.7003	0.858859	-9.68189	-0.0574583	-0.054	-0.0638817	-0.0552537	-0.0585093	-0.0555729	-0.0679859	-0.0594238
28023	5.6046	14.2265	-0.098169	-4.95603	-14.7003	0.858859	-9.68189	-0.0575671	-0.054	-0.0639777	0	-0.0586166	-0.0557168	-0.0679893	0
28024	5.6048	14.1933	-0.0706579	-4.95921	-14.7099	0.889505	-9.95845	-0.0578193	-0.054	-0.0641053	-0.0553275	-0.0581783	-0.0558336	-0.063824	-0.0605611
28025	5.605	14.1933	-0.0706579	-4.95921	-14.7099	0.889505	-9.95845	-0.0579352	-0.054	-0.0641907	-0.0559655	-0.0579132	-0.0558763	-0.0609499	-0.061186
28026	5.6052	14.1933	-0.0706579	-4.95921	-14.7099	0.889505	-9.95845	-0.0580524	-0.054	-0.064202	-0.0563995	-0.0574112	-0.0556916	0	-0.0617254
28027	5.6054	14.1933	-0.0706579	-4.95921	-14.7099	0.889505	-9.95845	-0.058199	-0.054	-0.0639456	-0.0566178	-0.0571766	-0.0554486	-0.0581257	-0.0621991
28028	5.6056	14.1933	-0.0706579	-4.95921	-14.7099	0.889505	-9.95845	-0.0582576	-0.054	-0.0638517	-0.0569528	-0.0566475	-0.0552595	-0.0576609	-0.0626213
28029	5.6058	14.1451	-0.0536057	-4.9616	-14.7409	0.89715	-10.2356	-0.058266	-0.054	-0.064021	-0.0571093	-0.0562998	-0.0550908	-0.0574827	-0.0630021
28030	5.606	14.1451	-0.0536057	-4.9616	-14.7409	0.89715	-10.2356	-0.0585402	-0.054	-0.0637723	-0.0575563	-0.0562534	0	-0.0575037	-0.0633492
