TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
106	0.0212	-0.0598675	-0.0597675	-0.0601283	-0.0598655
107	0.0214	-0.0598727	-0.0597685	-0.0601188	-0.0598607
108	0.0216	-0.0598777	-0.0597691	-0.0601096	-0.059856
109	0.0218	-0.0598825	-0.0597694	-0.0601006	-0.0598512
110	0.022	-0.0598871	-0.0597693	-0.0600918	-0.0598465
111	0.0222	-0.0598916	-0.059769	-0.0600833	-0.0598418
112	0.0224	-0.0598958	-0.0597685	-0.0600751	-0.0598371
113	0.0226	-0.0598999	-0.0597676	-0.060067	-0.0598324
114	0.0228	-0.0599038	-0.0597665	-0.0600592	-0.0598277
115	0.023	-0.0599076	-0.0597652	-0.0600517	-0.059823
116	0.0232	-0.0599112	-0.0597636	-0.0600444	-0.0598184
117	0.0234	-0.0599147	-0.0597618	-0.0600373	-0.0598138
118	0.0236	-0.059918	-0.0597598	-0.0600304	-0.0598092
119	0.0238	-0.0599212	-0.0597577	-0.0600238	-0.0598046
120	0.024	-0.0599243	-0.0597553	-0.0600174	-0.0598
121	0.0242	-0.0599273	-0.0597527	-0.0600112	-0.0597955
122	0.0244	-0.0599302	-0.05975	-0.0600053	-0.059791
123	0.0246	-0.0599329	-0.059747	-0.0599995	-0.0597865
124	0.0248	-0.0599355	-0.059744	-0.059994	-0.059782
125	0.025	-0.0599377	-0.0597408	-0.0599887	-0.0597776
126	0.0252	-0.0599394	-0.0597374	-0.0599837	-0.0597732
127	0.0254	-0.0599408	-0.0597339	-0.0599788	-0.0597688
128	0.0256	-0.0599418	-0.0597303	-0.0599741	-0.0597645
129	0.0258	-0.0599425	-0.0597266	-0.0599696	-0.0597603
130	0.026	-0.0599429	-0.0597227	-0.0599653	-0.0597561
131	0.0262	-0.059943	-0.0597188	-0.0599612	-0.059752
132	0.0264	-0.0599428	-0.0597148	-0.0599573	-0.059748
133	0.0266	-0.0599425	-0.0597106	-0.0599536	-0.059744
134	0.0268	-0.0599419	-0.0597064	-0.0599501	-0.0597401
135	0.027	-0.0599411	-0.0597022	-0.0599467	-0.0597364
136	0.0272	-0.0599401	-0.0596979	-0.0599436	-0.0597327
137	0.0274	-0.059939	-0.0596935	-0.0599405	-0.0597291
138	0.0276	-0.0599378	-0.0596891	-0.0599377	-0.0597256
139	0.0278	-0.0599364	-0.0596846	-0.059935	-0.0597222
140	0.028	-0.0599349	-0.0596802	-0.0599324	-0.0597189
141	0.0282	-0.0599333	-0.0596757	-0.05993	-0.0597156
142	0.0284	-0.0599316	-0.0596712	-0.0599278	-0.0597125
143	0.0286	-0.0599299	-0.0596666	-0.0599257	-0.0597094
144	0.0288	-0.059928	-0.0596621	-0.0599237	-0.0597064
145	0.029	-0.0599262	-0.0596576	-0.0599219	-0.0597036
146	0.0292	-0.0599243	-0.0596531	-0.0599202	-0.0597007
147	0.0294	-0.0599223	-0.0596486	-0.0599185	-0.059698
148	0.0296	-0.0599204	-0.0596441	-0.0599171	-0.0596954
149	0.0298	-0.0599184	-0.0596396	-0.0599157	-0.0596928
150	0.03	-0.0599165	-0.0596352	-0.0599144	-0.0596903
151	0.0302	-0.0599145	-0.0596307	-0.0599133	-0.0596879
152	0.0304	-0.0599125	-0.0596263	-0.0599122	-0.0596855
153	0.0306	-0.0599106	-0.059622	-0.0599112	-0.0596832
154	0.0308	-0.0599086	-0.0596177	-0.0599103	-0.0596809
155	0.031	-0.0599067	-0.0596134	-0.0599095	-0.0596787
156	0.0312	-0.0599048	-0.0596091	-0.0599088	-0.0596766
157	0.0314	-0.059903	-0.0596049	-0.0599082	-0.0596745
158	0.0316	-0.0599011	-0.0596008	-0.0599076	-0.0596725
159	0.0318	-0.0598994	-0.0595967	-0.0599071	-0.0596705
160	0.032	-0.0598976	-0.0595926	-0.0599067	-0.0596685
161	0.0322	-0.0598959	-0.0595886	-0.0599063	-0.0596666
162	0.0324	-0.0598943	-0.0595846	-0.059906	-0.0596647
163	0.0326	-0.0598926	-0.0595807	-0.0599057	-0.0596629
164	0.0328	-0.0598911	-0.0595768	-0.0599055	-0.0596611
165	0.033	-0.0598896	-0.0595729	-0.0599053	-0.0596593
166	0.0332	-0.0598881	-0.0595691	-0.0599052	-0.0596575
167	0.0334	-0.0598867	-0.0595654	-0.0599051	-0.0596558
168	0.0336	-0.0598853	-0.0595617	-0.0599051	-0.059654
169	0.0338	-0.059884	-0.059558	-0.0599051	-0.0596523
170	0.034	-0.0598827	-0.0595544	-0.0599051	-0.0596506
171	0.0342	-0.0598815	-0.0595509	-0.0599052	-0.059649
172	0.0344	-0.0598803	-0.0595473	-0.0599052	-0.0596473
173	0.0346	-0.0598792	-0.0595439	-0.0599054	-0.0596456
174	0.0348	-0.0598782	-0.0595404	-0.0599055	-0.059644
175	0.035	-0.0598772	-0.059537	-0.0599056	-0.0596423
176	0.0352	-0.0598762	-0.0595337	-0.0599058	-0.0596407
177	0.0354	-0.0598753	-0.0595303	-0.059906	-0.059639
178	0.0356	-0.0598744	-0.059527	-0.0599062	-0.0596374
179	0.0358	-0.0598736	-0.0595238	-0.0599064	-0.0596357
180	0.036	-0.0598728	-0.0595205	-0.0599066	-0.0596341
181	0.0362	-0.0598721	-0.0595174	-0.0599067	-0.0596324
182	0.0364	-0.0598714	-0.0595142	-0.0599069	-0.0596308
183	0.0366	-0.0598708	-0.059511	-0.0599069	-0.0596291
184	0.0368	-0.0598701	-0.0595079	-0.059907	-0.0596274
185	0.037	-0.0598695	-0.0595048	-0.059907	-0.0596257
186	0.0372	-0.059869	-0.0595018	-0.0599071	-0.0596241
187	0.0374	-0.0598684	-0.0594987	-0.059907	-0.0596224
188	0.0376	-0.0598679	-0.0594957	-0.059907	-0.0596207
189	0.0378	-0.0598674	-0.0594927	-0.059907	-0.0596189
190	0.038	-0.0598669	-0.0594897	-0.0599069	-0.0596172
191	0.0382	-0.0598664	-0.0594868	-0.0599068	-0.0596155
192	0.0384	-0.0598659	-0.0594838	-0.0599067	-0.0596138
193	0.0386	-0.0598655	-0.0594809	-0.0599066	-0.059612
194	0.0388	-0.0598651	-0.059478	-0.0599065	-0.0596103
195	0.039	-0.0598646	-0.0594751	-0.0599063	-0.0596086
196	0.0392	-0.0598642	-0.0594722	-0.0599062	-0.0596068
197	0.0394	-0.0598638	-0.0594693	-0.059906	-0.0596051
198	0.0396	-0.0598634	-0.0594664	-0.0599058	-0.0596033
199	0.0398	-0.059863	-0.0594636	-0.0599056	-0.0596016
200	0.04	-0.0598626	-0.0594607	-0.0599054	-0.0595998
201	0.0402	-0.0598622	-0.0594579	-0.0599052	-0.059598
202	0.0404	-0.0598618	-0.059455	-0.059905	-0.0595963
203	0.0406	-0.0598614	-0.0594522	-0.0599048	-0.0595945
204	0.0408	-0.059861	-0.0594494	-0.0599046	-0.0595928
205	0.041	-0.0598606	-0.0594466	-0.0599044	-0.059591
206	0.0412	-0.0598602	-0.0594438	-0.0599042	-0.0595893
207	0.0414	-0.0598599	-0.059441	-0.059904	-0.0595875
208	0.0416	-0.0598595	-0.0594383	-0.0599037	-0.0595858
209	0.0418	-0.0598591	-0.0594355	-0.0599035	-0.0595841
210	0.042	-0.0598587	-0.0594327	-0.0599033	-0.0595823
211	0.0422	-0.0598583	-0.05943	-0.059903	-0.0595806
212	0.0424	-0.059858	-0.0594272	-0.0599028	-0.0595789
213	0.0426	-0.0598576	-0.0594245	-0.0599026	-0.0595771
214	0.0428	-0.0598572	-0.0594218	-0.0599024	-0.0595754
215	0.043	-0.0598569	-0.0594191	-0.0599021	-0.0595737
216	0.0432	-0.0598565	-0.0594163	-0.0599019	-0.059572
217	0.0434	-0.0598561	-0.0594136	-0.0599017	-0.0595703
218	0.0436	-0.0598557	-0.0594109	-0.0599014	-0.0595686
219	0.0438	-0.0598554	-0.0594082	-0.0599012	-0.0595669
220	0.044	-0.059855	-0.0594056	-0.059901	-0.0595653
221	0.0442	-0.0598546	-0.0594029	-0.0599008	-0.0595636
222	0.0444	-0.0598543	-0.0594002	-0.0599005	-0.0595619
223	0.0446	-0.0598539	-0.0593976	-0.0599003	-0.0595603
224	0.0448	-0.0598535	-0.0593949	-0.0599001	-0.0595586
225	0.045	-0.0598532	-0.0593923	-0.0598999	-0.059557
226	0.0452	-0.0598528	-0.0593897	-0.0598997	-0.0595554
227	0.0454	-0.0598524	-0.0593871	-0.0598994	-0.0595537
228	0.0456	-0.0598521	-0.0593844	-0.0598992	-0.0595521
229	0.0458	-0.0598517	-0.0593818	-0.059899	-0.0595505
230	0.046	-0.0598514	-0.0593792	-0.0598988	-0.0595489
231	0.0462	-0.059851	-0.0593767	-0.0598986	-0.0595473
232	0.0464	-0.0598506	-0.0593741	-0.0598984	-0.0595457
233	0.0466	-0.0598503	-0.0593715	-0.0598982	-0.0595441
234	0.0468	-0.0598499	-0.059369	-0.0598979	-0.0595425
235	0.047	-0.0598496	-0.0593664	-0.0598977	-0.059541
236	0.0472	-0.0598492	-0.0593639	-0.0598975	-0.0595394
237	0.0474	-0.0598489	-0.0593614	-0.0598973	-0.0595378
238	0.0476	-0.0598485	-0.0593589	-0.0598971	-0.0595363
239	0.0478	-0.0598482	-0.0593564	-0.0598969	-0.0595347
240	0.048	-0.0598478	-0.0593539	-0.0598967	-0.0595332
241	0.0482	-0.0598475	-0.0593514	-0.0598964	-0.0595317
242	0.0484	-0.0598471	-0.0593489	-0.0598962	-0.0595301
243	0.0486	-0.0598468	-0.0593464	-0.059896	-0.0595286
244	0.0488	-0.0598464	-0.059344	-0.0598958	-0.0595271
245	0.049	-0.0598461	-0.0593415	-0.0598956	-0.0595256
246	0.0492	-0.0598457	-0.0593391	-0.0598953	-0.0595241
247	0.0494	-0.0598454	-0.0593367	-0.0598951	-0.0595226
248	0.0496	-0.059845	-0.0593342	-0.0598949	-0.0595211
249	0.0498	-0.0598447	-0.0593318	-0.0598946	-0.0595196
250	0.05	-0.0598443	-0.0593294	-0.0598944	-0.0595181
251	0.0502	-0.059844	-0.059327	-0.0598942	-0.0595166
252	0.0504	-0.0598436	-0.0593247	-0.0598939	-0.0595151
253	0.0506	-0.0598433	-0.0593223	-0.0598937	-0.0595137
254	0.0508	-0.0598429	-0.0593199	-0.0598934	-0.0595122
255	0.051	-0.0598426	-0.0593176	-0.0598932	-0.0595107
256	0.0512	-0.0598422	-0.0593152	-0.0598929	-0.0595093
257	0.0514	-0.0598419	-0.0593129	-0.0598927	-0.0595078
258	0.0516	-0.0598415	-0.0593105	-0.0598924	-0.0595064
259	0.0518	-0.0598411	-0.0593082	-0.0598921	-0.0595049
260	0.052	-0.0598408	-0.0593059	-0.0598919	-0.0595035
261	0.0522	-0.0598404	-0.0593036	-0.0598916	-0.059502
262	0.0524	-0.05984	-0.0593013	-0.0598913	-0.0595006
263	0.0526	-0.0598397	-0.059299	-0.059891	-0.0594992
264	0.0528	-0.0598393	-0.0592967	-0.0598907	-0.0594977
265	0.053	-0.0598389	-0.0592945	-0.0598904	-0.0594963
266	0.0532	-0.0598385	-0.0592922	-0.0598901	-0.0594949
267	0.0534	-0.0598382	-0.05929	-0.0598898	-0.0594935
268	0.0536	-0.0598378	-0.0592877	-0.0598895	-0.0594921
269	0.0538	-0.0598374	-0.0592855	-0.0598892	-0.0594907
270	0.054	-0.059837	-0.0592832	-0.0598889	-0.0594893
271	0.0542	-0.0598366	-0.059281	-0.0598886	-0.0594879
272	0.0544	-0.0598362	-0.0592788	-0.0598882	-0.0594865
273	0.0546	-0.0598358	-0.0592766	-0.0598879	-0.0594851
274	0.0548	-0.0598354	-0.0592744	-0.0598876	-0.0594837
275	0.055	-0.059835	-0.0592722	-0.0598872	-0.0594823
276	0.0552	-0.0598346	-0.05927	-0.0598869	-0.0594809
277	0.0554	-0.0598341	-0.0592678	-0.0598865	-0.0594795
278	0.0556	-0.0598337	-0.0592656	-0.0598861	-0.0594782
279	0.0558	-0.0598333	-0.0592635	-0.0598858	-0.0594768
280	0.056	-0.0598328	-0.0592613	-0.0598854	-0.0594755
281	0.0562	-0.0598324	-0.0592592	-0.059885	-0.0594741
282	0.0564	-0.0598319	-0.059257	-0.0598846	-0.0594727
283	0.0566	-0.0598315	-0.0592549	-0.0598843	-0.0594714
284	0.0568	-0.059831	-0.0592528	-0.0598839	-0.0594701
285	0.057	-0.0598305	-0.0592506	-0.0598835	-0.0594687
286	0.0572	-0.0598301	-0.0592485	-0.0598831	-0.0594674
287	0.0574	-0.0598296	-0.0592464	-0.0598826	-0.0594661
288	0.0576	-0.0598291	-0.0592443	-0.0598822	-0.0594647
289	0.0578	-0.0598286	-0.0592422	-0.0598818	-0.0594634
290	0.058	-0.0598281	-0.0592402	-0.0598814	-0.0594621
291	0.0582	-0.0598276	-0.0592381	-0.059881	-0.0594608
292	0.0584	-0.0598271	-0.059236	-0.0598805	-0.0594595
293	0.0586	-0.0598266	-0.0592339	-0.0598801	-0.0594582
294	0.0588	-0.0598261	-0.0592319	-0.0598796	-0.0594569
295	0.059	-0.0598255	-0.0592299	-0.0598792	-0.0594557
296	0.0592	-0.059825	-0.0592278	-0.0598787	-0.0594544
297	0.0594	-0.0598245	-0.0592258	-0.0598783	-0.0594531
298	0.0596	-0.0598239	-0.0592238	-0.0598778	-0.0594519
299	0.0598	-0.0598234	-0.0592217	-0.0598773	-0.0594506
300	0.06	-0.0598228	-0.0592197	-0.0598768	-0.0594493
301	0.0602	-0.0598222	-0.0592177	-0.0598764	-0.0594481
302	0.0604	-0.0598216	-0.0592158	-0.0598759	-0.0594469
303	0.0606	-0.0598211	-0.0592138	-0.0598754	-0.0594456
304	0.0608	-0.0598205	-0.0592118	-0.0598749	-0.0594444
305	0.061	-0.0598199	-0.0592098	-0.0598744	-0.0594432
306	0.0612	-0.0598193	-0.0592079	-0.0598738	-0.059442
307	0.0614	-0.0598186	-0.0592059	-0.0598733	-0.0594408
308	0.0616	-0.059818	-0.059204	-0.0598728	-0.0594396
309	0.0618	-0.0598174	-0.0592021	-0.0598723	-0.0594384
310	0.062	-0.0598168	-0.0592001	-0.0598717	-0.0594372
311	0.0622	-0.0598161	-0.0591982	-0.0598712	-0.0594361
312	0.0624	-0.0598155	-0.0591963	-0.0598707	-0.0594349
313	0.0626	-0.0598148	-0.0591944	-0.0598701	-0.0594337
314	0.0628	-0.0598141	-0.0591925	-0.0598695	-0.0594326
315	0.063	-0.0598135	-0.0591907	-0.059869	-0.0594314
316	0.0632	-0.0598128	-0.0591888	-0.0598684	-0.0594303
317	0.0634	-0.0598121	-0.0591869	-0.0598678	-0.0594292
318	0.0636	-0.0598114	-0.0591851	-0.0598673	-0.0594281
319	0.0638	-0.0598107	-0.0591833	-0.0598667	-0.059427
320	0.064	-0.05981	-0.0591814	-0.0598661	-0.0594258
321	0.0642	-0.0598093	-0.0591796	-0.0598655	-0.0594248
322	0.0644	-0.0598085	-0.0591778	-0.0598649	-0.0594237
323	0.0646	-0.0598078	-0.059176	-0.0598643	-0.0594226
324	0.0648	-0.0598071	-0.0591742	-0.0598637	-0.0594215
325	0.065	-0.0598063	-0.0591724	-0.059863	-0.0594205
326	0.0652	-0.0598056	-0.0591707	-0.0598624	-0.0594194
327	0.0654	-0.0598048	-0.0591689	-0.0598618	-0.0594184
328	0.0656	-0.059804	-0.0591672	-0.0598611	-0.0594173
329	0.0658	-0.0598032	-0.0591654	-0.0598605	-0.0594163
330	0.066	-0.0598024	-0.0591637	-0.0598598	-0.0594153
331	0.0662	-0.0598016	-0.059162	-0.0598592	-0.0594143
332	0.0664	-0.0598008	-0.0591603	-0.0598585	-0.0594133
333	0.0666	-0.0598	-0.0591586	-0.0598578	-0.0594123
334	0.0668	-0.0597992	-0.0591569	-0.0598572	-0.0594113
335	0.067	-0.0597983	-0.0591552	-0.0598565	-0.0594104
336	0.0672	-0.0597975	-0.0591536	-0.0598558	-0.0594094
337	0.0674	-0.0597966	-0.0591519	-0.0598551	-0.0594084
338	0.0676	-0.0597958	-0.0591503	-0.0598544	-0.0594075
339	0.0678	-0.0597949	-0.0591487	-0.0598537	-0.0594066
340	0.068	-0.059794	-0.0591471	-0.059853	-0.0594056
341	0.0682	-0.0597932	-0.0591455	-0.0598522	-0.0594047
342	0.0684	-0.0597923	-0.0591439	-0.0598515	-0.0594038
343	0.0686	-0.0597914	-0.0591423	-0.0598508	-0.0594029
344	0.0688	-0.0597904	-0.0591407	-0.05985	-0.0594021
345	0.069	-0.0597895	-0.0591392	-0.0598493	-0.0594012
346	0.0692	-0.0597886	-0.0591376	-0.0598485	-0.0594003
347	0.0694	-0.0597876	-0.0591361	-0.0598477	-0.0593995
348	0.0696	-0.0597867	-0.0591346	-0.059847	-0.0593986
349	0.0698	-0.0597857	-0.0591331	-0.0598462	-0.0593978
350	0.07	-0.0597848	-0.0591316	-0.0598454	-0.059397
351	0.0702	-0.0597838	-0.0591301	-0.0598446	-0.0593961
352	0.0704	-0.0597828	-0.0591286	-0.0598438	-0.0593953
353	0.0706	-0.0597818	-0.0591272	-0.059843	-0.0593945
354	0.0708	-0.0597808	-0.0591257	-0.0598422	-0.0593938
355	0.071	-0.0597798	-0.0591243	-0.0598413	-0.059393
356	0.0712	-0.0597787	-0.0591229	-0.0598405	-0.0593922
357	0.0714	-0.0597777	-0.0591215	-0.0598397	-0.0593915
358	0.0716	-0.0597766	-0.0591201	-0.0598388	-0.0593907
359	0.0718	-0.0597756	-0.0591187	-0.0598379	-0.05939
360	0.072	-0.0597745	-0.0591174	-0.0598371	-0.0593893
361	0.0722	-0.0597734	-0.059116	-0.0598362	-0.0593886
362	0.0724	-0.0597723	-0.0591147	-0.0598353	-0.0593879
363	0.0726	-0.0597712	-0.0591134	-0.0598344	-0.0593872
364	0.0728	-0.0597701	-0.0591121	-0.0598335	-0.0593865
365	0.073	-0.059769	-0.0591108	-0.0598326	-0.0593859
366	0.0732	-0.0597679	-0.0591095	-0.0598317	-0.0593852
367	0.0734	-0.0597667	-0.0591082	-0.0598308	-0.0593846
368	0.0736	-0.0597656	-0.059107	-0.0598298	-0.059384
369	0.0738	-0.0597644	-0.0591058	-0.0598289	-0.0593833
370	0.074	-0.0597632	-0.0591045	-0.0598279	-0.0593827
371	0.0742	-0.059762	-0.0591033	-0.059827	-0.0593821
372	0.0744	-0.0597608	-0.0591021	-0.059826	-0.0593815
373	0.0746	-0.0597596	-0.059101	-0.059825	-0.059381
374	0.0748	-0.0597584	-0.0590998	-0.059824	-0.0593804
375	0.075	-0.0597572	-0.0590987	-0.059823	-0.0593799
376	0.0752	-0.0597559	-0.0590975	-0.059822	-0.0593793
377	0.0754	-0.0597547	-0.0590964	-0.059821	-0.0593788
378	0.0756	-0.0597534	-0.0590953	-0.0598199	-0.0593783
379	0.0758	-0.0597521	-0.0590942	-0.0598189	-0.0593778
380	0.076	-0.0597508	-0.0590932	-0.0598179	-0.0593773
381	0.0762	-0.0597495	-0.0590921	-0.0598168	-0.0593768
382	0.0764	-0.0597482	-0.0590911	-0.0598157	-0.0593764
383	0.0766	-0.0597469	-0.05909	-0.0598146	-0.0593759
384	0.0768	-0.0597455	-0.059089	-0.0598136	-0.0593755
385	0.077	-0.0597441	-0.059088	-0.0598124	-0.0593751
386	0.0772	-0.0597428	-0.0590871	-0.0598113	-0.0593747
387	0.0774	-0.0597414	-0.0590861	-0.0598102	-0.0593743
388	0.0776	-0.05974	-0.0590851	-0.0598091	-0.0593739
389	0.0778	-0.0597386	-0.0590842	-0.0598079	-0.0593735
390	0.078	-0.0597372	-0.0590833	-0.0598068	-0.0593731
391	0.0782	-0.0597357	-0.0590824	-0.0598056	-0.0593728
392	0.0784	-0.0597343	-0.0590815	-0.0598044	-0.0593725
393	0.0786	-0.0597328	-0.0590807	-0.0598033	-0.0593721
394	0.0788	-0.0597313	-0.0590798	-0.0598021	-0.0593718
395	0.079	-0.0597298	-0.059079	-0.0598009	-0.0593715
396	0.0792	-0.0597283	-0.0590782	-0.0597996	-0.0593713
397	0.0794	-0.0597268	-0.0590774	-0.0597984	-0.059371
398	0.0796	-0.0597253	-0.0590766	-0.0597972	-0.0593707
399	0.0798	-0.0597237	-0.0590758	-0.0597959	-0.0593705
400	0.08	-0.0597222	-0.0590751	-0.0597946	-0.0593703
401	0.0802	-0.0597206	-0.0590744	-0.0597934	-0.0593701
402	0.0804	-0.059719	-0.0590737	-0.0597921	-0.0593699
403	0.0806	-0.0597174	-0.059073	-0.0597908	-0.0593697
404	0.0808	-0.0597158	-0.0590723	-0.0597895	-0.0593695
405	0.081	-0.0597141	-0.0590716	-0.0597881	-0.0593694
406	0.0812	-0.0597125	-0.059071	-0.0597868	-0.0593692
407	0.0814	-0.0597108	-0.0590704	-0.0597854	-0.0593691
408	0.0816	-0.0597091	-0.0590698	-0.0597841	-0.059369
409	0.0818	-0.0597074	-0.0590692	-0.0597827	-0.0593689
410	0.082	-0.0597057	-0.0590686	-0.0597813	-0.0593688
411	0.0822	-0.059704	-0.0590681	-0.0597799	-0.0593688
412	0.0824	-0.0597022	-0.0590676	-0.0597785	-0.0593687
413	0.0826	-0.0597005	-0.0590671	-0.0597771	-0.0593687
414	0.0828	-0.0596987	-0.0590666	-0.0597756	-0.0593687
415	0.083	-0.0596969	-0.0590661	-0.0597742	-0.0593687
416	0.0832	-0.0596951	-0.0590656	-0.0597727	-0.0593687
417	0.0834	-0.0596932	-0.0590652	-0.0597713	-0.0593687
418	0.0836	-0.0596914	-0.0590648	-0.0597698	-0.0593687
419	0.0838	-0.0596895	-0.0590644	-0.0597683	-0.0593688
420	0.084	-0.0596877	-0.059064	-0.0597667	-0.0593689
421	0.0842	-0.0596858	-0.0590637	-0.0597652	-0.059369
422	0.0844	-0.0596839	-0.0590633	-0.0597637	-0.0593691
423	0.0846	-0.0596819	-0.059063	-0.0597621	-0.0593692
424	0.0848	-0.05968	-0.0590627	-0.0597605	-0.0593693
425	0.085	-0.059678	-0.0590625	-0.0597589	-0.0593695
426	0.0852	-0.059676	-0.0590622	-0.0597573	-0.0593697
427	0.0854	-0.059674	-0.059062	-0.0597557	-0.0593698
428	0.0856	-0.059672	-0.0590618	-0.0597541	-0.0593701
429	0.0858	-0.05967	-0.0590616	-0.0597524	-0.0593703
430	0.086	-0.0596679	-0.0590614	-0.0597508	-0.0593705
431	0.0862	-0.0596658	-0.0590612	-0.0597491	-0.0593708
432	0.0864	-0.0596638	-0.0590611	-0.0597474	-0.059371
433	0.0866	-0.0596616	-0.059061	-0.0597457	-0.0593713
434	0.0868	-0.0596595	-0.0590609	-0.059744	-0.0593716
435	0.087	-0.0596574	-0.0590609	-0.0597423	-0.059372
436	0.0872	-0.0596552	-0.0590608	-0.0597405	-0.0593723
437	0.0874	-0.059653	-0.0590608	-0.0597388	-0.0593727
438	0.0876	-0.0596508	-0.0590608	-0.059737	-0.059373
439	0.0878	-0.0596486	-0.0590608	-0.0597352	-0.0593734
440	0.088	-0.0596463	-0.0590609	-0.0597334	-0.0593738
441	0.0882	-0.0596441	-0.0590609	-0.0597315	-0.0593742
442	0.0884	-0.0596418	-0.059061	-0.0597297	-0.0593747
443	0.0886	-0.0596395	-0.0590611	-0.0597278	-0.0593751
444	0.0888	-0.0596372	-0.0590613	-0.059726	-0.0593755
445	0.089	-0.0596348	-0.0590614	-0.0597241	-0.0593759
446	0.0892	-0.0596324	-0.0590616	-0.0597222	-0.0593764
447	0.0894	-0.0596301	-0.0590618	-0.0597202	-0.0593768
448	0.0896	-0.0596277	-0.059062	-0.0597183	-0.0593773
449	0.0898	-0.0596252	-0.0590622	-0.0597163	-0.0593778
450	0.09	-0.0596228	-0.0590624	-0.0597144	-0.0593782
451	0.0902	-0.0596203	-0.0590627	-0.0597124	-0.0593787
452	0.0904	-0.0596178	-0.059063	-0.0597104	-0.0593792
453	0.0906	-0.0596153	-0.0590633	-0.0597084	-0.0593797
454	0.0908	-0.0596128	-0.0590636	-0.0597063	-0.0593802
455	0.091	-0.0596102	-0.0590639	-0.0597043	-0.0593808
456	0.0912	-0.0596076	-0.0590643	-0.0597022	-0.0593813
457	0.0914	-0.059605	-0.0590646	-0.0597002	-0.0593819
458	0.0916	-0.0596024	-0.059065	-0.0596981	-0.0593824
459	0.0918	-0.0595998	-0.0590654	-0.059696	-0.059383
460	0.092	-0.0595971	-0.0590658	-0.0596939	-0.0593836
461	0.0922	-0.0595945	-0.0590663	-0.0596917	-0.0593842
462	0.0924	-0.0595918	-0.0590667	-0.0596896	-0.0593849
463	0.0926	-0.059589	-0.0590672	-0.0596875	-0.0593855
464	0.0928	-0.0595863	-0.0590677	-0.0596853	-0.0593861
465	0.093	-0.0595835	-0.0590682	-0.0596831	-0.0593868
466	0.0932	-0.0595808	-0.0590687	-0.0596809	-0.0593875
467	0.0934	-0.059578	-0.0590693	-0.0596787	-0.0593882
468	0.0936	-0.0595751	-0.0590698	-0.0596765	-0.0593889
469	0.0938	-0.0595723	-0.0590704	-0.0596743	-0.0593896
470	0.094	-0.0595694	-0.059071	-0.0596721	-0.0593904
471	0.0942	-0.0595666	-0.0590716	-0.0596698	-0.0593911
472	0.0944	-0.0595637	-0.0590723	-0.0596676	-0.0593919
473	0.0946	-0.0595607	-0.0590729	-0.0596653	-0.0593927
474	0.0948	-0.0595578	-0.0590736	-0.059663	-0.0593935
475	0.095	-0.0595548	-0.0590743	-0.0596607	-0.0593943
476	0.0952	-0.0595519	-0.059075	-0.0596584	-0.0593951
477	0.0954	-0.0595489	-0.0590758	-0.0596561	-0.059396
478	0.0956	-0.0595459	-0.0590765	-0.0596538	-0.0593969
479	0.0958	-0.0595428	-0.0590773	-0.0596515	-0.0593977
480	0.096	-0.0595398	-0.0590781	-0.0596491	-0.0593986
481	0.0962	-0.0595367	-0.0590789	-0.0596468	-0.0593996
482	0.0964	-0.0595336	-0.0590797	-0.0596444	-0.0594005
483	0.0966	-0.0595305	-0.0590806	-0.059642	-0.0594014
484	0.0968	-0.0595274	-0.0590815	-0.0596397	-0.0594024
485	0.097	-0.0595243	-0.0590824	-0.0596373	-0.0594034
486	0.0972	-0.0595211	-0.0590833	-0.0596349	-0.0594044
487	0.0974	-0.0595179	-0.0590842	-0.0596325	-0.0594054
488	0.0976	-0.0595148	-0.0590852	-0.05963	-0.0594065
489	0.0978	-0.0595115	-0.0590862	-0.0596276	-0.0594075
490	0.098	-0.0595083	-0.0590872	-0.0596251	-0.0594086
491	0.0982	-0.0595051	-0.0590882	-0.0596227	-0.0594097
492	0.0984	-0.0595018	-0.0590892	-0.0596202	-0.0594108
493	0.0986	-0.0594986	-0.0590903	-0.0596177	-0.0594119
494	0.0988	-0.0594953	-0.0590914	-0.0596153	-0.0594131
495	0.099	-0.059492	-0.0590925	-0.0596128	-0.0594142
496	0.0992	-0.0594886	-0.0590937	-0.0596102	-0.0594154
497	0.0994	-0.0594853	-0.0590948	-0.0596077	-0.0594166
498	0.0996	-0.0594819	-0.059096	-0.0596052	-0.0594178
499	0.0998	-0.0594786	-0.0590972	-0.0596026	-0.059419
500	0.1	-0.0594752	-0.0590984	-0.0596001	-0.0594203
501	0.1002	-0.0594718	-0.0590997	-0.0595975	-0.0594215
502	0.1004	-0.0594684	-0.059101	-0.059595	-0.0594228
503	0.1006	-0.0594649	-0.0591023	-0.0595924	-0.0594241
504	0.1008	-0.0594615	-0.0591036	-0.0595898	-0.0594254
505	0.101	-0.059458	-0.0591049	-0.0595872	-0.0594267
506	0.1012	-0.0594545	-0.0591063	-0.0595845	-0.0594281
507	0.1014	-0.059451	-0.0591077	-0.0595819	-0.0594294
508	0.1016	-0.0594475	-0.0591091	-0.0595792	-0.0594308
509	0.1018	-0.059444	-0.0591105	-0.0595766	-0.0594322
510	0.102	-0.0594404	-0.059112	-0.0595739	-0.0594336
