TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
24591	4.9182	-0.0625877	-0.0594712	-0.0599992	-0.0599982	-0.0598617	-0.0590682	-0.0537582	-0.0924553	-0.0450037	-0.0465344
24592	4.9184	-0.0625878	-0.0594722	-0.0599992	-0.0599982	-0.0598629	-0.0590711	-0.0537703	-0.0924572	-0.0450056	-0.0465325
24593	4.9186	-0.062588	-0.0594732	-0.0599992	-0.0599982	-0.0598641	-0.0590739	-0.0537823	-0.092459	-0.0450076	-0.0465306
24594	4.9188	-0.0625882	-0.0594742	-0.0599992	-0.0599982	-0.0598652	-0.0590765	-0.0537942	-0.0924607	-0.0450095	-0.0465287
24595	4.919	-0.0625883	-0.0594752	-0.0599992	-0.0599982	-0.0598663	-0.0590794	-0.0538062	-0.0924624	-0.0450114	-0.0465268
24596	4.9192	-0.0625885	-0.0594762	-0.0599992	-0.0599982	-0.0598673	-0.0590822	-0.053818	-0.0924641	-0.0450133	-0.046525
24597	4.9194	-0.0625886	-0.0594772	-0.0599992	-0.0599982	-0.0598684	-0.0590849	-0.0538299	-0.0924656	-0.0450152	-0.0465231
24598	4.9196	-0.0625888	-0.0594782	-0.0599992	-0.0599982	-0.0598693	-0.0590875	-0.0538417	-0.0924671	-0.045017	-0.0465213
24599	4.9198	-0.062589	-0.0594793	-0.0599992	-0.0599982	-0.0598703	-0.05909	-0.0538535	-0.0924686	-0.0450189	-0.0465195
24600	4.92	-0.0625891	-0.0594803	-0.0599992	-0.0599982	-0.0598713	-0.0590927	-0.0538652	-0.09247	-0.0450207	-0.0465177
24601	4.9202	-0.0625893	-0.0594813	-0.0599992	-0.0599982	-0.0598722	-0.0590952	-0.0538769	-0.0924713	-0.0450225	-0.046516
24602	4.9204	-0.0625894	-0.0594823	-0.0599992	-0.0599982	-0.0598731	-0.0590977	-0.0538885	-0.0924726	-0.0450243	-0.0465142
24603	4.9206	-0.0625895	-0.0594833	-0.0599992	-0.0599982	-0.0598739	-0.0591001	-0.0539001	-0.0924738	-0.0450261	-0.0465125
24604	4.9208	-0.0625897	-0.0594843	-0.0599992	-0.0599982	-0.0598747	-0.0591024	-0.0539117	-0.092475	-0.0450279	-0.0465107
24605	4.921	-0.0625898	-0.0594854	-0.0599992	-0.0599982	-0.0598755	-0.0591048	-0.0539232	-0.0924762	-0.0450297	-0.046509
24606	4.9212	-0.06259	-0.0594864	-0.0599992	-0.0599982	-0.0598763	-0.0591072	-0.0539347	-0.0924772	-0.0450314	-0.0465073
24607	4.9214	-0.0625901	-0.0594874	-0.0599992	-0.0599982	-0.0598771	-0.0591095	-0.0539462	-0.0924782	-0.0450332	-0.0465056
24608	4.9216	-0.0625902	-0.0594884	-0.0599992	-0.0599982	-0.0598778	-0.0591117	-0.0539576	-0.0924792	-0.0450349	-0.046504
24609	4.9218	-0.0625904	-0.0594895	-0.0599992	-0.0599982	-0.0598785	-0.0591138	-0.053969	-0.0924801	-0.0450366	-0.0465023
24610	4.922	-0.0625905	-0.0594905	-0.0599992	-0.0599982	-0.0598792	-0.0591161	-0.0539804	-0.092481	-0.0450383	-0.0465007
24611	4.9222	-0.0625906	-0.0594915	-0.0599992	-0.0599982	-0.0598799	-0.0591182	-0.0539917	-0.0924818	-0.0450399	-0.046499
24612	4.9224	-0.0625907	-0.0594926	-0.0599992	-0.0599982	-0.0598805	-0.0591203	-0.054003	-0.0924826	-0.0450416	-0.0464974
24613	4.9226	-0.0625909	-0.0594936	-0.0599992	-0.0599982	-0.0598811	-0.0591224	-0.0540143	-0.0924833	-0.0450433	-0.0464958
24614	4.9228	-0.062591	-0.0594946	-0.0599992	-0.0599982	-0.0598817	-0.0591243	-0.0540255	-0.092484	-0.0450449	-0.0464942
24615	4.923	-0.0625911	-0.0594957	-0.0599992	-0.0599982	-0.0598823	-0.0591264	-0.0540367	-0.0924847	-0.0450465	-0.0464926
24616	4.9232	-0.0625912	-0.0594967	-0.0599992	-0.0599982	-0.0598829	-0.0591284	-0.0540478	-0.0924853	-0.0450481	-0.0464911
24617	4.9234	-0.0625913	-0.0594977	-0.0599992	-0.0599982	-0.0598835	-0.0591303	-0.054059	-0.0924858	-0.0450497	-0.0464895
24618	4.9236	-0.0625914	-0.0594988	-0.0599992	-0.0599982	-0.059884	-0.0591322	-0.0540701	-0.0924863	-0.0450513	-0.046488
24619	4.9238	-0.0625915	-0.0594998	-0.0599992	-0.0599982	-0.0598845	-0.0591339	-0.0540811	-0.0924868	-0.0450529	-0.0464865
24620	4.924	-0.0625916	-0.0595009	-0.0599992	-0.0599982	-0.059885	-0.0591359	-0.0540922	-0.0924872	-0.0450544	-0.046485
24621	4.9242	-0.0625917	-0.0595019	-0.0599992	-0.0599982	-0.0598855	-0.0591377	-0.0541032	-0.0924876	-0.045056	-0.0464834
24622	4.9244	-0.0625919	-0.059503	-0.0599992	-0.0599982	-0.059886	-0.0591395	-0.0541142	-0.092488	-0.0450575	-0.046482
24623	4.9246	-0.0625919	-0.059504	-0.0599992	-0.0599982	-0.0598864	-0.0591412	-0.0541251	-0.0924883	-0.045059	-0.0464805
24624	4.9248	-0.062592	-0.0595051	-0.0599992	-0.0599982	-0.0598869	-0.0591428	-0.0541361	-0.0924886	-0.0450605	-0.046479
24625	4.925	-0.0625921	-0.0595061	-0.0599992	-0.0599982	-0.0598873	-0.0591446	-0.054147	-0.0924888	-0.045062	-0.0464776
24626	4.9252	-0.0625922	-0.0595072	-0.0599992	-0.0599982	-0.0598877	-0.0591463	-0.0541578	-0.092489	-0.0450635	-0.0464761
24627	4.9254	-0.0625923	-0.0595082	-0.0599992	-0.0599982	-0.0598881	-0.059148	-0.0541687	-0.0924892	-0.0450649	-0.0464747
24628	4.9256	-0.0625924	-0.0595093	-0.0599992	-0.0599982	-0.0598885	-0.0591496	-0.0541795	-0.0924893	-0.0450664	-0.0464733
24629	4.9258	-0.0625925	-0.0595103	-0.0599992	-0.0599982	-0.0598889	-0.0591511	-0.0541903	-0.0924894	-0.0450678	-0.0464719
24630	4.926	-0.0625926	-0.0595114	-0.0599992	-0.0599982	-0.0598893	-0.0591527	-0.0542011	-0.0924895	-0.0450692	-0.0464705
24631	4.9262	-0.0625927	-0.0595124	-0.0599992	-0.0599982	-0.0598896	-0.0591543	-0.0542119	-0.0924896	-0.0450707	-0.0464691
24632	4.9264	-0.0625927	-0.0595135	-0.0599992	-0.0599982	-0.0598899	-0.0591559	-0.0542226	-0.0924896	-0.0450721	-0.0464678
24633	4.9266	-0.0625928	-0.0595146	-0.0599992	-0.0599982	-0.0598903	-0.0591574	-0.0542333	-0.0924896	-0.0450734	-0.0464664
24634	4.9268	-0.0625929	-0.0595156	-0.0599992	-0.0599982	-0.0598906	-0.0591588	-0.054244	-0.0924895	-0.0450748	-0.0464651
24635	4.927	-0.062593	-0.0595167	-0.0599992	-0.0599982	-0.0598909	-0.0591603	-0.0542547	-0.0924895	-0.0450762	-0.0464638
24636	4.9272	-0.062593	-0.0595178	-0.0599992	-0.0599982	-0.0598912	-0.0591618	-0.0542654	-0.0924894	-0.0450775	-0.0464624
24637	4.9274	-0.0625931	-0.0595188	-0.0599992	-0.0599982	-0.0598915	-0.0591633	-0.054276	-0.0924892	-0.0450789	-0.0464611
24638	4.9276	-0.0625932	-0.0595199	-0.0599992	-0.0599982	-0.0598918	-0.0591647	-0.0542866	-0.0924891	-0.0450802	-0.0464598
24639	4.9278	-0.0625933	-0.059521	-0.0599992	-0.0599982	-0.059892	-0.059166	-0.0542972	-0.0924889	-0.0450815	-0.0464586
24640	4.928	-0.0625933	-0.0595221	-0.0599992	-0.0599982	-0.0598923	-0.0591675	-0.0543078	-0.0924887	-0.0450828	-0.0464573
24641	4.9282	-0.0625934	-0.0595231	-0.0599992	-0.0599982	-0.0598926	-0.0591689	-0.0543184	-0.0924885	-0.0450841	-0.046456
24642	4.9284	-0.0625934	-0.0595242	-0.0599992	-0.0599982	-0.0598928	-0.0591702	-0.054329	-0.0924882	-0.0450854	-0.0464548
24643	4.9286	-0.0625935	-0.0595253	-0.0599992	-0.0599982	-0.059893	-0.0591715	-0.0543395	-0.092488	-0.0450867	-0.0464535
24644	4.9288	-0.0625935	-0.0595264	-0.0599992	-0.0599982	-0.0598933	-0.0591728	-0.0543501	-0.0924877	-0.045088	-0.0464523
24645	4.929	-0.0625936	-0.0595275	-0.0599992	-0.0599982	-0.0598935	-0.0591741	-0.0543606	-0.0924874	-0.0450892	-0.0464511
24646	4.9292	-0.0625937	-0.0595285	-0.0599992	-0.0599982	-0.0598937	-0.0591755	-0.0543711	-0.092487	-0.0450905	-0.0464499
24647	4.9294	-0.0625937	-0.0595296	-0.0599992	-0.0599982	-0.0598939	-0.0591768	-0.0543816	-0.0924867	-0.0450917	-0.0464487
24648	4.9296	-0.0625938	-0.0595307	-0.0599992	-0.0599982	-0.0598941	-0.059178	-0.0543921	-0.0924863	-0.0450929	-0.0464475
24649	4.9298	-0.0625938	-0.0595318	-0.0599992	-0.0599982	-0.0598943	-0.0591792	-0.0544025	-0.0924859	-0.0450941	-0.0464463
24650	4.93	-0.0625938	-0.0595329	-0.0599992	-0.0599982	-0.0598945	-0.0591805	-0.054413	-0.0924855	-0.0450953	-0.0464452
24651	4.9302	-0.0625939	-0.059534	-0.0599992	-0.0599982	-0.0598947	-0.0591817	-0.0544234	-0.0924851	-0.0450965	-0.046444
24652	4.9304	-0.0625939	-0.0595351	-0.0599992	-0.0599982	-0.0598948	-0.0591829	-0.0544339	-0.0924846	-0.0450977	-0.0464429
24653	4.9306	-0.062594	-0.0595362	-0.0599992	-0.0599982	-0.059895	-0.0591841	-0.0544443	-0.0924842	-0.0450989	-0.0464418
24654	4.9308	-0.062594	-0.0595373	-0.0599992	-0.0599982	-0.0598952	-0.0591852	-0.0544547	-0.0924837	-0.0451	-0.0464406
24655	4.931	-0.062594	-0.0595384	-0.0599992	-0.0599982	-0.0598953	-0.0591865	-0.0544651	-0.0924832	-0.0451012	-0.0464395
24656	4.9312	-0.0625941	-0.0595395	-0.0599992	-0.0599982	-0.0598955	-0.0591876	-0.0544755	-0.0924827	-0.0451023	-0.0464384
24657	4.9314	-0.0625941	-0.0595406	-0.0599992	-0.0599982	-0.0598956	-0.0591888	-0.0544859	-0.0924822	-0.0451034	-0.0464373
24658	4.9316	-0.0625941	-0.0595417	-0.0599992	-0.0599982	-0.0598958	-0.0591899	-0.0544963	-0.0924817	-0.0451045	-0.0464363
24659	4.9318	-0.0625942	-0.0595428	-0.0599992	-0.0599982	-0.0598959	-0.059191	-0.0545067	-0.0924811	-0.0451056	-0.0464352
24660	4.932	-0.0625942	-0.0595439	-0.0599992	-0.0599982	-0.059896	-0.0591921	-0.0545171	-0.0924805	-0.0451067	-0.0464341
24661	4.9322	-0.0625942	-0.059545	-0.0599992	-0.0599982	-0.0598962	-0.0591933	-0.0545274	-0.09248	-0.0451078	-0.0464331
24662	4.9324	-0.0625942	-0.0595461	-0.0599992	-0.0599982	-0.0598963	-0.0591944	-0.0545378	-0.0924794	-0.0451089	-0.0464321
24663	4.9326	-0.0625943	-0.0595472	-0.0599992	-0.0599982	-0.0598964	-0.0591954	-0.0545482	-0.0924788	-0.04511	-0.046431
24664	4.9328	-0.0625943	-0.0595484	-0.0599992	-0.0599982	-0.0598965	-0.0591964	-0.0545585	-0.0924782	-0.045111	-0.04643
24665	4.933	-0.0625943	-0.0595495	-0.0599992	-0.0599982	-0.0598967	-0.0591976	-0.0545688	-0.0924776	-0.0451121	-0.046429
24666	4.9332	-0.0625943	-0.0595506	-0.0599992	-0.0599982	-0.0598968	-0.0591986	-0.0545792	-0.0924769	-0.0451131	-0.046428
24667	4.9334	-0.0625943	-0.0595517	-0.0599992	-0.0599982	-0.0598969	-0.0591997	-0.0545895	-0.0924763	-0.0451142	-0.046427
24668	4.9336	-0.0625943	-0.0595528	-0.0599992	-0.0599982	-0.059897	-0.0592007	-0.0545999	-0.0924756	-0.0451152	-0.046426
24669	4.9338	-0.0625944	-0.059554	-0.0599992	-0.0599982	-0.0598971	-0.0592016	-0.0546102	-0.092475	-0.0451162	-0.0464251
24670	4.934	-0.0625944	-0.0595551	-0.0599992	-0.0599982	-0.0598972	-0.0592027	-0.0546205	-0.0924743	-0.0451172	-0.0464241
24671	4.9342	-0.0625944	-0.0595562	-0.0599992	-0.0599982	-0.0598972	-0.0592038	-0.0546308	-0.0924736	-0.0451182	-0.0464232
24672	4.9344	-0.0625944	-0.0595574	-0.0599992	-0.0599982	-0.0598973	-0.0592048	-0.0546412	-0.0924729	-0.0451192	-0.0464222
24673	4.9346	-0.0625944	-0.0595585	-0.0599992	-0.0599982	-0.0598974	-0.0592057	-0.0546515	-0.0924723	-0.0451201	-0.0464213
24674	4.9348	-0.0625944	-0.0595596	-0.0599992	-0.0599982	-0.0598975	-0.0592066	-0.0546618	-0.0924715	-0.0451211	-0.0464204
24675	4.935	-0.0625944	-0.0595608	-0.0599992	-0.0599982	-0.0598976	-0.0592077	-0.0546721	-0.0924708	-0.0451221	-0.0464195
24676	4.9352	-0.0625944	-0.0595619	-0.0599992	-0.0599982	-0.0598976	-0.0592087	-0.0546824	-0.0924701	-0.045123	-0.0464186
24677	4.9354	-0.0625944	-0.059563	-0.0599992	-0.0599982	-0.0598977	-0.0592096	-0.0546927	-0.0924694	-0.045124	-0.0464177
24678	4.9356	-0.0625944	-0.0595642	-0.0599992	-0.0599982	-0.0598978	-0.0592106	-0.0547031	-0.0924687	-0.0451249	-0.0464168
24679	4.9358	-0.0625944	-0.0595653	-0.0599992	-0.0599982	-0.0598978	-0.0592114	-0.0547134	-0.0924679	-0.0451258	-0.0464159
24680	4.936	-0.0625944	-0.0595665	-0.0599992	-0.0599982	-0.0598979	-0.0592124	-0.0547237	-0.0924672	-0.0451267	-0.046415
24681	4.9362	-0.0625944	-0.0595676	-0.0599992	-0.0599982	-0.059898	-0.0592134	-0.054734	-0.0924664	-0.0451276	-0.0464142
24682	4.9364	-0.0625944	-0.0595688	-0.0599992	-0.0599982	-0.059898	-0.0592143	-0.0547443	-0.0924657	-0.0451285	-0.0464133
24683	4.9366	-0.0625943	-0.0595699	-0.0599992	-0.0599982	-0.0598981	-0.0592152	-0.0547546	-0.0924649	-0.0451294	-0.0464125
24684	4.9368	-0.0625943	-0.0595711	-0.0599992	-0.0599982	-0.0598982	-0.059216	-0.0547649	-0.0924641	-0.0451303	-0.0464117
24685	4.937	-0.0625943	-0.0595722	-0.0599992	-0.0599982	-0.0598982	-0.059217	-0.0547752	-0.0924634	-0.0451312	-0.0464108
24686	4.9372	-0.0625943	-0.0595734	-0.0599992	-0.0599982	-0.0598983	-0.0592179	-0.0547856	-0.0924626	-0.0451321	-0.04641
24687	4.9374	-0.0625943	-0.0595745	-0.0599992	-0.0599982	-0.0598983	-0.0592188	-0.0547959	-0.0924618	-0.0451329	-0.0464092
24688	4.9376	-0.0625943	-0.0595757	-0.0599992	-0.0599982	-0.0598983	-0.0592197	-0.0548062	-0.092461	-0.0451338	-0.0464084
24689	4.9378	-0.0625942	-0.0595769	-0.0599992	-0.0599982	-0.0598984	-0.0592205	-0.0548165	-0.0924602	-0.0451346	-0.0464076
24690	4.938	-0.0625942	-0.059578	-0.0599992	-0.0599982	-0.0598984	-0.0592214	-0.0548268	-0.0924594	-0.0451354	-0.0464069
24691	4.9382	-0.0625942	-0.0595792	-0.0599992	-0.0599982	-0.0598985	-0.0592223	-0.0548372	-0.0924586	-0.0451363	-0.0464061
24692	4.9384	-0.0625942	-0.0595804	-0.0599992	-0.0599982	-0.0598985	-0.0592231	-0.0548475	-0.0924578	-0.0451371	-0.0464053
24693	4.9386	-0.0625941	-0.0595815	-0.0599992	-0.0599982	-0.0598986	-0.059224	-0.0548578	-0.092457	-0.0451379	-0.0464046
24694	4.9388	-0.0625941	-0.0595827	-0.0599992	-0.0599982	-0.0598986	-0.0592247	-0.0548682	-0.0924562	-0.0451387	-0.0464038
24695	4.939	-0.0625941	-0.0595839	-0.0599992	-0.0599982	-0.0598986	-0.0592256	-0.0548785	-0.0924553	-0.0451395	-0.0464031
24696	4.9392	-0.062594	-0.0595851	-0.0599992	-0.0599982	-0.0598987	-0.0592265	-0.0548889	-0.0924545	-0.0451403	-0.0464024
24697	4.9394	-0.062594	-0.0595862	-0.0599992	-0.0599982	-0.0598987	-0.0592273	-0.0548992	-0.0924537	-0.0451411	-0.0464016
24698	4.9396	-0.062594	-0.0595874	-0.0599992	-0.0599982	-0.0598988	-0.0592281	-0.0549096	-0.0924529	-0.0451419	-0.0464009
24699	4.9398	-0.0625939	-0.0595886	-0.0599992	-0.0599982	-0.0598988	-0.0592289	-0.0549199	-0.0924521	-0.0451426	-0.0464002
24700	4.94	-0.0625939	-0.0595898	-0.0599992	-0.0599982	-0.0598988	-0.0592298	-0.0549303	-0.0924512	-0.0451434	-0.0463995
24701	4.9402	-0.0625939	-0.059591	-0.0599992	-0.0599982	-0.0598988	-0.0592306	-0.0549406	-0.0924504	-0.0451441	-0.0463988
24702	4.9404	-0.0625938	-0.0595922	-0.0599992	-0.0599982	-0.0598989	-0.0592314	-0.054951	-0.0924496	-0.0451449	-0.0463981
24703	4.9406	-0.0625938	-0.0595933	-0.0599992	-0.0599982	-0.0598989	-0.0592322	-0.0549614	-0.0924487	-0.0451456	-0.0463975
24704	4.9408	-0.0625937	-0.0595945	-0.0599992	-0.0599982	-0.0598989	-0.0592329	-0.0549717	-0.0924479	-0.0451464	-0.0463968
24705	4.941	-0.0625937	-0.0595957	-0.0599992	-0.0599983	-0.0599029	-0.0592201	-0.0549821	-0.0924471	-0.0451471	-0.0463961
24706	4.9412	-0.0625936	-0.0595969	-0.0599992	-0.0599983	-0.0599067	-0.0592078	-0.0549913	-0.0924466	-0.0451478	-0.0463955
24707	4.9414	-0.0625936	-0.0595981	-0.0599992	-0.0599983	-0.0599104	-0.059196	-0.0549996	-0.0924465	-0.0451485	-0.0463948
24708	4.9416	-0.0625935	-0.0595993	-0.0599992	-0.0599983	-0.0599139	-0.0591847	-0.0550069	-0.0924466	-0.0451492	-0.0463942
24709	4.9418	-0.0625935	-0.0596005	-0.0599992	-0.0599983	-0.0599173	-0.0591738	-0.0550135	-0.0924471	-0.0451499	-0.0463936
24710	4.942	-0.0625934	-0.0596017	-0.0599992	-0.0599983	-0.0599205	-0.0591639	-0.0550195	-0.0924478	-0.0451506	-0.046393
24711	4.9422	-0.0625934	-0.0596029	-0.0599992	-0.0599983	-0.0599236	-0.0591544	-0.055025	-0.0924487	-0.0451513	-0.0463924
24712	4.9424	-0.0625933	-0.0596041	-0.0599992	-0.0599983	-0.0599266	-0.0591453	-0.0550301	-0.0924498	-0.0451519	-0.0463918
24713	4.9426	-0.0625933	-0.0596054	-0.0599992	-0.0599983	-0.0599295	-0.0591365	-0.0550348	-0.0924511	-0.0451526	-0.0463912
24714	4.9428	-0.0625932	-0.0596066	-0.0599992	-0.0599983	-0.0599323	-0.0591281	-0.0550393	-0.0924525	-0.0451532	-0.0463906
24715	4.943	-0.0625931	-0.0596078	-0.0599992	-0.0599983	-0.0599349	-0.0591216	-0.0550436	-0.0924541	-0.0451538	-0.04639
24716	4.9432	-0.0625931	-0.059609	-0.0599992	-0.0599983	-0.0599375	-0.0591154	-0.0550478	-0.0924558	-0.0451545	-0.0463895
24717	4.9434	-0.062593	-0.0596102	-0.0599992	-0.0599983	-0.0599399	-0.0591094	-0.055052	-0.0924576	-0.0451551	-0.0463889
24718	4.9436	-0.062593	-0.0596115	-0.0599992	-0.0599983	-0.0599423	-0.0591037	-0.0550563	-0.0924595	-0.0451557	-0.0463884
24719	4.9438	-0.0625929	-0.0596127	-0.0599992	-0.0599983	-0.0599445	-0.0590981	-0.0550606	-0.0924614	-0.0451562	-0.0463879
24720	4.944	-0.0625928	-0.0596139	-0.0599992	-0.0599983	-0.0599433	-0.0590952	-0.0550649	-0.0924634	-0.0451568	-0.0463873
24721	4.9442	-0.0625927	-0.0596151	-0.0599992	-0.0599983	-0.0599422	-0.0590925	-0.0550695	-0.0924652	-0.0451574	-0.0463868
24722	4.9444	-0.0625927	-0.0596164	-0.0599992	-0.0599983	-0.0599411	-0.0590898	-0.0550744	-0.0924667	-0.0451579	-0.0463863
24723	4.9446	-0.0625926	-0.0596176	-0.0599992	-0.0599983	-0.0599401	-0.0590872	-0.0550795	-0.092468	-0.0451584	-0.0463859
24724	4.9448	-0.0625925	-0.0596188	-0.0599992	-0.0599983	-0.059939	-0.0590847	-0.0550849	-0.092469	-0.045159	-0.0463854
24725	4.945	-0.0625925	-0.0596201	-0.0599992	-0.0599983	-0.0599297	-0.0590852	-0.0550905	-0.0924699	-0.0451595	-0.0463849
24726	4.9452	-0.0625924	-0.0596213	-0.0599992	-0.0599983	-0.0599208	-0.0590857	-0.0550965	-0.0924698	-0.04516	-0.0463845
24727	4.9454	-0.0625923	-0.0596226	-0.0599992	-0.0599983	-0.0599122	-0.0590861	-0.0551029	-0.0924688	-0.0451605	-0.046384
24728	4.9456	-0.0625922	-0.0596238	-0.0599992	-0.0599983	-0.059904	-0.0590866	-0.0551098	-0.092467	-0.045161	-0.0463836
24729	4.9458	-0.0625921	-0.0596251	-0.0599992	-0.0599983	-0.059896	-0.059087	-0.0551169	-0.0924644	-0.0451615	-0.0463831
24730	4.946	-0.0625921	-0.0596263	-0.0599992	-0.0599983	-0.0598923	-0.0590873	-0.0551244	-0.0924612	-0.045162	-0.0463827
24731	4.9462	-0.062592	-0.0596276	-0.0599992	-0.0599983	-0.0598886	-0.0590877	-0.0551321	-0.0924578	-0.0451624	-0.0463823
24732	4.9464	-0.0625919	-0.0596288	-0.0599992	-0.0599983	-0.0598852	-0.059088	-0.0551401	-0.0924542	-0.0451629	-0.0463819
24733	4.9466	-0.0625918	-0.0596301	-0.0599992	-0.0599983	-0.0598818	-0.0590883	-0.0551483	-0.0924504	-0.0451634	-0.0463814
24734	4.9468	-0.0625917	-0.0596314	-0.0599992	-0.0599983	-0.0598786	-0.0590887	-0.0551567	-0.0924464	-0.0451638	-0.046381
24735	4.947	-0.0625916	-0.0596326	-0.0599992	-0.0599983	-0.0598767	-0.0590896	-0.0551653	-0.0924423	-0.0451643	-0.0463806
24736	4.9472	-0.0625915	-0.0596339	-0.0599992	-0.0599983	-0.0598748	-0.0590905	-0.0551741	-0.0924382	-0.0451647	-0.0463802
24737	4.9474	-0.0625914	-0.0596352	-0.0599992	-0.0599983	-0.059873	-0.0590914	-0.0551831	-0.092434	-0.0451651	-0.0463798
24738	4.9476	-0.0625913	-0.0596365	-0.0599992	-0.0599983	-0.0598713	-0.0590922	-0.0551922	-0.0924299	-0.0451656	-0.0463794
24739	4.9478	-0.0625912	-0.0596377	-0.0599992	-0.0599983	-0.0598697	-0.059093	-0.0552016	-0.0924258	-0.045166	-0.046379
24740	4.948	-0.0625911	-0.059639	-0.0599992	-0.0599983	-0.0598685	-0.0590945	-0.0552111	-0.0924217	-0.0451664	-0.0463786
24741	4.9482	-0.062591	-0.0596403	-0.0599992	-0.0599983	-0.0598675	-0.0590959	-0.0552207	-0.0924177	-0.0451669	-0.0463782
24742	4.9484	-0.0625909	-0.0596416	-0.0599992	-0.0599983	-0.0598664	-0.0590972	-0.0552306	-0.0924138	-0.0451673	-0.0463778
24743	4.9486	-0.0625908	-0.0596429	-0.0599992	-0.0599983	-0.0598654	-0.0590985	-0.0552406	-0.0924099	-0.0451677	-0.0463774
24744	4.9488	-0.0625907	-0.0596441	-0.0599992	-0.0599983	-0.0598645	-0.0590998	-0.0552507	-0.0924061	-0.0451681	-0.046377
24745	4.949	-0.0625906	-0.0596454	-0.0599992	-0.0599983	-0.059864	-0.0591016	-0.0552609	-0.0924023	-0.0451685	-0.0463766
24746	4.9492	-0.0625905	-0.0596467	-0.0599992	-0.0599983	-0.0598635	-0.0591034	-0.0552713	-0.0923987	-0.0451689	-0.0463762
24747	4.9494	-0.0625904	-0.059648	-0.0599992	-0.0599983	-0.059863	-0.0591051	-0.0552818	-0.0923952	-0.0451693	-0.0463759
24748	4.9496	-0.0625903	-0.0596493	-0.0599992	-0.0599983	-0.0598626	-0.0591067	-0.0552925	-0.0923917	-0.0451697	-0.0463755
24749	4.9498	-0.0625902	-0.0596506	-0.0599992	-0.0599983	-0.0598621	-0.0591082	-0.0553032	-0.0923884	-0.0451701	-0.0463751
24750	4.95	-0.0625901	-0.0596519	-0.0599992	-0.0599983	-0.0598621	-0.0591103	-0.0553141	-0.0923851	-0.0451705	-0.0463748
24751	4.9502	-0.06259	-0.0596532	-0.0599992	-0.0599983	-0.059862	-0.0591123	-0.055325	-0.092382	-0.0451709	-0.0463744
24752	4.9504	-0.0625899	-0.0596545	-0.0599992	-0.0599983	-0.0598619	-0.0591143	-0.0553361	-0.092379	-0.0451713	-0.046374
24753	4.9506	-0.0625898	-0.0596558	-0.0599992	-0.0599983	-0.0598619	-0.0591161	-0.0553473	-0.0923761	-0.0451717	-0.0463737
24754	4.9508	-0.0625896	-0.0596571	-0.0599992	-0.0599983	-0.0598618	-0.0591179	-0.0553585	-0.0923733	-0.0451721	-0.0463733
24755	4.951	-0.0625895	-0.0596585	-0.0599992	-0.0599983	-0.059862	-0.0591201	-0.0553699	-0.0923706	-0.0451725	-0.046373
24756	4.9512	-0.0625894	-0.0596598	-0.0599992	-0.0599983	-0.0598623	-0.0591223	-0.0553813	-0.092368	-0.0451729	-0.0463727
24757	4.9514	-0.0625893	-0.0596611	-0.0599992	-0.0599983	-0.0598625	-0.0591244	-0.0553928	-0.0923655	-0.0451733	-0.0463723
24758	4.9516	-0.0625892	-0.0596624	-0.0599992	-0.0599983	-0.0598627	-0.0591264	-0.0554044	-0.0923632	-0.0451737	-0.046372
24759	4.9518	-0.0625891	-0.0596637	-0.0599992	-0.0599983	-0.0598629	-0.0591284	-0.0554161	-0.0923609	-0.0451741	-0.0463717
24760	4.952	-0.062589	-0.0596651	-0.0599992	-0.0599983	-0.0598633	-0.0591308	-0.0554278	-0.0923587	-0.0451745	-0.0463713
24761	4.9522	-0.0625888	-0.0596664	-0.0599992	-0.0599983	-0.0598637	-0.0591331	-0.0554396	-0.0923567	-0.0451748	-0.046371
24762	4.9524	-0.0625887	-0.0596677	-0.0599992	-0.0599983	-0.0598641	-0.0591353	-0.0554514	-0.0923547	-0.0451752	-0.0463707
24763	4.9526	-0.0625886	-0.059669	-0.0599992	-0.0599983	-0.0598644	-0.0591374	-0.0554634	-0.0923529	-0.0451756	-0.0463704
24764	4.9528	-0.0625885	-0.0596704	-0.0599992	-0.0599983	-0.0598648	-0.0591394	-0.0554754	-0.0923511	-0.045176	-0.0463701
24765	4.953	-0.0625883	-0.0596717	-0.0599992	-0.0599983	-0.0598653	-0.0591419	-0.0554874	-0.0923494	-0.0451763	-0.0463698
24766	4.9532	-0.0625882	-0.059673	-0.0599992	-0.0599983	-0.0598658	-0.0591443	-0.0554995	-0.0923478	-0.0451767	-0.0463695
24767	4.9534	-0.0625881	-0.0596744	-0.0599992	-0.0599983	-0.0598663	-0.0591465	-0.0555116	-0.0923463	-0.0451771	-0.0463692
24768	4.9536	-0.062588	-0.0596757	-0.0599992	-0.0599983	-0.0598668	-0.0591487	-0.0555238	-0.0923449	-0.0451775	-0.0463689
24769	4.9538	-0.0625878	-0.059677	-0.0599992	-0.0599983	-0.0598672	-0.0591508	-0.0555361	-0.0923435	-0.0451778	-0.0463686
24770	4.954	-0.0625877	-0.0596784	-0.0599992	-0.0599983	-0.0598678	-0.0591533	-0.0555484	-0.0923422	-0.0451782	-0.0463683
