TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
51	0.0102	-0.0599375	-0.0598183	-0.0599993	-0.0599984	-0.0585475	-0.0598179	-0.0824782	-0.0820384	-0.0564656	-0.0564863
52	0.0104	-0.0599763	-0.0598611	-0.0599993	-0.0599984	-0.0585525	-0.0598192	-0.0830991	-0.0825913	-0.0565018	-0.0565203
53	0.0106	-0.0600127	-0.0599014	-0.0599993	-0.0599984	-0.0585573	-0.0598205	-0.0836914	-0.0831174	-0.0565371	-0.0565533
54	0.0108	-0.0600468	-0.0599394	-0.0599993	-0.0599984	-0.0585619	-0.0598218	-0.0842574	-0.0836182	-0.0565714	-0.056585
55	0.011	-0.0600787	-0.0599754	-0.0599993	-0.0599984	-0.0585619	-0.0598254	-0.0847998	-0.0840951	-0.0566048	-0.0566157
56	0.0112	-0.0601087	-0.0600096	-0.0599993	-0.0599984	-0.0585618	-0.0598289	-0.08532	-0.0845491	-0.0566371	-0.0566452
57	0.0114	-0.0601369	-0.060042	-0.0599993	-0.0599984	-0.0585618	-0.0598322	-0.0858189	-0.084982	-0.0566685	-0.0566735
58	0.0116	-0.0601636	-0.0600728	-0.0599993	-0.0599984	-0.0585617	-0.0598355	-0.0862975	-0.0853962	-0.0566989	-0.0567007
59	0.0118	-0.0601889	-0.0601019	-0.0599993	-0.0599983	-0.0585617	-0.0598386	-0.0867566	-0.0857926	-0.0567282	-0.0567267
60	0.012	-0.0602129	-0.0601295	-0.0599993	-0.0599983	-0.0585728	-0.0598409	-0.087197	-0.086172	-0.0567565	-0.0567516
61	0.0122	-0.0602356	-0.0601557	-0.0599993	-0.0599983	-0.0585835	-0.0598431	-0.0876195	-0.0865361	-0.0567838	-0.0567753
62	0.0124	-0.0602572	-0.0601805	-0.0599993	-0.0599983	-0.0585937	-0.0598452	-0.0880248	-0.0868855	-0.0568101	-0.0567979
63	0.0126	-0.0602776	-0.060204	-0.0599993	-0.0599983	-0.0586035	-0.0598473	-0.0884137	-0.0872208	-0.0568354	-0.0568194
64	0.0128	-0.060297	-0.0602262	-0.0599993	-0.0599983	-0.058613	-0.0598493	-0.0887868	-0.0875427	-0.0568597	-0.0568398
65	0.013	-0.0603153	-0.0602473	-0.0599993	-0.0599983	-0.0586406	-0.0598487	-0.0891447	-0.0878517	-0.0568829	-0.0568591
66	0.0132	-0.0603327	-0.0602673	-0.0599992	-0.0599983	-0.0586672	-0.0598481	-0.0894878	-0.0881499	-0.0569052	-0.0568773
67	0.0134	-0.0603492	-0.0602862	-0.0599992	-0.0599983	-0.0586927	-0.0598476	-0.0898166	-0.0884379	-0.0569265	-0.0568945
68	0.0136	-0.0603648	-0.0603041	-0.0599992	-0.0599983	-0.0587172	-0.059847	-0.0901318	-0.0887158	-0.0569468	-0.0569107
69	0.0138	-0.0603796	-0.0603211	-0.0599992	-0.0599983	-0.0587407	-0.0598465	-0.090434	-0.0889842	-0.0569662	-0.0569259
70	0.014	-0.0603936	-0.0603371	-0.0599992	-0.0599983	-0.0587822	-0.0598431	-0.0907236	-0.0892433	-0.0569846	-0.0569401
71	0.0142	-0.060407	-0.0603524	-0.0599992	-0.0599983	-0.0588221	-0.0598397	-0.0910008	-0.0894952	-0.057002	-0.0569534
72	0.0144	-0.0604196	-0.0603668	-0.0599992	-0.0599983	-0.0588604	-0.0598365	-0.0912661	-0.08974	-0.0570185	-0.0569657
73	0.0146	-0.0604316	-0.0603804	-0.0599992	-0.0599982	-0.0588972	-0.0598334	-0.0915199	-0.0899779	-0.0570341	-0.0569771
74	0.0148	-0.0604429	-0.0603934	-0.0599992	-0.0599982	-0.0589325	-0.0598304	-0.0917628	-0.0902092	-0.0570487	-0.0569877
75	0.015	-0.0604537	-0.0604056	-0.0599992	-0.0599982	-0.0589744	-0.0598251	-0.0919953	-0.0904339	-0.0570625	-0.0569974
76	0.0152	-0.060464	-0.0604172	-0.0599992	-0.0599982	-0.0590146	-0.05982	-0.0922173	-0.090653	-0.0570754	-0.0570063
77	0.0154	-0.0604737	-0.0604282	-0.0599992	-0.0599982	-0.0590533	-0.059815	-0.0924294	-0.0908665	-0.0570873	-0.0570144
78	0.0156	-0.060483	-0.0604386	-0.0599992	-0.0599982	-0.0590904	-0.0598103	-0.092632	-0.0910746	-0.0570985	-0.0570218
79	0.0158	-0.0604917	-0.0604485	-0.0599992	-0.0599982	-0.059126	-0.0598057	-0.0928255	-0.0912773	-0.0571087	-0.0570284
80	0.016	-0.0605001	-0.0604579	-0.0599992	-0.0599982	-0.0591603	-0.0597996	-0.0930103	-0.0914748	-0.0571181	-0.0570343
81	0.0162	-0.0605081	-0.0604668	-0.0599992	-0.0599982	-0.0591932	-0.0597937	-0.0931865	-0.0916671	-0.0571267	-0.0570395
82	0.0164	-0.0605156	-0.0604752	-0.0599992	-0.0599982	-0.0592249	-0.0597881	-0.0933544	-0.0918544	-0.0571345	-0.057044
83	0.0166	-0.0605228	-0.0604832	-0.0599992	-0.0599982	-0.0592553	-0.0597826	-0.0935145	-0.0920367	-0.0571414	-0.0570479
84	0.0168	-0.0605297	-0.0604908	-0.0599992	-0.0599982	-0.0592845	-0.0597774	-0.093667	-0.0922142	-0.0571476	-0.0570511
85	0.017	-0.0605363	-0.060498	-0.0599992	-0.0599982	-0.0593125	-0.0597712	-0.0938124	-0.0923869	-0.057153	-0.0570537
86	0.0172	-0.0605425	-0.0605049	-0.0599992	-0.0599982	-0.0593395	-0.0597653	-0.0939508	-0.0925549	-0.0571576	-0.0570558
87	0.0174	-0.0605485	-0.0605115	-0.0599992	-0.0599982	-0.0593654	-0.0597595	-0.0940824	-0.0927184	-0.0571615	-0.0570572
88	0.0176	-0.0605542	-0.0605177	-0.0599992	-0.0599982	-0.0593903	-0.059754	-0.0942076	-0.0928773	-0.0571646	-0.0570581
89	0.0178	-0.0605596	-0.0605236	-0.0599992	-0.0599983	-0.0594142	-0.0597488	-0.0943266	-0.0930319	-0.057167	-0.0570584
90	0.018	-0.0605649	-0.0605293	-0.0599992	-0.0599983	-0.0594371	-0.059743	-0.0944398	-0.0931822	-0.0571687	-0.0570583
91	0.0182	-0.0605699	-0.0605347	-0.0599992	-0.0599983	-0.0594592	-0.0597374	-0.0945472	-0.0933283	-0.0571697	-0.0570576
92	0.0184	-0.0605747	-0.0605399	-0.0599992	-0.0599983	-0.0594804	-0.059732	-0.0946492	-0.0934702	-0.0571701	-0.0570564
93	0.0186	-0.0605793	-0.0605449	-0.0599992	-0.0599983	-0.0595008	-0.0597269	-0.094746	-0.0936081	-0.0571697	-0.0570547
94	0.0188	-0.0605837	-0.0605496	-0.0599992	-0.0599983	-0.0595204	-0.0597219	-0.0948379	-0.0937421	-0.0571687	-0.0570525
95	0.019	-0.060588	-0.0605542	-0.0599992	-0.0599983	-0.0595392	-0.0597168	-0.0949249	-0.0938721	-0.0571671	-0.0570499
96	0.0192	-0.0605921	-0.0605586	-0.0599992	-0.0599983	-0.0595572	-0.0597119	-0.0950074	-0.0939985	-0.0571649	-0.0570469
97	0.0194	-0.0605961	-0.0605628	-0.0599992	-0.0599983	-0.0595746	-0.0597072	-0.0950856	-0.0941211	-0.057162	-0.0570434
98	0.0196	-0.0605999	-0.0605669	-0.0599992	-0.0599983	-0.0595913	-0.0597027	-0.0951595	-0.0942401	-0.0571585	-0.0570395
99	0.0198	-0.0606036	-0.0605709	-0.0599992	-0.0599983	-0.0596073	-0.0596984	-0.0952295	-0.0943556	-0.0571545	-0.0570352
100	0.02	-0.0606072	-0.0605747	-0.0599992	-0.0599983	-0.0596227	-0.0596946	-0.0952956	-0.0944676	-0.0571499	-0.0570305
101	0.0202	-0.0606107	-0.0605784	-0.0599992	-0.0599983	-0.0596375	-0.0596909	-0.0953582	-0.0945763	-0.0571447	-0.0570254
102	0.0204	-0.060614	-0.0605819	-0.0599992	-0.0599983	-0.0596517	-0.0596874	-0.0954174	-0.0946816	-0.057139	-0.0570199
103	0.0206	-0.0606173	-0.0605854	-0.0599992	-0.0599983	-0.0596654	-0.059684	-0.0954734	-0.0947838	-0.0571328	-0.0570141
104	0.0208	-0.0606205	-0.0605888	-0.0599992	-0.0599983	-0.0596785	-0.0596807	-0.0955262	-0.0948828	-0.057126	-0.0570079
105	0.021	-0.0606237	-0.0605917	-0.0599992	-0.0599983	-0.0596911	-0.0596781	-0.0955657	-0.0949787	-0.0571188	-0.0570013
106	0.0212	-0.0606267	-0.0605939	-0.0599992	-0.0599983	-0.0597032	-0.0596756	-0.0955911	-0.0950717	-0.057111	-0.0569945
107	0.0214	-0.0606297	-0.0605955	-0.0599992	-0.0599983	-0.0597148	-0.0596731	-0.0956031	-0.0951617	-0.0571027	-0.0569873
108	0.0216	-0.0606326	-0.0605965	-0.0599992	-0.0599983	-0.059726	-0.0596708	-0.0956023	-0.0952488	-0.0570938	-0.0569798
109	0.0218	-0.0606355	-0.0605971	-0.0599992	-0.0599983	-0.0597368	-0.0596686	-0.0955893	-0.0953332	-0.0570844	-0.0569719
110	0.022	-0.0606383	-0.0605971	-0.0599992	-0.0599983	-0.0597471	-0.0596671	-0.0955646	-0.0954149	-0.0570743	-0.0569638
111	0.0222	-0.0606411	-0.0605967	-0.0599992	-0.0599983	-0.059757	-0.0596657	-0.0955288	-0.0954939	-0.0570636	-0.0569554
112	0.0224	-0.0606439	-0.0605958	-0.0599992	-0.0599983	-0.0597665	-0.0596644	-0.0954827	-0.0955704	-0.0570522	-0.0569467
113	0.0226	-0.0606466	-0.0605946	-0.0599992	-0.0599983	-0.0597757	-0.0596631	-0.0954265	-0.0956443	-0.0570402	-0.0569378
114	0.0228	-0.0606492	-0.0605929	-0.0599992	-0.0599983	-0.0597845	-0.0596618	-0.0953609	-0.0957158	-0.0570276	-0.0569286
115	0.023	-0.0606515	-0.0605909	-0.0599992	-0.0599983	-0.0597929	-0.0596615	-0.0952862	-0.0957777	-0.0570143	-0.0569192
116	0.0232	-0.0606531	-0.0605885	-0.0599992	-0.0599983	-0.0598011	-0.0596612	-0.0952032	-0.0958222	-0.0570003	-0.0569094
117	0.0234	-0.060654	-0.0605858	-0.0599992	-0.0599983	-0.0598089	-0.0596609	-0.0951123	-0.0958505	-0.0569857	-0.0568994
118	0.0236	-0.0606542	-0.0605829	-0.0599992	-0.0599983	-0.0598163	-0.0596606	-0.0950139	-0.0958635	-0.0569704	-0.0568891
119	0.0238	-0.0606538	-0.0605796	-0.0599992	-0.0599983	-0.0598236	-0.0596604	-0.0949086	-0.0958623	-0.0569544	-0.0568783
120	0.024	-0.0606529	-0.0605762	-0.0599992	-0.0599983	-0.0598305	-0.0596612	-0.0947967	-0.0958479	-0.0569379	-0.0568672
121	0.0242	-0.0606514	-0.0605725	-0.0599992	-0.0599983	-0.0598371	-0.059662	-0.094679	-0.0958213	-0.0569206	-0.0568556
122	0.0244	-0.0606496	-0.0605686	-0.0599992	-0.0599983	-0.0598435	-0.0596627	-0.0945558	-0.0957835	-0.0569028	-0.0568436
123	0.0246	-0.0606473	-0.0605646	-0.0599992	-0.0599983	-0.0598496	-0.0596635	-0.0944278	-0.0957352	-0.0568843	-0.0568312
124	0.0248	-0.0606446	-0.0605604	-0.0599992	-0.0599983	-0.0598555	-0.0596642	-0.0942954	-0.0956774	-0.0568652	-0.0568182
125	0.025	-0.0606417	-0.0605561	-0.0599992	-0.0599983	-0.0598601	-0.0596661	-0.0941589	-0.0956109	-0.0568455	-0.0568048
126	0.0252	-0.0606384	-0.0605517	-0.0599992	-0.0599983	-0.0598645	-0.0596679	-0.0940191	-0.0955364	-0.0568252	-0.0567909
127	0.0254	-0.0606349	-0.0605472	-0.0599992	-0.0599983	-0.0598688	-0.0596696	-0.0938763	-0.0954547	-0.0568044	-0.0567765
128	0.0256	-0.0606312	-0.0605427	-0.0599992	-0.0599983	-0.0598729	-0.0596713	-0.093731	-0.0953665	-0.0567831	-0.0567617
129	0.0258	-0.0606273	-0.0605382	-0.0599992	-0.0599983	-0.0598768	-0.0596729	-0.0935836	-0.0952724	-0.0567612	-0.0567463
130	0.026	-0.0606233	-0.0605336	-0.0599992	-0.0599983	-0.0598752	-0.0596758	-0.0934344	-0.0951733	-0.0567389	-0.0567305
131	0.0262	-0.0606191	-0.060529	-0.0599992	-0.0599983	-0.0598737	-0.0596786	-0.093284	-0.0950691	-0.056716	-0.0567142
132	0.0264	-0.0606149	-0.0605245	-0.0599992	-0.0599983	-0.0598723	-0.0596812	-0.0931327	-0.0949605	-0.0566927	-0.0566975
133	0.0266	-0.0606106	-0.06052	-0.0599992	-0.0599983	-0.0598709	-0.0596838	-0.0929809	-0.0948482	-0.056669	-0.0566803
134	0.0268	-0.0606063	-0.0605156	-0.0599992	-0.0599983	-0.0598696	-0.0596862	-0.0928289	-0.0947326	-0.0566449	-0.0566627
135	0.027	-0.0606019	-0.0605112	-0.0599992	-0.0599983	-0.0598642	-0.0596897	-0.0926768	-0.0946144	-0.0566204	-0.0566447
136	0.0272	-0.0605976	-0.0605069	-0.0599992	-0.0599983	-0.059859	-0.0596931	-0.0925253	-0.0944936	-0.0565955	-0.0566262
137	0.0274	-0.0605933	-0.0605028	-0.0599992	-0.0599983	-0.059854	-0.0596964	-0.0923745	-0.0943708	-0.0565703	-0.0566074
138	0.0276	-0.0605891	-0.0604987	-0.0599992	-0.0599983	-0.0598492	-0.0596995	-0.0922246	-0.0942464	-0.0565448	-0.0565882
139	0.0278	-0.0605849	-0.0604948	-0.0599992	-0.0599983	-0.0598445	-0.0597025	-0.0920758	-0.0941208	-0.056519	-0.0565686
140	0.028	-0.0605808	-0.0604909	-0.0599992	-0.0599983	-0.0598377	-0.0597062	-0.0919284	-0.0939946	-0.0564929	-0.0565486
141	0.0282	-0.0605769	-0.0604873	-0.0599992	-0.0599982	-0.0598311	-0.0597098	-0.0917826	-0.0938677	-0.0564666	-0.0565284
142	0.0284	-0.060573	-0.0604837	-0.0599992	-0.0599982	-0.0598248	-0.0597132	-0.0916386	-0.0937406	-0.05644	-0.0565078
143	0.0286	-0.0605693	-0.0604804	-0.0599992	-0.0599982	-0.0598188	-0.0597165	-0.0914964	-0.0936136	-0.0564133	-0.0564869
144	0.0288	-0.0605657	-0.0604771	-0.0599992	-0.0599982	-0.059813	-0.0597197	-0.0913563	-0.0934871	-0.0563863	-0.0564657
145	0.029	-0.0605623	-0.0604741	-0.0599992	-0.0599982	-0.0598067	-0.0597233	-0.0912183	-0.0933613	-0.0563592	-0.0564443
146	0.0292	-0.060559	-0.0604712	-0.0599992	-0.0599982	-0.0598007	-0.0597267	-0.0910827	-0.0932365	-0.056332	-0.0564226
147	0.0294	-0.0605559	-0.0604685	-0.0599992	-0.0599982	-0.059795	-0.05973	-0.0909493	-0.0931128	-0.0563046	-0.0564007
148	0.0296	-0.0605529	-0.060466	-0.0599992	-0.0599982	-0.0597895	-0.0597331	-0.0908184	-0.0929905	-0.0562772	-0.0563786
149	0.0298	-0.0605502	-0.0604636	-0.0599992	-0.0599982	-0.0597842	-0.0597362	-0.09069	-0.0928698	-0.0562497	-0.0563563
150	0.03	-0.0605476	-0.0604615	-0.0599992	-0.0599982	-0.0597798	-0.0597393	-0.0905641	-0.0927506	-0.0562221	-0.0563338
151	0.0302	-0.0605452	-0.0604595	-0.0599992	-0.0599982	-0.0597756	-0.0597423	-0.0904408	-0.0926332	-0.0561944	-0.0563111
152	0.0304	-0.060543	-0.0604576	-0.0599992	-0.0599982	-0.0597716	-0.0597452	-0.0903201	-0.0925177	-0.0561667	-0.0562883
153	0.0306	-0.0605409	-0.060456	-0.0599992	-0.0599982	-0.0597678	-0.0597479	-0.090202	-0.092404	-0.056139	-0.0562654
154	0.0308	-0.060539	-0.0604546	-0.0599992	-0.0599982	-0.0597641	-0.0597506	-0.0900865	-0.0922923	-0.0561113	-0.0562423
155	0.031	-0.0605373	-0.0604533	-0.0599992	-0.0599982	-0.0597622	-0.0597531	-0.0899736	-0.0921825	-0.0560836	-0.0562191
156	0.0312	-0.0605358	-0.0604522	-0.0599992	-0.0599982	-0.0597603	-0.0597556	-0.0898632	-0.0920749	-0.056056	-0.0561959
157	0.0314	-0.0605345	-0.0604513	-0.0599992	-0.0599982	-0.0597586	-0.0597579	-0.0897555	-0.0919694	-0.0560283	-0.0561726
158	0.0316	-0.0605333	-0.0604505	-0.0599992	-0.0599982	-0.0597568	-0.0597602	-0.0896503	-0.0918661	-0.0560007	-0.0561492
159	0.0318	-0.0605323	-0.0604499	-0.0599992	-0.0599982	-0.0597552	-0.0597624	-0.0895476	-0.091765	-0.0559732	-0.0561257
160	0.032	-0.0605314	-0.0604495	-0.0599992	-0.0599982	-0.0597556	-0.0597643	-0.0894475	-0.091666	-0.0559457	-0.0561023
161	0.0322	-0.0605307	-0.0604492	-0.0599992	-0.0599982	-0.059756	-0.0597662	-0.0893498	-0.0915694	-0.0559184	-0.0560788
162	0.0324	-0.0605302	-0.0604491	-0.0599992	-0.0599982	-0.0597564	-0.059768	-0.0892545	-0.0914751	-0.0558911	-0.0560552
163	0.0326	-0.0605298	-0.0604492	-0.0599992	-0.0599982	-0.0597567	-0.0597697	-0.0891616	-0.0913831	-0.0558639	-0.0560317
164	0.0328	-0.0605296	-0.0604494	-0.0599992	-0.0599982	-0.0597571	-0.0597713	-0.089071	-0.0912934	-0.0558368	-0.0560082
165	0.033	-0.0605295	-0.0604497	-0.0599992	-0.0599982	-0.0597593	-0.0597727	-0.0889827	-0.0912059	-0.0558098	-0.0559847
166	0.0332	-0.0605296	-0.0604502	-0.0599992	-0.0599982	-0.0597615	-0.0597741	-0.0888966	-0.0911208	-0.0557829	-0.0559612
167	0.0334	-0.0605298	-0.0604509	-0.0599992	-0.0599982	-0.0597636	-0.0597754	-0.0888127	-0.091038	-0.0557561	-0.0559377
168	0.0336	-0.0605302	-0.0604516	-0.0599992	-0.0599982	-0.0597656	-0.0597766	-0.088731	-0.0909575	-0.0557295	-0.0559143
169	0.0338	-0.0605307	-0.0604525	-0.0599992	-0.0599982	-0.0597675	-0.0597778	-0.0886513	-0.0908792	-0.055703	-0.0558909
170	0.034	-0.0605313	-0.0604536	-0.0599992	-0.0599982	-0.059771	-0.0597788	-0.0885737	-0.090803	-0.0556766	-0.0558675
171	0.0342	-0.060532	-0.0604547	-0.0599992	-0.0599982	-0.0597743	-0.0597797	-0.088498	-0.0907291	-0.0556504	-0.0558442
172	0.0344	-0.0605329	-0.060456	-0.0599992	-0.0599982	-0.0597776	-0.0597806	-0.0884243	-0.0906574	-0.0556243	-0.055821
173	0.0346	-0.0605339	-0.0604574	-0.0599992	-0.0599982	-0.0597807	-0.0597815	-0.0883524	-0.0905878	-0.0555983	-0.0557978
174	0.0348	-0.060535	-0.0604589	-0.0599992	-0.0599982	-0.0597836	-0.0597823	-0.0882824	-0.0905202	-0.0555725	-0.0557748
175	0.035	-0.0605362	-0.0604605	-0.0599992	-0.0599982	-0.0597877	-0.059783	-0.0882141	-0.0904546	-0.0555469	-0.0557518
176	0.0352	-0.0605375	-0.0604622	-0.0599992	-0.0599982	-0.0597915	-0.0597836	-0.0881475	-0.0903911	-0.0555214	-0.0557288
177	0.0354	-0.060539	-0.060464	-0.0599992	-0.0599982	-0.0597953	-0.0597842	-0.0880826	-0.0903295	-0.055496	-0.055706
178	0.0356	-0.0605405	-0.0604658	-0.0599992	-0.0599982	-0.0597988	-0.0597848	-0.0880192	-0.0902697	-0.0554708	-0.0556833
179	0.0358	-0.0605421	-0.0604678	-0.0599992	-0.0599982	-0.0598023	-0.0597854	-0.0879575	-0.0902118	-0.0554457	-0.0556606
180	0.036	-0.0605438	-0.0604699	-0.0599992	-0.0599982	-0.0598062	-0.0597859	-0.0878972	-0.0901556	-0.0554208	-0.055638
181	0.0362	-0.0605456	-0.060472	-0.0599992	-0.0599982	-0.05981	-0.0597864	-0.0878384	-0.0901011	-0.0553961	-0.0556156
182	0.0364	-0.0605475	-0.0604742	-0.0599992	-0.0599981	-0.0598136	-0.0597869	-0.087781	-0.0900483	-0.0553715	-0.0555932
183	0.0366	-0.0605495	-0.0604765	-0.0599992	-0.0599981	-0.0598171	-0.0597873	-0.0877249	-0.089997	-0.055347	-0.0555709
184	0.0368	-0.0605516	-0.0604788	-0.0599992	-0.0599981	-0.0598205	-0.0597877	-0.0876702	-0.0899473	-0.0553227	-0.0555488
185	0.037	-0.0605537	-0.0604812	-0.0599992	-0.0599981	-0.0598239	-0.0597882	-0.0876167	-0.0898989	-0.0552986	-0.0555267
186	0.0372	-0.0605558	-0.0604837	-0.0599992	-0.0599981	-0.0598271	-0.0597886	-0.0875644	-0.089852	-0.0552746	-0.0555048
187	0.0374	-0.0605581	-0.0604862	-0.0599992	-0.0599981	-0.0598303	-0.0597891	-0.0875133	-0.0898064	-0.0552507	-0.0554829
188	0.0376	-0.0605604	-0.0604888	-0.0599992	-0.0599981	-0.0598333	-0.0597895	-0.0874634	-0.0897621	-0.055227	-0.0554612
189	0.0378	-0.0605628	-0.0604915	-0.0599992	-0.0599981	-0.0598362	-0.0597899	-0.0874145	-0.0897189	-0.0552035	-0.0554396
190	0.038	-0.0605652	-0.0604941	-0.0599992	-0.0599981	-0.0598388	-0.0597904	-0.0873667	-0.0896769	-0.0551801	-0.055418
191	0.0382	-0.0605677	-0.0604968	-0.0599992	-0.0599981	-0.0598413	-0.0597908	-0.0873199	-0.089636	-0.0551568	-0.0553966
192	0.0384	-0.0605702	-0.0604996	-0.0599992	-0.0599981	-0.0598437	-0.0597913	-0.087274	-0.0895961	-0.0551337	-0.0553753
193	0.0386	-0.0605728	-0.0605024	-0.0599992	-0.0599981	-0.059846	-0.0597917	-0.0872291	-0.0895571	-0.0551107	-0.0553541
194	0.0388	-0.0605754	-0.0605052	-0.0599992	-0.0599981	-0.0598483	-0.0597921	-0.0871851	-0.0895191	-0.0550878	-0.055333
195	0.039	-0.060578	-0.0605081	-0.0599992	-0.0599981	-0.0598501	-0.0597927	-0.0871419	-0.0894819	-0.0550651	-0.055312
196	0.0392	-0.0605807	-0.0605109	-0.0599992	-0.0599981	-0.0598518	-0.0597932	-0.0870995	-0.0894455	-0.0550425	-0.0552911
197	0.0394	-0.0605834	-0.0605139	-0.0599992	-0.0599981	-0.0598535	-0.0597937	-0.0870579	-0.0894098	-0.0550201	-0.0552703
198	0.0396	-0.0605861	-0.0605168	-0.0599992	-0.0599981	-0.0598551	-0.0597942	-0.087017	-0.0893748	-0.0549978	-0.0552496
199	0.0398	-0.0605889	-0.0605197	-0.0599992	-0.0599981	-0.0598566	-0.0597947	-0.0869769	-0.0893405	-0.0549756	-0.055229
200	0.04	-0.0605917	-0.0605227	-0.0599992	-0.0599981	-0.0598577	-0.0597953	-0.0869374	-0.0893068	-0.0549536	-0.0552085
201	0.0402	-0.0605945	-0.0605257	-0.0599992	-0.0599981	-0.0598587	-0.0597959	-0.0868986	-0.0892736	-0.0549316	-0.0551881
202	0.0404	-0.0605974	-0.0605287	-0.0599992	-0.0599981	-0.0598597	-0.0597965	-0.0868603	-0.0892409	-0.0549098	-0.0551678
203	0.0406	-0.0606002	-0.0605317	-0.0599992	-0.0599981	-0.0598607	-0.0597971	-0.0868227	-0.0892087	-0.0548881	-0.0551476
204	0.0408	-0.0606031	-0.0605347	-0.0599992	-0.0599981	-0.0598616	-0.0597976	-0.0867856	-0.0891769	-0.0548666	-0.0551275
205	0.041	-0.060606	-0.0605377	-0.0599992	-0.0599981	-0.0598621	-0.0597983	-0.086749	-0.0891455	-0.0548451	-0.0551075
206	0.0412	-0.0606088	-0.0605407	-0.0599992	-0.0599981	-0.0598626	-0.059799	-0.0867129	-0.0891145	-0.0548238	-0.0550875
207	0.0414	-0.0606117	-0.0605437	-0.0599992	-0.0599981	-0.0598631	-0.0597996	-0.0866773	-0.0890838	-0.0548025	-0.0550676
208	0.0416	-0.0606147	-0.0605467	-0.0599992	-0.0599981	-0.0598635	-0.0598002	-0.0866422	-0.0890534	-0.0547814	-0.0550479
209	0.0418	-0.0606176	-0.0605498	-0.0599992	-0.0599981	-0.0598639	-0.0598008	-0.0866074	-0.0890232	-0.0547604	-0.0550282
210	0.042	-0.0606205	-0.0605528	-0.0599992	-0.0599981	-0.0598641	-0.0598015	-0.086573	-0.0889933	-0.0547395	-0.0550085
211	0.0422	-0.0606234	-0.0605558	-0.0599992	-0.0599981	-0.0598642	-0.0598022	-0.086539	-0.0889636	-0.0547187	-0.054989
212	0.0424	-0.0606263	-0.0605588	-0.0599992	-0.0599981	-0.0598643	-0.0598029	-0.0865054	-0.0889341	-0.054698	-0.0549695
213	0.0426	-0.0606292	-0.0605618	-0.0599992	-0.0599981	-0.0598643	-0.0598036	-0.086472	-0.0889047	-0.0546774	-0.0549501
214	0.0428	-0.0606322	-0.0605648	-0.0599992	-0.0599981	-0.0598644	-0.0598042	-0.086439	-0.0888755	-0.0546569	-0.0549308
215	0.043	-0.0606351	-0.0605677	-0.0599992	-0.0599981	-0.0598643	-0.059805	-0.0864062	-0.0888463	-0.0546365	-0.0549115
216	0.0432	-0.060638	-0.0605707	-0.0599992	-0.0599981	-0.0598642	-0.0598057	-0.0863737	-0.0888173	-0.0546162	-0.0548924
217	0.0434	-0.0606409	-0.0605737	-0.0599992	-0.0599981	-0.0598641	-0.0598064	-0.0863414	-0.0887884	-0.054596	-0.0548732
218	0.0436	-0.0606438	-0.0605766	-0.0599992	-0.0599981	-0.059864	-0.0598071	-0.0863094	-0.0887595	-0.0545758	-0.0548542
219	0.0438	-0.0606466	-0.0605795	-0.0599992	-0.0599981	-0.0598639	-0.0598077	-0.0862776	-0.0887307	-0.0545558	-0.0548352
220	0.044	-0.0606495	-0.0605825	-0.0599992	-0.0599981	-0.0598637	-0.0598085	-0.0862459	-0.0887019	-0.0545358	-0.0548162
221	0.0442	-0.0606524	-0.0605854	-0.0599992	-0.0599981	-0.0598635	-0.0598092	-0.0862144	-0.0886731	-0.0545159	-0.0547974
222	0.0444	-0.0606552	-0.0605883	-0.0599992	-0.0599981	-0.0598633	-0.0598099	-0.0861831	-0.0886443	-0.0544961	-0.0547786
223	0.0446	-0.0606581	-0.0605911	-0.0599992	-0.0599981	-0.0598632	-0.0598106	-0.086152	-0.0886156	-0.0544764	-0.0547598
224	0.0448	-0.0606609	-0.060594	-0.0599992	-0.0599981	-0.059863	-0.0598113	-0.0861209	-0.0885868	-0.0544568	-0.0547411
225	0.045	-0.0606637	-0.0605968	-0.0599992	-0.0599981	-0.0598628	-0.059812	-0.08609	-0.088558	-0.0544372	-0.0547224
226	0.0452	-0.0606665	-0.0605996	-0.0599992	-0.0599981	-0.0598626	-0.0598127	-0.0860592	-0.0885292	-0.0544178	-0.0547038
227	0.0454	-0.0606693	-0.0606024	-0.0599992	-0.0599981	-0.0598625	-0.0598134	-0.0860285	-0.0885004	-0.0543984	-0.0546853
228	0.0456	-0.0606721	-0.0606052	-0.0599992	-0.0599981	-0.0598623	-0.0598141	-0.0859979	-0.0884715	-0.054379	-0.0546668
229	0.0458	-0.0606748	-0.060608	-0.0599992	-0.0599981	-0.0598622	-0.0598147	-0.0859673	-0.0884425	-0.0543598	-0.0546483
230	0.046	-0.0606776	-0.0606107	-0.0599992	-0.0599981	-0.0598621	-0.0598155	-0.0859368	-0.0884136	-0.0543406	-0.0546299
231	0.0462	-0.0606803	-0.0606134	-0.0599992	-0.0599981	-0.059862	-0.0598162	-0.0859064	-0.0883845	-0.0543214	-0.0546116
232	0.0464	-0.060683	-0.0606161	-0.0599992	-0.0599981	-0.0598619	-0.0598168	-0.085876	-0.0883555	-0.0543024	-0.0545932
