TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
20132	4.0264	-0.055641	-0.06	-0.0566223	-0.061491
20133	4.0266	-0.0556491	-0.06	-0.0566303	-0.0614853
20134	4.0268	-0.0556573	-0.06	-0.0566382	-0.0614796
20135	4.027	-0.0556654	-0.06	-0.0566461	-0.0614738
20136	4.0272	-0.0556735	-0.06	-0.056654	-0.0614681
20137	4.0274	-0.0556816	-0.06	-0.0566618	-0.0614623
20138	4.0276	-0.0556897	-0.06	-0.0566695	-0.0614566
20139	4.0278	-0.0556977	-0.06	-0.0566772	-0.0614508
20140	4.028	-0.0557057	-0.06	-0.0566849	-0.0614451
20141	4.0282	-0.0557137	-0.06	-0.0566925	-0.0614393
20142	4.0284	-0.0557217	-0.06	-0.0567001	-0.0614335
20143	4.0286	-0.0557296	-0.06	-0.0567077	-0.0614278
20144	4.0288	-0.0557376	-0.06	-0.0567151	-0.061422
20145	4.029	-0.0557454	-0.06	-0.0567226	-0.0614162
20146	4.0292	-0.0557533	-0.06	-0.05673	-0.0614104
20147	4.0294	-0.0557611	-0.06	-0.0567373	-0.0614047
20148	4.0296	-0.0557689	-0.06	-0.0567446	-0.0613989
20149	4.0298	-0.0557767	-0.06	-0.0567519	-0.0613931
20150	4.03	-0.0557844	-0.06	-0.0567591	-0.0613873
20151	4.0302	-0.0557921	-0.06	-0.0567662	-0.0613816
20152	4.0304	-0.0557998	-0.06	-0.0567734	-0.0613758
20153	4.0306	-0.0558075	-0.06	-0.0567804	-0.06137
20154	4.0308	-0.0558151	-0.06	-0.0567874	-0.0613642
20155	4.031	-0.0558227	-0.06	-0.0567944	-0.0613585
20156	4.0312	-0.0558302	-0.06	-0.0568013	-0.0613527
20157	4.0314	-0.0558377	-0.06	-0.0568082	-0.061347
20158	4.0316	-0.0558452	-0.06	-0.0568151	-0.0613412
20159	4.0318	-0.0558527	-0.06	-0.0568219	-0.0613355
20160	4.032	-0.0558601	-0.06	-0.0568286	-0.0613297
20161	4.0322	-0.0558675	-0.06	-0.0568353	-0.061324
20162	4.0324	-0.0558748	-0.06	-0.0568419	-0.0613183
20163	4.0326	-0.0558822	-0.06	-0.0568485	-0.0613126
20164	4.0328	-0.0558894	-0.06	-0.0568551	-0.0613069
20165	4.033	-0.0558967	-0.06	-0.0568616	-0.0613012
20166	4.0332	-0.0559039	-0.06	-0.0568681	-0.0612955
20167	4.0334	-0.0559111	-0.06	-0.0568745	-0.0612898
20168	4.0336	-0.0559182	-0.06	-0.0568809	-0.0612841
20169	4.0338	-0.0559253	-0.06	-0.0568872	-0.0612784
20170	4.034	-0.0559324	-0.06	-0.0568935	-0.0612728
20171	4.0342	-0.0559394	-0.06	-0.0568997	-0.0612671
20172	4.0344	-0.0559464	-0.06	-0.0569059	-0.0612615
20173	4.0346	-0.0559534	-0.06	-0.0569121	-0.0612559
20174	4.0348	-0.0559603	-0.06	-0.0569182	-0.0612502
20175	4.035	-0.0559672	-0.06	-0.0569243	-0.0612446
20176	4.0352	-0.055974	-0.06	-0.0569303	-0.061239
20177	4.0354	-0.0559808	-0.06	-0.0569362	-0.0612335
20178	4.0356	-0.0559876	-0.06	-0.0569422	-0.0612279
20179	4.0358	-0.0559944	-0.06	-0.0569481	-0.0612223
20180	4.036	-0.0560011	-0.06	-0.0569539	-0.0612168
20181	4.0362	-0.0560077	-0.06	-0.0569597	-0.0612113
20182	4.0364	-0.0560143	-0.06	-0.0569655	-0.0612057
20183	4.0366	-0.0560209	-0.06	-0.0569712	-0.0612002
20184	4.0368	-0.0560275	-0.06	-0.0569769	-0.0611947
20185	4.037	-0.056034	-0.06	-0.0569825	-0.0611893
20186	4.0372	-0.0560405	-0.06	-0.0569881	-0.0611838
20187	4.0374	-0.0560469	-0.06	-0.0569936	-0.0611783
20188	4.0376	-0.0560533	-0.06	-0.0569991	-0.0611729
20189	4.0378	-0.0560597	-0.06	-0.0570046	-0.0611675
20190	4.038	-0.056066	-0.06	-0.05701	-0.0611621
20191	4.0382	-0.0560723	-0.06	-0.0570154	-0.0611567
20192	4.0384	-0.0560785	-0.06	-0.0570208	-0.0611513
20193	4.0386	-0.0560847	-0.06	-0.0570261	-0.061146
20194	4.0388	-0.0560909	-0.06	-0.0570313	-0.0611406
20195	4.039	-0.056097	-0.06	-0.0570365	-0.0611353
20196	4.0392	-0.0561031	-0.06	-0.0570417	-0.06113
20197	4.0394	-0.0561092	-0.06	-0.0570469	-0.0611247
20198	4.0396	-0.0561152	-0.06	-0.057052	-0.0611194
20199	4.0398	-0.0561212	-0.06	-0.0570571	-0.0611142
20200	4.04	-0.0561272	-0.06	-0.0570621	-0.0611089
20201	4.0402	-0.0561331	-0.06	-0.0570671	-0.0611037
20202	4.0404	-0.0561389	-0.06	-0.057072	-0.0610985
20203	4.0406	-0.0561448	-0.06	-0.0570769	-0.0610933
20204	4.0408	-0.0561506	-0.06	-0.0570818	-0.0610881
20205	4.041	-0.0561563	-0.06	-0.0570867	-0.061083
20206	4.0412	-0.0561621	-0.06	-0.0570915	-0.0610778
20207	4.0414	-0.0561678	-0.06	-0.0570962	-0.0610727
20208	4.0416	-0.0561734	-0.06	-0.057101	-0.0610675
20209	4.0418	-0.056179	-0.06	-0.0571057	-0.0610624
20210	4.042	-0.0561846	-0.06	-0.0571103	-0.0610573
20211	4.0422	-0.0561902	-0.06	-0.057115	-0.0610522
20212	4.0424	-0.0561957	-0.06	-0.0571195	-0.0610471
20213	4.0426	-0.0562011	-0.06	-0.0571241	-0.061042
20214	4.0428	-0.0562066	-0.06	-0.0571286	-0.061037
20215	4.043	-0.056212	-0.06	-0.0571331	-0.0610319
20216	4.0432	-0.0562174	-0.06	-0.0571376	-0.0610269
20217	4.0434	-0.0562227	-0.06	-0.057142	-0.0610219
20218	4.0436	-0.056228	-0.06	-0.0571464	-0.0610169
20219	4.0438	-0.0562332	-0.06	-0.0571507	-0.0610119
20220	4.044	-0.0562385	-0.06	-0.0571551	-0.0610069
20221	4.0442	-0.0562437	-0.06	-0.0571594	-0.061002
20222	4.0444	-0.0562488	-0.06	-0.0571636	-0.0609971
20223	4.0446	-0.056254	-0.06	-0.0571679	-0.0609921
20224	4.0448	-0.056259	-0.06	-0.0571721	-0.0609872
20225	4.045	-0.0562641	-0.06	-0.0571762	-0.0609824
20226	4.0452	-0.0562691	-0.06	-0.0571804	-0.0609775
20227	4.0454	-0.0562741	-0.06	-0.0571845	-0.0609726
20228	4.0456	-0.0562791	-0.06	-0.0571886	-0.0609678
20229	4.0458	-0.056284	-0.06	-0.0571926	-0.060963
20230	4.046	-0.0562889	-0.06	-0.0571967	-0.0609582
20231	4.0462	-0.0562938	-0.06	-0.0572007	-0.0609534
20232	4.0464	-0.0562986	-0.06	-0.0572046	-0.0609486
20233	4.0466	-0.0563034	-0.06	-0.0572086	-0.0609439
20234	4.0468	-0.0563082	-0.06	-0.0572125	-0.0609392
20235	4.047	-0.0563129	-0.06	-0.0572164	-0.0609344
20236	4.0472	-0.0563176	-0.06	-0.0572203	-0.0609297
20237	4.0474	-0.0563223	-0.06	-0.0572241	-0.0609251
20238	4.0476	-0.0563269	-0.06	-0.0572279	-0.0609204
20239	4.0478	-0.0563315	-0.06	-0.0572317	-0.0609158
20240	4.048	-0.0563361	-0.06	-0.0572355	-0.0609112
20241	4.0482	-0.0563407	-0.06	-0.0572392	-0.0609066
20242	4.0484	-0.0563452	-0.06	-0.0572429	-0.060902
20243	4.0486	-0.0563497	-0.06	-0.0572466	-0.0608974
20244	4.0488	-0.0563542	-0.06	-0.0572503	-0.0608929
20245	4.049	-0.0563586	-0.06	-0.0572539	-0.0608883
20246	4.0492	-0.056363	-0.06	-0.0572576	-0.0608838
20247	4.0494	-0.0563674	-0.06	-0.0572612	-0.0608793
20248	4.0496	-0.0563718	-0.06	-0.0572647	-0.0608748
20249	4.0498	-0.0563761	-0.06	-0.0572683	-0.0608704
20250	4.05	-0.0563804	-0.06	-0.0572718	-0.0608659
20251	4.0502	-0.0563847	-0.06	-0.0572754	-0.0608615
20252	4.0504	-0.056389	-0.06	-0.0572789	-0.0608571
20253	4.0506	-0.0563932	-0.06	-0.0572823	-0.0608527
20254	4.0508	-0.0563974	-0.06	-0.0572858	-0.0608483
20255	4.051	-0.0564016	-0.06	-0.0572892	-0.060844
20256	4.0512	-0.0564057	-0.06	-0.0572926	-0.0608396
20257	4.0514	-0.0564099	-0.06	-0.057296	-0.0608353
20258	4.0516	-0.056414	-0.06	-0.0572994	-0.060831
20259	4.0518	-0.056418	-0.06	-0.0573027	-0.0608267
20260	4.052	-0.0564221	-0.06	-0.0573061	-0.0608225
20261	4.0522	-0.0564261	-0.06	-0.0573094	-0.0608182
20262	4.0524	-0.0564301	-0.06	-0.0573127	-0.060814
20263	4.0526	-0.0564341	-0.06	-0.057316	-0.0608098
20264	4.0528	-0.0564381	-0.06	-0.0573192	-0.0608056
20265	4.053	-0.056442	-0.06	-0.0573225	-0.0608014
20266	4.0532	-0.0564459	-0.06	-0.0573257	-0.0607972
20267	4.0534	-0.0564498	-0.06	-0.0573289	-0.060793
20268	4.0536	-0.0564537	-0.06	-0.0573321	-0.0607889
20269	4.0538	-0.0564575	-0.06	-0.0573353	-0.0607848
20270	4.054	-0.0564614	-0.06	-0.0573384	-0.0607807
20271	4.0542	-0.0564652	-0.06	-0.0573416	-0.0607766
20272	4.0544	-0.0564689	-0.06	-0.0573447	-0.0607725
20273	4.0546	-0.0564727	-0.06	-0.0573478	-0.0607685
20274	4.0548	-0.0564765	-0.06	-0.0573509	-0.0607644
20275	4.055	-0.0564802	-0.06	-0.057354	-0.0607604
20276	4.0552	-0.0564839	-0.06	-0.0573571	-0.0607564
20277	4.0554	-0.0564876	-0.06	-0.0573601	-0.0607524
20278	4.0556	-0.0564912	-0.06	-0.0573631	-0.0607484
20279	4.0558	-0.0564949	-0.06	-0.0573662	-0.0607444
20280	4.056	-0.0564985	-0.06	-0.0573692	-0.0607405
20281	4.0562	-0.0565021	-0.06	-0.0573721	-0.0607365
20282	4.0564	-0.0565057	-0.06	-0.0573751	-0.0607326
20283	4.0566	-0.0565093	-0.06	-0.0573781	-0.0607287
20284	4.0568	-0.0565128	-0.06	-0.057381	-0.0607248
20285	4.057	-0.0565163	-0.06	-0.0573839	-0.0607209
20286	4.0572	-0.0565199	-0.06	-0.0573869	-0.060717
20287	4.0574	-0.0565234	-0.06	-0.0573898	-0.0607132
20288	4.0576	-0.0565268	-0.06	-0.0573926	-0.0607093
20289	4.0578	-0.0565303	-0.06	-0.0573955	-0.0607055
20290	4.058	-0.0565337	-0.06	-0.0573984	-0.0607017
20291	4.0582	-0.0565372	-0.06	-0.0574012	-0.0606979
20292	4.0584	-0.0565406	-0.06	-0.0574041	-0.0606941
20293	4.0586	-0.056544	-0.06	-0.0574069	-0.0606903
20294	4.0588	-0.0565474	-0.06	-0.0574097	-0.0606865
20295	4.059	-0.0565507	-0.06	-0.0574125	-0.0606828
20296	4.0592	-0.0565541	-0.06	-0.0574153	-0.060679
20297	4.0594	-0.0565574	-0.06	-0.0574181	-0.0606753
20298	4.0596	-0.0565607	-0.06	-0.0574208	-0.0606716
20299	4.0598	-0.056564	-0.06	-0.0574236	-0.0606679
20300	4.06	-0.0565673	-0.06	-0.0574263	-0.0606642
20301	4.0602	-0.0565706	-0.06	-0.057429	-0.0606605
20302	4.0604	-0.0565738	-0.06	-0.0574317	-0.0606568
20303	4.0606	-0.0565771	-0.06	-0.0574345	-0.0606532
20304	4.0608	-0.0565803	-0.06	-0.0574371	-0.0606495
20305	4.061	-0.0565835	-0.06	-0.0574398	-0.0606459
20306	4.0612	-0.0565867	-0.06	-0.0574425	-0.0606423
20307	4.0614	-0.0565899	-0.06	-0.0574452	-0.0606387
20308	4.0616	-0.056593	-0.06	-0.0574478	-0.0606351
20309	4.0618	-0.0565962	-0.06	-0.0574504	-0.0606315
20310	4.062	-0.0565993	-0.06	-0.0574531	-0.0606279
20311	4.0622	-0.0566025	-0.06	-0.0574557	-0.0606243
20312	4.0624	-0.0566056	-0.06	-0.0574583	-0.0606207
20313	4.0626	-0.0566087	-0.06	-0.0574609	-0.0606172
20314	4.0628	-0.0566118	-0.06	-0.0574635	-0.0606137
20315	4.063	-0.0566148	-0.06	-0.0574661	-0.0606101
20316	4.0632	-0.0566179	-0.06	-0.0574686	-0.0606066
20317	4.0634	-0.056621	-0.06	-0.0574712	-0.0606031
20318	4.0636	-0.056624	-0.06	-0.0574737	-0.0605996
20319	4.0638	-0.056627	-0.06	-0.0574763	-0.0605961
20320	4.064	-0.05663	-0.06	-0.0574788	-0.0605926
20321	4.0642	-0.056633	-0.06	-0.0574813	-0.0605891
20322	4.0644	-0.056636	-0.06	-0.0574838	-0.0605857
20323	4.0646	-0.056639	-0.06	-0.0574863	-0.0605822
20324	4.0648	-0.056642	-0.06	-0.0574888	-0.0605788
20325	4.065	-0.0566449	-0.06	-0.0574913	-0.0605753
20326	4.0652	-0.0566479	-0.06	-0.0574938	-0.0605719
20327	4.0654	-0.0566508	-0.06	-0.0574963	-0.0605685
20328	4.0656	-0.0566537	-0.06	-0.0574987	-0.0605651
20329	4.0658	-0.0566566	-0.06	-0.0575012	-0.0605616
20330	4.066	-0.0566595	-0.06	-0.0575036	-0.0605582
20331	4.0662	-0.0566624	-0.06	-0.0575061	-0.0605549
20332	4.0664	-0.0566653	-0.06	-0.0575085	-0.0605515
20333	4.0666	-0.0566682	-0.06	-0.0575109	-0.0605481
20334	4.0668	-0.056671	-0.06	-0.0575133	-0.0605447
20335	4.067	-0.0566739	-0.06	-0.0575157	-0.0605414
20336	4.0672	-0.0566767	-0.06	-0.0575181	-0.060538
20337	4.0674	-0.0566796	-0.06	-0.0575205	-0.0605347
20338	4.0676	-0.0566824	-0.06	-0.0575229	-0.0605314
20339	4.0678	-0.0566852	-0.06	-0.0575253	-0.060528
20340	4.068	-0.056688	-0.06	-0.0575277	-0.0605247
20341	4.0682	-0.0566908	-0.06	-0.05753	-0.0605214
20342	4.0684	-0.0566936	-0.06	-0.0575324	-0.0605181
20343	4.0686	-0.0566963	-0.06	-0.0575347	-0.0605148
20344	4.0688	-0.0566991	-0.06	-0.0575371	-0.0605115
20345	4.069	-0.0567019	-0.06	-0.0575394	-0.0605082
20346	4.0692	-0.0567046	-0.06	-0.0575417	-0.0605049
20347	4.0694	-0.0567073	-0.06	-0.057544	-0.0605016
20348	4.0696	-0.0567101	-0.06	-0.0575464	-0.0604984
20349	4.0698	-0.0567128	-0.06	-0.0575487	-0.0604951
20350	4.07	-0.0567155	-0.06	-0.057551	-0.0604919
20351	4.0702	-0.0567182	-0.06	-0.0575533	-0.0604886
20352	4.0704	-0.0567209	-0.06	-0.0575555	-0.0604854
20353	4.0706	-0.0567236	-0.06	-0.0575578	-0.0604821
20354	4.0708	-0.0567263	-0.06	-0.0575601	-0.0604789
20355	4.071	-0.0567289	-0.06	-0.0575624	-0.0604757
20356	4.0712	-0.0567316	-0.06	-0.0575646	-0.0604725
20357	4.0714	-0.0567342	-0.06	-0.0575669	-0.0604692
20358	4.0716	-0.0567369	-0.06	-0.0575692	-0.060466
20359	4.0718	-0.0567395	-0.06	-0.0575714	-0.0604628
20360	4.072	-0.0567422	-0.06	-0.0575737	-0.0604596
20361	4.0722	-0.0567448	-0.06	-0.0575759	-0.0604564
20362	4.0724	-0.0567474	-0.06	-0.0575781	-0.0604533
20363	4.0726	-0.05675	-0.06	-0.0575803	-0.0604501
20364	4.0728	-0.0567526	-0.06	-0.0575826	-0.0604469
20365	4.073	-0.0567552	-0.06	-0.0575848	-0.0604437
20366	4.0732	-0.0567578	-0.06	-0.057587	-0.0604406
20367	4.0734	-0.0567604	-0.06	-0.0575892	-0.0604374
20368	4.0736	-0.056763	-0.06	-0.0575914	-0.0604343
20369	4.0738	-0.0567656	-0.06	-0.0575936	-0.0604311
20370	4.074	-0.0567681	-0.06	-0.0575958	-0.060428
20371	4.0742	-0.0567707	-0.06	-0.057598	-0.0604249
20372	4.0744	-0.0567732	-0.06	-0.0576002	-0.0604217
20373	4.0746	-0.0567758	-0.06	-0.0576023	-0.0604186
20374	4.0748	-0.0567783	-0.06	-0.0576045	-0.0604155
20375	4.075	-0.0567808	-0.06	-0.0576067	-0.0604124
20376	4.0752	-0.0567834	-0.06	-0.0576088	-0.0604093
20377	4.0754	-0.0567859	-0.06	-0.057611	-0.0604061
20378	4.0756	-0.0567884	-0.06	-0.0576131	-0.060403
20379	4.0758	-0.0567909	-0.06	-0.0576153	-0.0603999
20380	4.076	-0.0567934	-0.06	-0.0576174	-0.0603969
20381	4.0762	-0.0567959	-0.06	-0.0576196	-0.0603938
20382	4.0764	-0.0567984	-0.06	-0.0576217	-0.0603907
20383	4.0766	-0.0568009	-0.06	-0.0576238	-0.0603876
20384	4.0768	-0.0568034	-0.06	-0.057626	-0.0603845
20385	4.077	-0.0568059	-0.06	-0.0576281	-0.0603815
20386	4.0772	-0.0568083	-0.06	-0.0576302	-0.0603784
20387	4.0774	-0.0568108	-0.06	-0.0576323	-0.0603753
20388	4.0776	-0.0568133	-0.06	-0.0576345	-0.0603723
20389	4.0778	-0.0568157	-0.06	-0.0576366	-0.0603692
20390	4.078	-0.0568182	-0.06	-0.0576387	-0.0603661
20391	4.0782	-0.0568206	-0.06	-0.0576408	-0.0603631
20392	4.0784	-0.0568231	-0.06	-0.0576429	-0.0603601
20393	4.0786	-0.0568255	-0.06	-0.057645	-0.060357
20394	4.0788	-0.0568279	-0.06	-0.0576471	-0.060354
20395	4.079	-0.0568304	-0.06	-0.0576491	-0.0603509
20396	4.0792	-0.0568328	-0.06	-0.0576512	-0.0603479
20397	4.0794	-0.0568352	-0.06	-0.0576533	-0.0603449
20398	4.0796	-0.0568376	-0.06	-0.0576554	-0.0603418
20399	4.0798	-0.05684	-0.06	-0.0576575	-0.0603388
20400	4.08	-0.0568424	-0.06	-0.0576595	-0.0603358
20401	4.0802	-0.0568448	-0.06	-0.0576616	-0.0603328
20402	4.0804	-0.0568472	-0.06	-0.0576637	-0.0603297
20403	4.0806	-0.0568496	-0.06	-0.0576657	-0.0603267
20404	4.0808	-0.056852	-0.06	-0.0576678	-0.0603237
20405	4.081	-0.0568544	-0.06	-0.0576698	-0.0603207
20406	4.0812	-0.0568568	-0.06	-0.0576719	-0.0603177
20407	4.0814	-0.0568592	-0.06	-0.0576739	-0.0603147
20408	4.0816	-0.0568615	-0.06	-0.057676	-0.0603116
20409	4.0818	-0.0568639	-0.06	-0.057678	-0.0603086
20410	4.082	-0.0568663	-0.06	-0.0576801	-0.0603056
20411	4.0822	-0.0568686	-0.06	-0.0576821	-0.0603026
20412	4.0824	-0.056871	-0.06	-0.0576841	-0.0602996
20413	4.0826	-0.0568733	-0.06	-0.0576862	-0.0602966
20414	4.0828	-0.0568757	-0.06	-0.0576882	-0.0602936
20415	4.083	-0.056878	-0.06	-0.0576902	-0.0602906
20416	4.0832	-0.0568804	-0.06	-0.0576922	-0.0602876
20417	4.0834	-0.0568827	-0.06	-0.0576943	-0.0602846
20418	4.0836	-0.0568851	-0.06	-0.0576963	-0.0602816
20419	4.0838	-0.0568874	-0.06	-0.0576983	-0.0602786
20420	4.084	-0.0568897	-0.06	-0.0577003	-0.0602756
20421	4.0842	-0.056892	-0.06	-0.0577023	-0.0602726
20422	4.0844	-0.0568944	-0.06	-0.0577043	-0.0602696
20423	4.0846	-0.0568967	-0.06	-0.0577063	-0.0602666
20424	4.0848	-0.056899	-0.06	-0.0577083	-0.0602636
20425	4.085	-0.0569013	-0.06	-0.0577103	-0.0602606
20426	4.0852	-0.0569036	-0.06	-0.0577123	-0.0602576
20427	4.0854	-0.0569059	-0.06	-0.0577143	-0.0602546
20428	4.0856	-0.0569083	-0.06	-0.0577163	-0.0602516
20429	4.0858	-0.0569106	-0.06	-0.0577183	-0.0602487
20430	4.086	-0.0569129	-0.06	-0.0577203	-0.0602457
20431	4.0862	-0.0569152	-0.06	-0.0577223	-0.0602427
20432	4.0864	-0.0569175	-0.06	-0.0577243	-0.0602397
20433	4.0866	-0.0569197	-0.06	-0.0577262	-0.0602367
20434	4.0868	-0.056922	-0.06	-0.0577282	-0.0602337
20435	4.087	-0.0569243	-0.06	-0.0577302	-0.0602307
20436	4.0872	-0.0569266	-0.06	-0.0577322	-0.0602277
20437	4.0874	-0.0569289	-0.06	-0.0577341	-0.0602247
20438	4.0876	-0.0569312	-0.06	-0.0577361	-0.0602217
20439	4.0878	-0.0569334	-0.06	-0.0577381	-0.0602187
20440	4.088	-0.0569357	-0.06	-0.0577401	-0.0602157
20441	4.0882	-0.056938	-0.06	-0.057742	-0.0602126
20442	4.0884	-0.0569403	-0.06	-0.057744	-0.0602096
20443	4.0886	-0.0569425	-0.06	-0.0577459	-0.0602066
20444	4.0888	-0.0569448	-0.06	-0.0577479	-0.0602036
20445	4.089	-0.0569471	-0.06	-0.0577499	-0.0602006
20446	4.0892	-0.0569493	-0.06	-0.0577518	-0.0601976
20447	4.0894	-0.0569516	-0.06	-0.0577538	-0.0601946
20448	4.0896	-0.0569538	-0.06	-0.0577557	-0.0601916
20449	4.0898	-0.0569561	-0.06	-0.0577577	-0.0601886
20450	4.09	-0.0569583	-0.06	-0.0577596	-0.0601855
20451	4.0902	-0.0569606	-0.06	-0.0577616	-0.0601826
20452	4.0904	-0.0569628	-0.06	-0.0577635	-0.06018
20453	4.0906	-0.0569651	-0.06	-0.0577655	-0.0601777
20454	4.0908	-0.0569673	-0.06	-0.0577674	-0.0601756
20455	4.091	-0.0569696	-0.06	-0.0577694	-0.0601737
20456	4.0912	-0.0569718	-0.06	-0.0577713	-0.0601721
20457	4.0914	-0.056974	-0.06	-0.0577732	-0.0601707
20458	4.0916	-0.0569763	-0.06	-0.0577752	-0.0601694
20459	4.0918	-0.0569785	-0.06	-0.0577771	-0.0601684
20460	4.092	-0.0569808	-0.06	-0.057779	-0.0601675
20461	4.0922	-0.056983	-0.06	-0.057781	-0.0601667
20462	4.0924	-0.0569852	-0.06	-0.0577829	-0.0601661
20463	4.0926	-0.0569874	-0.06	-0.0577848	-0.0601655
20464	4.0928	-0.0569897	-0.06	-0.0577868	-0.0601651
20465	4.093	-0.0569919	-0.06	-0.0577887	-0.0601648
20466	4.0932	-0.0569941	-0.06	-0.0577906	-0.0601646
20467	4.0934	-0.0569963	-0.06	-0.0577925	-0.0601644
20468	4.0936	-0.0569986	-0.06	-0.0577944	-0.0601644
20469	4.0938	-0.0570008	-0.06	-0.0577964	-0.0601643
20470	4.094	-0.057003	-0.06	-0.0577983	-0.0601644
20471	4.0942	-0.0570052	-0.06	-0.0578002	-0.0601645
20472	4.0944	-0.0570074	-0.06	-0.0578021	-0.0601646
20473	4.0946	-0.0570096	-0.06	-0.057804	-0.0601647
20474	4.0948	-0.0570118	-0.06	-0.0578059	-0.0601649
20475	4.095	-0.0570141	-0.06	-0.0578078	-0.0601651
20476	4.0952	-0.0570163	-0.06	-0.0578097	-0.0601653
20477	4.0954	-0.0570185	-0.06	-0.0578116	-0.0601655
20478	4.0956	-0.0570207	-0.06	-0.0578135	-0.0601657
20479	4.0958	-0.0570229	-0.06	-0.0578154	-0.0601659
20480	4.096	-0.0570251	-0.06	-0.0578173	-0.0601661
20481	4.0962	-0.0570273	-0.06	-0.0578192	-0.0601663
20482	4.0964	-0.0570295	-0.06	-0.0578211	-0.0601665
20483	4.0966	-0.0570317	-0.06	-0.057823	-0.0601667
20484	4.0968	-0.0570339	-0.06	-0.0578249	-0.0601669
20485	4.097	-0.057036	-0.06	-0.0578267	-0.060167
20486	4.0972	-0.0570382	-0.06	-0.0578286	-0.0601671
20487	4.0974	-0.0570404	-0.06	-0.0578305	-0.0601672
20488	4.0976	-0.0570426	-0.06	-0.0578323	-0.0601673
20489	4.0978	-0.0570448	-0.06	-0.0578342	-0.0601673
20490	4.098	-0.057047	-0.06	-0.0578361	-0.0601673
20491	4.0982	-0.0570491	-0.06	-0.0578379	-0.0601673
20492	4.0984	-0.0570513	-0.06	-0.0578398	-0.0601672
20493	4.0986	-0.0570535	-0.06	-0.0578416	-0.0601671
20494	4.0988	-0.0570557	-0.06	-0.0578434	-0.0601669
20495	4.099	-0.0570578	-0.06	-0.0578453	-0.0601667
20496	4.0992	-0.05706	-0.06	-0.0578471	-0.0601665
20497	4.0994	-0.0570621	-0.06	-0.0578489	-0.0601662
20498	4.0996	-0.0570643	-0.06	-0.0578508	-0.0601659
20499	4.0998	-0.0570665	-0.06	-0.0578526	-0.0601656
20500	4.1	-0.0570686	-0.06	-0.0578544	-0.0601652
20501	4.1002	-0.0570708	-0.06	-0.0578562	-0.0601647
20502	4.1004	-0.0570729	-0.06	-0.057858	-0.0601642
20503	4.1006	-0.057075	-0.06	-0.0578598	-0.0601637
20504	4.1008	-0.0570772	-0.06	-0.0578616	-0.0601631
20505	4.101	-0.0570793	-0.06	-0.0578634	-0.0601625
20506	4.1012	-0.0570814	-0.06	-0.0578652	-0.0601618
20507	4.1014	-0.0570836	-0.06	-0.057867	-0.0601611
20508	4.1016	-0.0570857	-0.06	-0.0578688	-0.0601604
20509	4.1018	-0.0570878	-0.06	-0.0578705	-0.0601596
20510	4.102	-0.0570899	-0.06	-0.0578723	-0.0601587
20511	4.1022	-0.057092	-0.06	-0.0578741	-0.0601578
20512	4.1024	-0.0570942	-0.06	-0.0578758	-0.0601569
20513	4.1026	-0.0570963	-0.06	-0.0578776	-0.0601559
20514	4.1028	-0.0570984	-0.06	-0.0578793	-0.0601549
20515	4.103	-0.0571005	-0.06	-0.0578811	-0.0601538
20516	4.1032	-0.0571026	-0.06	-0.0578828	-0.0601527
20517	4.1034	-0.0571046	-0.06	-0.0578845	-0.0601516
20518	4.1036	-0.0571067	-0.06	-0.0578863	-0.0601504
20519	4.1038	-0.0571088	-0.06	-0.057888	-0.0601491
20520	4.104	-0.0571109	-0.06	-0.0578897	-0.0601479
20521	4.1042	-0.057113	-0.06	-0.0578914	-0.0601465
20522	4.1044	-0.057115	-0.06	-0.0578931	-0.0601452
20523	4.1046	-0.0571171	-0.06	-0.0578949	-0.0601438
20524	4.1048	-0.0571191	-0.06	-0.0578966	-0.0601423
20525	4.105	-0.0571212	-0.06	-0.0578983	-0.0601409
20526	4.1052	-0.0571233	-0.06	-0.0579	-0.0601393
20527	4.1054	-0.0571253	-0.06	-0.0579016	-0.0601378
20528	4.1056	-0.0571273	-0.06	-0.0579033	-0.0601362
20529	4.1058	-0.0571294	-0.06	-0.057905	-0.0601346
20530	4.106	-0.0571314	-0.06	-0.0579067	-0.0601329
20531	4.1062	-0.0571334	-0.06	-0.0579084	-0.0601312
20532	4.1064	-0.0571355	-0.06	-0.05791	-0.0601295
20533	4.1066	-0.0571375	-0.06	-0.0579117	-0.0601277
20534	4.1068	-0.0571395	-0.06	-0.0579134	-0.0601259
20535	4.107	-0.0571415	-0.06	-0.057915	-0.060124
20536	4.1072	-0.0571435	-0.06	-0.0579167	-0.0601222
20537	4.1074	-0.0571455	-0.06	-0.0579183	-0.0601203
20538	4.1076	-0.0571475	-0.06	-0.05792	-0.0601183
20539	4.1078	-0.0571495	-0.06	-0.0579216	-0.0601164
20540	4.108	-0.0571515	-0.06	-0.0579233	-0.0601144
20541	4.1082	-0.0571535	-0.06	-0.0579249	-0.0601123
20542	4.1084	-0.0571555	-0.06	-0.0579265	-0.0601103
20543	4.1086	-0.0571575	-0.06	-0.0579282	-0.0601082
20544	4.1088	-0.0571594	-0.06	-0.0579298	-0.0601061
20545	4.109	-0.0571614	-0.06	-0.0579314	-0.0601039
20546	4.1092	-0.0571634	-0.06	-0.0579331	-0.0601018
20547	4.1094	-0.0571653	-0.06	-0.0579347	-0.0600996
