TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
174	0.0348	-0.0601099	-0.0607234	-0.0599987	-0.0599979	-0.059996	-0.0581775	-0.076249	-0.0976704	-0.054388	-0.0565789
175	0.035	-0.0601098	-0.060726	-0.0599987	-0.0599979	-0.0599956	-0.0581792	-0.0761665	-0.0976683	-0.0543608	-0.056565
176	0.0352	-0.0601097	-0.0607286	-0.0599987	-0.0599979	-0.0599952	-0.0581809	-0.0760849	-0.0976658	-0.0543336	-0.0565511
177	0.0354	-0.0601096	-0.0607313	-0.0599987	-0.0599979	-0.0599948	-0.0581825	-0.076004	-0.097663	-0.0543067	-0.0565371
178	0.0356	-0.0601095	-0.0607339	-0.0599987	-0.0599979	-0.0599944	-0.0581841	-0.075924	-0.0976598	-0.0542798	-0.0565231
179	0.0358	-0.0601094	-0.0607366	-0.0599987	-0.0599979	-0.059994	-0.0581855	-0.0758447	-0.0976564	-0.054253	-0.056509
180	0.036	-0.0601094	-0.0607393	-0.0599987	-0.0599979	-0.0599924	-0.0581874	-0.0757663	-0.0976526	-0.0542264	-0.0564949
181	0.0362	-0.0601094	-0.060742	-0.0599987	-0.0599979	-0.0599909	-0.0581892	-0.0756886	-0.0976483	-0.0541998	-0.0564807
182	0.0364	-0.0601094	-0.0607447	-0.0599987	-0.0599979	-0.0599894	-0.058191	-0.0756116	-0.0976436	-0.0541734	-0.0564665
183	0.0366	-0.0601094	-0.0607475	-0.0599987	-0.0599979	-0.059988	-0.0581926	-0.0755355	-0.0976384	-0.0541471	-0.0564523
184	0.0368	-0.0601095	-0.0607502	-0.0599987	-0.0599979	-0.0599866	-0.0581943	-0.0754601	-0.0976329	-0.0541209	-0.056438
185	0.037	-0.0601095	-0.060753	-0.0599987	-0.0599979	-0.0599841	-0.0581962	-0.0753853	-0.0976269	-0.0540949	-0.0564237
186	0.0372	-0.0601096	-0.0607557	-0.0599987	-0.0599979	-0.0599817	-0.0581981	-0.0753114	-0.0976204	-0.0540689	-0.0564093
187	0.0374	-0.0601097	-0.0607585	-0.0599987	-0.0599979	-0.0599794	-0.0582	-0.0752381	-0.0976133	-0.0540431	-0.0563949
188	0.0376	-0.0601098	-0.0607613	-0.0599987	-0.0599979	-0.0599772	-0.0582017	-0.0751656	-0.0976058	-0.0540174	-0.0563804
189	0.0378	-0.0601099	-0.0607641	-0.0599987	-0.0599979	-0.059975	-0.0582034	-0.0750938	-0.0975978	-0.0539918	-0.0563659
190	0.038	-0.0601101	-0.0607669	-0.0599987	-0.0599979	-0.0599718	-0.0582054	-0.0750226	-0.0975894	-0.0539663	-0.0563514
191	0.0382	-0.0601102	-0.0607697	-0.0599987	-0.0599979	-0.0599687	-0.0582074	-0.0749521	-0.0975805	-0.0539409	-0.0563368
192	0.0384	-0.0601104	-0.0607726	-0.0599987	-0.0599979	-0.0599657	-0.0582093	-0.0748823	-0.0975709	-0.0539157	-0.0563222
193	0.0386	-0.0601106	-0.0607754	-0.0599987	-0.0599979	-0.0599629	-0.0582111	-0.0748132	-0.0975609	-0.0538906	-0.0563075
194	0.0388	-0.0601108	-0.0607783	-0.0599987	-0.0599979	-0.0599601	-0.0582128	-0.0747447	-0.0975504	-0.0538655	-0.0562928
195	0.039	-0.0601109	-0.0607811	-0.0599987	-0.0599979	-0.0599564	-0.0582149	-0.0746768	-0.0975395	-0.0538407	-0.056278
196	0.0392	-0.0601112	-0.060784	-0.0599987	-0.0599979	-0.0599528	-0.0582168	-0.0746095	-0.0975281	-0.0538159	-0.0562632
197	0.0394	-0.0601114	-0.0607869	-0.0599987	-0.0599979	-0.0599494	-0.0582187	-0.0745429	-0.0975161	-0.0537912	-0.0562484
198	0.0396	-0.0601116	-0.0607898	-0.0599987	-0.0599979	-0.059946	-0.0582205	-0.0744769	-0.0975036	-0.0537667	-0.0562335
199	0.0398	-0.0601119	-0.0607927	-0.0599987	-0.0599979	-0.0599429	-0.0582222	-0.0744115	-0.0974907	-0.0537423	-0.0562186
200	0.04	-0.0601121	-0.0607956	-0.0599987	-0.0599979	-0.0599388	-0.0582243	-0.0743467	-0.0974775	-0.053718	-0.0562036
201	0.0402	-0.0601123	-0.0607986	-0.0599987	-0.0599979	-0.0599348	-0.0582262	-0.0742825	-0.0974636	-0.0536938	-0.0561886
202	0.0404	-0.0601126	-0.0608015	-0.0599987	-0.0599979	-0.0599311	-0.0582281	-0.0742188	-0.0974493	-0.0536697	-0.0561736
203	0.0406	-0.0601129	-0.0608044	-0.0599987	-0.0599979	-0.0599274	-0.0582299	-0.0741557	-0.0974346	-0.0536458	-0.0561585
204	0.0408	-0.0601132	-0.0608074	-0.0599987	-0.0599979	-0.059924	-0.0582316	-0.0740931	-0.0974195	-0.0536219	-0.0561434
205	0.041	-0.0601134	-0.0608104	-0.0599987	-0.0599979	-0.0599197	-0.0582336	-0.0740311	-0.097404	-0.0535982	-0.0561282
206	0.0412	-0.0601137	-0.0608133	-0.0599987	-0.0599979	-0.0599155	-0.0582355	-0.0739696	-0.097388	-0.0535746	-0.056113
207	0.0414	-0.060114	-0.0608163	-0.0599987	-0.0599979	-0.0599115	-0.0582373	-0.0739087	-0.0973717	-0.0535511	-0.0560978
208	0.0416	-0.0601143	-0.0608193	-0.0599987	-0.0599979	-0.0599077	-0.0582391	-0.0738483	-0.0973549	-0.0535278	-0.0560825
209	0.0418	-0.0601146	-0.0608223	-0.0599987	-0.0599979	-0.0599041	-0.0582407	-0.0737883	-0.0973378	-0.0535045	-0.0560672
210	0.042	-0.0601149	-0.0608253	-0.0599987	-0.0599979	-0.0598997	-0.0582426	-0.0737289	-0.0973204	-0.0534814	-0.0560518
211	0.0422	-0.0601152	-0.0608284	-0.0599987	-0.0599979	-0.0598954	-0.0582445	-0.07367	-0.0973026	-0.0534583	-0.0560364
212	0.0424	-0.0601155	-0.0608314	-0.0599987	-0.0599979	-0.0598914	-0.0582462	-0.0736115	-0.0972844	-0.0534354	-0.0560209
213	0.0426	-0.0601159	-0.0608344	-0.0599987	-0.0599979	-0.0598875	-0.0582479	-0.0735535	-0.0972659	-0.0534126	-0.0560055
214	0.0428	-0.0601162	-0.0608375	-0.0599987	-0.0599979	-0.0598838	-0.0582496	-0.073496	-0.0972472	-0.0533899	-0.0559899
215	0.043	-0.0601165	-0.0608405	-0.0599987	-0.0599979	-0.0598794	-0.0582514	-0.0734389	-0.0972281	-0.0533673	-0.0559744
216	0.0432	-0.0601168	-0.0608436	-0.0599987	-0.0599979	-0.0598751	-0.0582531	-0.0733823	-0.0972088	-0.0533449	-0.0559588
217	0.0434	-0.0601171	-0.0608466	-0.0599987	-0.0599979	-0.0598711	-0.0582548	-0.0733262	-0.0971892	-0.0533225	-0.0559432
218	0.0436	-0.0601174	-0.0608497	-0.0599987	-0.0599979	-0.0598672	-0.0582564	-0.0732704	-0.0971693	-0.0533003	-0.0559275
219	0.0438	-0.0601178	-0.0608528	-0.0599987	-0.0599979	-0.0598635	-0.0582579	-0.0732151	-0.0971491	-0.0532781	-0.0559118
220	0.044	-0.0601181	-0.0608559	-0.0599987	-0.0599979	-0.0598592	-0.0582596	-0.0731602	-0.0971288	-0.0532561	-0.0558961
221	0.0442	-0.0601184	-0.060859	-0.0599987	-0.0599979	-0.059855	-0.0582613	-0.0731057	-0.0971083	-0.0532342	-0.0558803
222	0.0444	-0.0601187	-0.0608621	-0.0599987	-0.0599979	-0.059851	-0.0582629	-0.0730516	-0.0970875	-0.0532123	-0.0558645
223	0.0446	-0.0601191	-0.0608652	-0.0599987	-0.0599979	-0.0598472	-0.0582644	-0.0729979	-0.0970665	-0.0531906	-0.0558487
224	0.0448	-0.0601194	-0.0608683	-0.0599987	-0.0599979	-0.0598435	-0.0582659	-0.0729446	-0.0970453	-0.053169	-0.0558328
225	0.045	-0.0601197	-0.0608714	-0.0599987	-0.0599979	-0.0598394	-0.0582675	-0.0728917	-0.097024	-0.0531475	-0.0558169
226	0.0452	-0.06012	-0.0608746	-0.0599987	-0.0599979	-0.0598353	-0.058269	-0.0728392	-0.0970026	-0.0531261	-0.055801
227	0.0454	-0.0601203	-0.0608777	-0.0599987	-0.0599979	-0.0598315	-0.0582705	-0.072787	-0.0969809	-0.0531048	-0.0557851
228	0.0456	-0.0601207	-0.0608809	-0.0599987	-0.0599979	-0.0598278	-0.058272	-0.0727352	-0.0969591	-0.0530836	-0.0557691
229	0.0458	-0.060121	-0.060884	-0.0599987	-0.0599979	-0.0598242	-0.0582733	-0.0726837	-0.0969372	-0.0530625	-0.0557531
230	0.046	-0.0601213	-0.0608872	-0.0599987	-0.0599979	-0.0598202	-0.0582749	-0.0726326	-0.0969153	-0.0530416	-0.055737
231	0.0462	-0.0601216	-0.0608903	-0.0599987	-0.0599979	-0.0598163	-0.0582763	-0.0725819	-0.0968932	-0.0530207	-0.055721
232	0.0464	-0.0601219	-0.0608935	-0.0599987	-0.0599979	-0.0598126	-0.0582777	-0.0725314	-0.0968709	-0.0529999	-0.0557049
233	0.0466	-0.0601222	-0.0608967	-0.0599987	-0.0599979	-0.059809	-0.0582791	-0.0724813	-0.0968486	-0.0529792	-0.0556888
234	0.0468	-0.0601225	-0.0608999	-0.0599987	-0.0599979	-0.0598056	-0.0582804	-0.0724316	-0.0968263	-0.0529586	-0.0556727
235	0.047	-0.0601228	-0.0609031	-0.0599987	-0.0599979	-0.0598017	-0.0582818	-0.0723821	-0.0968039	-0.0529381	-0.0556565
236	0.0472	-0.0601231	-0.0609063	-0.0599987	-0.0599979	-0.059798	-0.0582832	-0.072333	-0.0967814	-0.0529177	-0.0556404
237	0.0474	-0.0601234	-0.0609095	-0.0599987	-0.0599979	-0.0597945	-0.0582845	-0.0722842	-0.0967588	-0.0528974	-0.0556242
238	0.0476	-0.0601236	-0.0609127	-0.0599987	-0.0599979	-0.059791	-0.0582858	-0.0722356	-0.0967362	-0.0528772	-0.055608
239	0.0478	-0.0601239	-0.0609159	-0.0599987	-0.0599979	-0.0597878	-0.058287	-0.0721874	-0.0967136	-0.0528571	-0.0555917
240	0.048	-0.0601242	-0.0609191	-0.0599987	-0.0599979	-0.0597841	-0.0582883	-0.0721395	-0.096691	-0.0528371	-0.0555755
241	0.0482	-0.0601245	-0.0609223	-0.0599987	-0.0599979	-0.0597806	-0.0582896	-0.0720918	-0.0966683	-0.0528172	-0.0555592
242	0.0484	-0.0601247	-0.0609255	-0.0599987	-0.0599979	-0.0597772	-0.0582908	-0.0720445	-0.0966457	-0.0527974	-0.055543
243	0.0486	-0.060125	-0.0609288	-0.0599987	-0.0599979	-0.059774	-0.058292	-0.0719974	-0.096623	-0.0527776	-0.0555267
244	0.0488	-0.0601253	-0.060932	-0.0599987	-0.0599979	-0.0597709	-0.0582931	-0.0719506	-0.0966003	-0.052758	-0.0555104
245	0.049	-0.0601255	-0.0609352	-0.0599987	-0.0599979	-0.0597674	-0.0582943	-0.071904	-0.0965777	-0.0527384	-0.055494
246	0.0492	-0.0601258	-0.0609385	-0.0599987	-0.0599979	-0.0597641	-0.0582955	-0.0718578	-0.0965551	-0.052719	-0.0554777
247	0.0494	-0.060126	-0.0609417	-0.0599987	-0.0599979	-0.0597609	-0.0582966	-0.0718117	-0.0965325	-0.0526996	-0.0554614
248	0.0496	-0.0601262	-0.0609449	-0.0599987	-0.0599979	-0.0597579	-0.0582977	-0.071766	-0.0965099	-0.0526803	-0.055445
249	0.0498	-0.0601265	-0.0609482	-0.0599987	-0.0599979	-0.0597549	-0.0582987	-0.0717205	-0.0964873	-0.0526611	-0.0554287
250	0.05	-0.0601267	-0.0609514	-0.0599987	-0.0599979	-0.0597517	-0.0582993	-0.0716752	-0.0964649	-0.052642	-0.0554123
251	0.0502	-0.0601269	-0.0609547	-0.0599987	-0.0599979	-0.0597486	-0.0582998	-0.0716301	-0.0964424	-0.052623	-0.0553959
252	0.0504	-0.0601271	-0.060958	-0.0599987	-0.0599979	-0.0597456	-0.0583003	-0.0715853	-0.09642	-0.052604	-0.0553795
253	0.0506	-0.0601273	-0.0609612	-0.0599987	-0.0599979	-0.0597427	-0.0583008	-0.0715406	-0.0963977	-0.0525852	-0.0553631
254	0.0508	-0.0601275	-0.0609645	-0.0599987	-0.0599979	-0.05974	-0.0583013	-0.0714961	-0.0963755	-0.0525664	-0.0553467
255	0.051	-0.0601277	-0.0609678	-0.0599987	-0.0599979	-0.0597382	-0.0583009	-0.0714519	-0.0963533	-0.0525477	-0.0553303
256	0.0512	-0.0601279	-0.060971	-0.0599987	-0.0599979	-0.0597365	-0.0583005	-0.0714077	-0.0963314	-0.0525291	-0.0553139
257	0.0514	-0.0601281	-0.0609743	-0.0599987	-0.0599979	-0.0597349	-0.0583001	-0.0713637	-0.0963098	-0.0525106	-0.0552975
258	0.0516	-0.0601283	-0.0609776	-0.0599987	-0.0599979	-0.0597333	-0.0582997	-0.0713199	-0.0962884	-0.0524921	-0.0552811
259	0.0518	-0.0601285	-0.0609808	-0.0599987	-0.0599979	-0.0597318	-0.0582994	-0.0712762	-0.0962672	-0.0524737	-0.0552647
260	0.052	-0.0601286	-0.0609841	-0.0599987	-0.0599979	-0.0597322	-0.058298	-0.0712326	-0.0962464	-0.0524554	-0.0552483
261	0.0522	-0.0601288	-0.0609874	-0.0599987	-0.0599979	-0.0597325	-0.0582968	-0.0711891	-0.0962261	-0.0524372	-0.0552319
262	0.0524	-0.0601289	-0.0609907	-0.0599987	-0.0599979	-0.0597329	-0.0582956	-0.0711457	-0.0962063	-0.0524191	-0.0552155
263	0.0526	-0.0601291	-0.0609939	-0.0599987	-0.0599979	-0.0597332	-0.0582944	-0.0711024	-0.0961871	-0.052401	-0.0551991
264	0.0528	-0.0601292	-0.0609972	-0.0599987	-0.0599979	-0.0597335	-0.0582933	-0.0710593	-0.0961683	-0.052383	-0.0551827
265	0.053	-0.0601294	-0.0610005	-0.0599987	-0.0599979	-0.0597358	-0.0582914	-0.0710162	-0.09615	-0.0523651	-0.0551663
266	0.0532	-0.0601295	-0.0610038	-0.0599987	-0.0599979	-0.0597381	-0.0582895	-0.0709732	-0.0961325	-0.0523472	-0.05515
267	0.0534	-0.0601296	-0.0610071	-0.0599987	-0.0599979	-0.0597403	-0.0582878	-0.0709303	-0.0961157	-0.0523294	-0.0551336
268	0.0536	-0.0601297	-0.0610103	-0.0599987	-0.0599979	-0.0597424	-0.0582861	-0.0708874	-0.0960996	-0.0523117	-0.0551173
269	0.0538	-0.0601298	-0.0610136	-0.0599987	-0.0599979	-0.0597444	-0.0582845	-0.0708447	-0.0960842	-0.0522941	-0.055101
270	0.054	-0.0601299	-0.0610169	-0.0599987	-0.0599979	-0.0597481	-0.0582823	-0.070802	-0.0960694	-0.0522765	-0.0550847
271	0.0542	-0.06013	-0.0610202	-0.0599987	-0.0599979	-0.0597517	-0.0582802	-0.0707594	-0.0960554	-0.052259	-0.0550685
272	0.0544	-0.0601301	-0.0610234	-0.0599987	-0.0599979	-0.0597552	-0.0582781	-0.0707169	-0.0960423	-0.0522415	-0.0550522
273	0.0546	-0.0601302	-0.0610267	-0.0599987	-0.0599979	-0.0597585	-0.0582762	-0.0706745	-0.0960299	-0.0522241	-0.055036
274	0.0548	-0.0601303	-0.06103	-0.0599987	-0.0599979	-0.0597616	-0.0582743	-0.0706321	-0.0960182	-0.0522068	-0.0550198
275	0.055	-0.0601303	-0.0610333	-0.0599987	-0.0599979	-0.0597662	-0.058272	-0.0705899	-0.0960071	-0.0521895	-0.0550037
276	0.0552	-0.0601304	-0.0610365	-0.0599987	-0.0599979	-0.0597705	-0.0582698	-0.0705478	-0.0959969	-0.0521723	-0.0549875
277	0.0554	-0.0601304	-0.0610398	-0.0599987	-0.0599979	-0.0597747	-0.0582677	-0.0705057	-0.0959875	-0.0521552	-0.0549715
278	0.0556	-0.0601305	-0.0610431	-0.0599987	-0.0599979	-0.0597787	-0.0582657	-0.0704637	-0.0959788	-0.0521381	-0.0549554
279	0.0558	-0.0601305	-0.0610463	-0.0599987	-0.0599979	-0.0597826	-0.0582637	-0.0704219	-0.0959707	-0.0521211	-0.0549394
280	0.056	-0.0601305	-0.0610496	-0.0599987	-0.0599979	-0.0597874	-0.0582615	-0.0703801	-0.0959632	-0.0521041	-0.0549234
281	0.0562	-0.0601306	-0.0610528	-0.0599987	-0.0599979	-0.0597921	-0.0582593	-0.0703385	-0.0959565	-0.0520872	-0.0549075
282	0.0564	-0.0601306	-0.0610561	-0.0599987	-0.0599979	-0.0597966	-0.0582573	-0.0702969	-0.0959504	-0.0520704	-0.0548916
283	0.0566	-0.0601306	-0.0610593	-0.0599987	-0.0599979	-0.0598009	-0.0582553	-0.0702555	-0.095945	-0.0520536	-0.0548758
284	0.0568	-0.0601306	-0.0610626	-0.0599987	-0.0599979	-0.0598051	-0.0582534	-0.0702142	-0.0959402	-0.0520368	-0.05486
285	0.057	-0.0601306	-0.0610658	-0.0599987	-0.0599979	-0.0598099	-0.0582513	-0.070173	-0.0959358	-0.0520201	-0.0548442
286	0.0572	-0.0601306	-0.061069	-0.0599987	-0.0599979	-0.0598146	-0.0582494	-0.070132	-0.0959321	-0.0520035	-0.0548285
287	0.0574	-0.0601306	-0.0610723	-0.0599987	-0.0599979	-0.0598191	-0.0582474	-0.070091	-0.0959289	-0.0519869	-0.0548128
288	0.0576	-0.0601306	-0.0610755	-0.0599987	-0.0599979	-0.0598234	-0.0582456	-0.0700502	-0.0959262	-0.0519704	-0.0547972
289	0.0578	-0.0601305	-0.0610787	-0.0599987	-0.0599979	-0.0598276	-0.0582438	-0.0700095	-0.095924	-0.0519539	-0.0547816
290	0.058	-0.0601305	-0.0610819	-0.0599987	-0.0599979	-0.0598322	-0.058242	-0.0699689	-0.0959222	-0.0519374	-0.0547661
291	0.0582	-0.0601305	-0.0610851	-0.0599987	-0.0599979	-0.0598367	-0.0582402	-0.0699285	-0.0959208	-0.051921	-0.0547506
292	0.0584	-0.0601304	-0.0610883	-0.0599987	-0.0599979	-0.059841	-0.0582386	-0.0698882	-0.0959199	-0.0519047	-0.0547352
293	0.0586	-0.0601304	-0.0610915	-0.0599987	-0.0599979	-0.0598451	-0.0582369	-0.0698481	-0.0959193	-0.0518884	-0.0547198
294	0.0588	-0.0601303	-0.0610947	-0.0599987	-0.0599979	-0.059849	-0.0582354	-0.0698081	-0.095919	-0.0518721	-0.0547045
295	0.059	-0.0601303	-0.0610978	-0.0599987	-0.0599979	-0.0598533	-0.0582338	-0.0697683	-0.0959191	-0.0518559	-0.0546892
296	0.0592	-0.0601302	-0.061101	-0.0599987	-0.0599979	-0.0598573	-0.0582323	-0.0697286	-0.0959194	-0.0518398	-0.0546739
297	0.0594	-0.0601301	-0.0611042	-0.0599987	-0.0599979	-0.0598612	-0.0582309	-0.069689	-0.0959201	-0.0518236	-0.0546587
298	0.0596	-0.06013	-0.0611073	-0.0599987	-0.0599979	-0.059865	-0.0582295	-0.0696496	-0.095921	-0.0518076	-0.0546436
299	0.0598	-0.06013	-0.0611104	-0.0599987	-0.0599979	-0.0598686	-0.0582282	-0.0696104	-0.0959221	-0.0517915	-0.0546285
300	0.06	-0.0601299	-0.0611136	-0.0599987	-0.0599979	-0.0598723	-0.0582269	-0.0695713	-0.0959233	-0.0517755	-0.0546135
301	0.0602	-0.0601298	-0.0611167	-0.0599987	-0.0599979	-0.0598759	-0.0582257	-0.0695324	-0.0959248	-0.0517596	-0.0545985
302	0.0604	-0.0601297	-0.0611198	-0.0599987	-0.0599979	-0.0598793	-0.0582245	-0.0694936	-0.0959264	-0.0517437	-0.0545835
303	0.0606	-0.0601296	-0.0611229	-0.0599987	-0.0599979	-0.0598826	-0.0582234	-0.069455	-0.0959281	-0.0517278	-0.0545686
304	0.0608	-0.0601295	-0.061126	-0.0599987	-0.0599979	-0.0598858	-0.0582223	-0.0694165	-0.09593	-0.051712	-0.0545537
305	0.061	-0.0601294	-0.0611291	-0.0599987	-0.0599979	-0.0598889	-0.0582213	-0.0693782	-0.0959319	-0.0516962	-0.0545389
306	0.0612	-0.0601293	-0.0611322	-0.0599987	-0.0599979	-0.0598919	-0.0582204	-0.0693401	-0.0959338	-0.0516804	-0.0545241
307	0.0614	-0.0601292	-0.0611353	-0.0599987	-0.0599979	-0.0598948	-0.0582195	-0.0693021	-0.0959358	-0.0516647	-0.0545094
308	0.0616	-0.060129	-0.0611383	-0.0599987	-0.0599979	-0.0598976	-0.0582187	-0.0692643	-0.0959379	-0.0516491	-0.0544947
309	0.0618	-0.0601289	-0.0611414	-0.0599987	-0.0599979	-0.0599002	-0.0582178	-0.0692267	-0.0959399	-0.0516334	-0.05448
310	0.062	-0.0601288	-0.0611444	-0.0599987	-0.0599979	-0.0599028	-0.0582171	-0.0691892	-0.0959419	-0.0516178	-0.0544654
311	0.0622	-0.0601286	-0.0611475	-0.0599987	-0.0599979	-0.0599052	-0.0582165	-0.0691519	-0.0959439	-0.0516023	-0.0544508
312	0.0624	-0.0601285	-0.0611505	-0.0599987	-0.0599979	-0.0599075	-0.0582158	-0.0691147	-0.0959459	-0.0515868	-0.0544363
313	0.0626	-0.0601284	-0.0611535	-0.0599987	-0.0599979	-0.0599098	-0.0582152	-0.0690778	-0.0959477	-0.0515713	-0.0544218
314	0.0628	-0.0601282	-0.0611565	-0.0599987	-0.0599979	-0.0599119	-0.0582146	-0.0690409	-0.0959495	-0.0515559	-0.0544074
315	0.063	-0.0601281	-0.0611595	-0.0599987	-0.0599979	-0.0599139	-0.058214	-0.0690043	-0.0959512	-0.0515405	-0.0543929
316	0.0632	-0.0601279	-0.0611625	-0.0599987	-0.0599979	-0.0599157	-0.0582135	-0.0689678	-0.0959528	-0.0515251	-0.0543785
317	0.0634	-0.0601278	-0.0611655	-0.0599987	-0.0599979	-0.0599175	-0.058213	-0.0689314	-0.0959543	-0.0515098	-0.0543642
318	0.0636	-0.0601276	-0.0611685	-0.0599987	-0.0599979	-0.0599192	-0.0582124	-0.0688953	-0.0959556	-0.0514945	-0.0543499
319	0.0638	-0.0601274	-0.0611714	-0.0599987	-0.0599979	-0.0599209	-0.0582119	-0.0688592	-0.0959568	-0.0514792	-0.0543356
320	0.064	-0.0601273	-0.0611744	-0.0599987	-0.0599979	-0.0599225	-0.0582113	-0.0688233	-0.0959579	-0.051464	-0.0543213
321	0.0642	-0.0601271	-0.0611774	-0.0599987	-0.0599979	-0.0599242	-0.0582107	-0.0687876	-0.0959589	-0.0514488	-0.0543071
322	0.0644	-0.0601269	-0.0611803	-0.0599987	-0.0599979	-0.0599257	-0.0582102	-0.068752	-0.0959597	-0.0514337	-0.0542929
323	0.0646	-0.0601268	-0.0611832	-0.0599987	-0.0599979	-0.0599272	-0.0582096	-0.0687165	-0.0959603	-0.0514186	-0.0542788
324	0.0648	-0.0601266	-0.0611861	-0.0599987	-0.0599979	-0.0599287	-0.0582091	-0.0686812	-0.0959609	-0.0514035	-0.0542646
325	0.065	-0.0601264	-0.061189	-0.0599987	-0.0599979	-0.0599304	-0.0582084	-0.068646	-0.0959613	-0.0513885	-0.0542505
326	0.0652	-0.0601262	-0.0611919	-0.0599987	-0.0599979	-0.0599321	-0.0582078	-0.0686109	-0.0959616	-0.0513735	-0.0542364
327	0.0654	-0.0601261	-0.0611948	-0.0599987	-0.0599979	-0.0599337	-0.0582071	-0.068576	-0.0959618	-0.0513585	-0.0542224
328	0.0656	-0.0601259	-0.0611977	-0.0599987	-0.0599979	-0.0599353	-0.0582065	-0.0685412	-0.095962	-0.0513436	-0.0542084
329	0.0658	-0.0601257	-0.0612006	-0.0599987	-0.0599979	-0.0599367	-0.0582059	-0.0685065	-0.095962	-0.0513287	-0.0541944
330	0.066	-0.0601255	-0.0612035	-0.0599987	-0.0599979	-0.0599386	-0.0582052	-0.0684719	-0.0959619	-0.0513139	-0.0541804
331	0.0662	-0.0601253	-0.0612063	-0.0599987	-0.0599979	-0.0599404	-0.0582045	-0.0684374	-0.0959618	-0.0512991	-0.0541664
332	0.0664	-0.0601251	-0.0612092	-0.0599987	-0.0599979	-0.0599422	-0.0582038	-0.0684031	-0.0959616	-0.0512843	-0.0541525
333	0.0666	-0.0601249	-0.061212	-0.0599987	-0.0599979	-0.0599439	-0.0582031	-0.0683689	-0.0959614	-0.0512695	-0.0541386
334	0.0668	-0.0601247	-0.0612149	-0.0599987	-0.0599979	-0.0599455	-0.0582025	-0.0683348	-0.0959612	-0.0512548	-0.0541247
335	0.067	-0.0601245	-0.0612177	-0.0599987	-0.0599979	-0.0599475	-0.0582018	-0.0683008	-0.0959608	-0.0512402	-0.0541109
336	0.0672	-0.0601243	-0.0612205	-0.0599987	-0.0599979	-0.0599494	-0.0582011	-0.0682669	-0.0959605	-0.0512255	-0.0540971
337	0.0674	-0.0601241	-0.0612233	-0.0599987	-0.0599979	-0.0599512	-0.0582004	-0.0682331	-0.0959601	-0.0512109	-0.0540833
338	0.0676	-0.0601238	-0.0612261	-0.0599987	-0.0599979	-0.059953	-0.0581998	-0.0681994	-0.0959597	-0.0511964	-0.0540695
339	0.0678	-0.0601236	-0.0612289	-0.0599987	-0.0599979	-0.0599547	-0.0581992	-0.0681659	-0.0959593	-0.0511818	-0.0540557
340	0.068	-0.0601234	-0.0612317	-0.0599987	-0.0599979	-0.0599564	-0.0581985	-0.0681324	-0.0959589	-0.0511673	-0.054042
341	0.0682	-0.0601232	-0.0612345	-0.0599987	-0.0599979	-0.0599582	-0.0581979	-0.0680991	-0.0959584	-0.0511529	-0.0540282
342	0.0684	-0.060123	-0.0612373	-0.0599987	-0.0599979	-0.0599598	-0.0581972	-0.0680658	-0.0959578	-0.0511384	-0.0540146
343	0.0686	-0.0601227	-0.06124	-0.0599987	-0.0599979	-0.0599614	-0.0581966	-0.0680327	-0.0959572	-0.0511241	-0.0540009
344	0.0688	-0.0601225	-0.0612428	-0.0599987	-0.0599979	-0.0599629	-0.0581961	-0.0679997	-0.0959566	-0.0511097	-0.0539872
345	0.069	-0.0601223	-0.0612455	-0.0599987	-0.0599979	-0.0599643	-0.0581955	-0.0679668	-0.0959559	-0.0510954	-0.0539736
346	0.0692	-0.060122	-0.0612483	-0.0599987	-0.0599979	-0.0599657	-0.0581949	-0.067934	-0.0959551	-0.0510811	-0.05396
347	0.0694	-0.0601218	-0.061251	-0.0599987	-0.0599979	-0.0599671	-0.0581944	-0.0679013	-0.0959543	-0.0510668	-0.0539464
348	0.0696	-0.0601216	-0.0612538	-0.0599987	-0.0599979	-0.0599684	-0.0581939	-0.0678687	-0.0959534	-0.0510526	-0.0539328
349	0.0698	-0.0601213	-0.0612565	-0.0599987	-0.0599979	-0.0599696	-0.0581934	-0.0678362	-0.0959524	-0.0510385	-0.0539193
350	0.07	-0.0601211	-0.0612592	-0.0599987	-0.0599979	-0.0599708	-0.0581929	-0.0678038	-0.0959513	-0.0510243	-0.0539057
351	0.0702	-0.0601208	-0.0612619	-0.0599987	-0.0599979	-0.059972	-0.0581924	-0.0677716	-0.0959501	-0.0510102	-0.0538922
352	0.0704	-0.0601206	-0.0612646	-0.0599987	-0.0599979	-0.059973	-0.058192	-0.0677394	-0.0959488	-0.0509961	-0.0538787
353	0.0706	-0.0601203	-0.0612673	-0.0599987	-0.0599979	-0.0599741	-0.0581915	-0.0677073	-0.0959474	-0.0509821	-0.0538653
354	0.0708	-0.0601201	-0.06127	-0.0599987	-0.0599979	-0.0599751	-0.0581911	-0.0676754	-0.0959459	-0.0509681	-0.0538518
355	0.071	-0.0601198	-0.0612727	-0.0599987	-0.0599979	-0.0599761	-0.0581907	-0.0676435	-0.0959443	-0.0509541	-0.0538384
