TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
179	0.0358	-0.0582222	-0.0576488	-0.057598	-0.0574988	-0.0589883	-0.0599828	-0.0816999	-0.0921703	-0.0557876	-0.0549084
180	0.036	-0.0582241	-0.057651	-0.0575979	-0.0574984	-0.058997	-0.0599835	-0.0816422	-0.0922022	-0.0557746	-0.0548834
181	0.0362	-0.058226	-0.0576532	-0.0575978	-0.0574981	-0.0590053	-0.0599841	-0.0815848	-0.0922343	-0.0557616	-0.0548585
182	0.0364	-0.058228	-0.0576555	-0.0575978	-0.0574979	-0.0590134	-0.0599847	-0.0815277	-0.0922665	-0.0557487	-0.0548336
183	0.0366	-0.05823	-0.0576578	-0.0575977	-0.0574976	-0.0590211	-0.0599853	-0.0814709	-0.0922987	-0.0557358	-0.0548089
184	0.0368	-0.0582321	-0.05766	-0.0575976	-0.0574973	-0.0590285	-0.0599859	-0.0814143	-0.0923309	-0.0557229	-0.0547842
185	0.037	-0.0582342	-0.0576623	-0.0575976	-0.0574971	-0.0590359	-0.0599865	-0.0813579	-0.092363	-0.05571	-0.0547595
186	0.0372	-0.0582363	-0.0576646	-0.0575975	-0.0574969	-0.0590431	-0.059987	-0.0813017	-0.0923951	-0.0556972	-0.054735
187	0.0374	-0.0582385	-0.0576669	-0.0575975	-0.0574967	-0.0590499	-0.0599875	-0.0812457	-0.0924271	-0.0556844	-0.0547105
188	0.0376	-0.0582408	-0.0576692	-0.0575974	-0.0574965	-0.0590565	-0.059988	-0.0811898	-0.092459	-0.0556717	-0.054686
189	0.0378	-0.0582431	-0.0576715	-0.0575974	-0.0574963	-0.0590628	-0.0599885	-0.0811341	-0.0924908	-0.0556589	-0.0546617
190	0.038	-0.0582454	-0.0576738	-0.0575973	-0.0574962	-0.0590691	-0.0599889	-0.0810784	-0.0925224	-0.0556462	-0.0546374
191	0.0382	-0.0582477	-0.057676	-0.0575973	-0.0574961	-0.0590752	-0.0599894	-0.0810228	-0.0925539	-0.0556335	-0.0546131
192	0.0384	-0.0582501	-0.0576783	-0.0575972	-0.057496	-0.059081	-0.0599898	-0.0809673	-0.0925852	-0.0556209	-0.0545889
193	0.0386	-0.0582526	-0.0576806	-0.0575972	-0.0574959	-0.0590866	-0.0599902	-0.0809118	-0.0926164	-0.0556083	-0.0545648
194	0.0388	-0.0582551	-0.0576828	-0.0575971	-0.0574958	-0.0590919	-0.0599906	-0.0808563	-0.0926473	-0.0555957	-0.0545408
195	0.039	-0.0582576	-0.057685	-0.0575971	-0.0574957	-0.0590972	-0.0599909	-0.0808009	-0.092678	-0.0555831	-0.0545168
196	0.0392	-0.0582601	-0.0576873	-0.0575971	-0.0574957	-0.0591023	-0.0599913	-0.0807454	-0.0927084	-0.0555705	-0.0544928
197	0.0394	-0.0582627	-0.0576895	-0.057597	-0.0574957	-0.0591071	-0.0599916	-0.0806899	-0.0927387	-0.055558	-0.054469
198	0.0396	-0.0582653	-0.0576916	-0.057597	-0.0574956	-0.0591118	-0.059992	-0.0806344	-0.0927686	-0.0555455	-0.0544451
199	0.0398	-0.058268	-0.0576938	-0.057597	-0.0574956	-0.0591163	-0.0599923	-0.0805788	-0.0927983	-0.055533	-0.0544214
200	0.04	-0.0582707	-0.0576959	-0.0575969	-0.0574957	-0.0591207	-0.0599926	-0.0805232	-0.0928277	-0.0555205	-0.0543977
201	0.0402	-0.0582734	-0.0576981	-0.0575969	-0.0574957	-0.0591248	-0.0599929	-0.0804674	-0.0928569	-0.055508	-0.054374
202	0.0404	-0.0582761	-0.0577002	-0.0575969	-0.0574957	-0.0591289	-0.0599931	-0.0804116	-0.0928857	-0.0554956	-0.0543504
203	0.0406	-0.0582789	-0.0577022	-0.0575968	-0.0574958	-0.0591327	-0.0599934	-0.0803557	-0.0929143	-0.0554831	-0.0543269
204	0.0408	-0.0582817	-0.0577043	-0.0575968	-0.0574958	-0.0591364	-0.0599937	-0.0802997	-0.0929426	-0.0554707	-0.0543034
205	0.041	-0.0582845	-0.0577063	-0.0575968	-0.0574959	-0.05914	-0.0599939	-0.0802436	-0.0929706	-0.0554583	-0.0542799
206	0.0412	-0.0582874	-0.0577083	-0.0575968	-0.057496	-0.0591434	-0.0599942	-0.0801874	-0.0929982	-0.0554459	-0.0542565
207	0.0414	-0.0582903	-0.0577103	-0.0575967	-0.0574961	-0.0591466	-0.0599944	-0.080131	-0.0930256	-0.0554335	-0.0542332
208	0.0416	-0.0582932	-0.0577123	-0.0575967	-0.0574962	-0.0591498	-0.0599946	-0.0800745	-0.0930527	-0.0554212	-0.0542099
209	0.0418	-0.0582961	-0.0577142	-0.0575967	-0.0574963	-0.0591528	-0.0599948	-0.0800179	-0.0930794	-0.0554088	-0.0541867
210	0.042	-0.0582991	-0.0577161	-0.0575967	-0.0574965	-0.0591556	-0.059995	-0.0799612	-0.0931059	-0.0553965	-0.0541635
211	0.0422	-0.0583021	-0.057718	-0.0575966	-0.0574967	-0.0591583	-0.0599952	-0.0799043	-0.0931321	-0.0553841	-0.0541403
212	0.0424	-0.0583051	-0.0577198	-0.0575966	-0.0574969	-0.0591609	-0.0599954	-0.0798472	-0.0931579	-0.0553718	-0.0541172
213	0.0426	-0.0583082	-0.0577216	-0.0575966	-0.057497	-0.0591634	-0.0599956	-0.07979	-0.0931835	-0.0553595	-0.0540942
214	0.0428	-0.0583113	-0.0577234	-0.0575966	-0.0574972	-0.0591658	-0.0599958	-0.0797326	-0.0932088	-0.0553472	-0.0540711
215	0.043	-0.0583144	-0.0577252	-0.0575966	-0.0574974	-0.059168	-0.0599959	-0.0796751	-0.0932338	-0.0553349	-0.0540482
216	0.0432	-0.0583175	-0.0577269	-0.0575965	-0.0574976	-0.0591701	-0.0599961	-0.0796175	-0.0932585	-0.0553226	-0.0540253
217	0.0434	-0.0583207	-0.0577286	-0.0575965	-0.0574979	-0.0591722	-0.0599962	-0.0795596	-0.0932829	-0.0553103	-0.0540024
218	0.0436	-0.0583239	-0.0577303	-0.0575965	-0.0574981	-0.0591741	-0.0599964	-0.0795016	-0.093307	-0.055298	-0.0539795
219	0.0438	-0.0583271	-0.0577319	-0.0575965	-0.0574983	-0.059176	-0.0599965	-0.0794435	-0.0933309	-0.0552857	-0.0539568
220	0.044	-0.0583303	-0.0577335	-0.0575965	-0.0574986	-0.0591777	-0.0599967	-0.0793852	-0.0933546	-0.0552735	-0.053934
221	0.0442	-0.0583336	-0.0577351	-0.0575965	-0.0574989	-0.0591793	-0.0599968	-0.0793267	-0.093378	-0.0552612	-0.0539113
222	0.0444	-0.0583368	-0.0577366	-0.0575965	-0.0574992	-0.0591808	-0.0599969	-0.0792681	-0.0934011	-0.0552489	-0.0538886
223	0.0446	-0.0583402	-0.0577382	-0.0575964	-0.0574994	-0.0591823	-0.059997	-0.0792093	-0.093424	-0.0552367	-0.053866
224	0.0448	-0.0583435	-0.0577396	-0.0575964	-0.0574997	-0.0591837	-0.0599972	-0.0791503	-0.0934467	-0.0552244	-0.0538434
225	0.045	-0.0583468	-0.0577411	-0.0575964	-0.0575	-0.0591849	-0.0599973	-0.0790912	-0.0934692	-0.0552122	-0.0538209
226	0.0452	-0.0583502	-0.0577425	-0.0575964	-0.0575004	-0.0591861	-0.0599974	-0.079032	-0.0934915	-0.0552	-0.0537984
227	0.0454	-0.0583536	-0.0577439	-0.0575964	-0.0575007	-0.0591872	-0.0599975	-0.0789725	-0.0935135	-0.0551877	-0.0537759
228	0.0456	-0.0583571	-0.0577453	-0.0575964	-0.057501	-0.0591883	-0.0599976	-0.078913	-0.0935354	-0.0551755	-0.0537535
229	0.0458	-0.0583605	-0.0577466	-0.0575964	-0.0575013	-0.0591893	-0.0599977	-0.0788532	-0.0935571	-0.0551633	-0.0537311
230	0.046	-0.058364	-0.0577479	-0.0575964	-0.0575017	-0.0591901	-0.0599978	-0.0787934	-0.0935787	-0.0551511	-0.0537088
231	0.0462	-0.0583675	-0.0577492	-0.0575964	-0.057502	-0.0591909	-0.0599979	-0.0787333	-0.0936	-0.0551388	-0.0536865
232	0.0464	-0.0583711	-0.0577505	-0.0575963	-0.0575024	-0.0591916	-0.0599979	-0.0786732	-0.0936212	-0.0551266	-0.0536642
233	0.0466	-0.0583746	-0.0577517	-0.0575963	-0.0575028	-0.0591924	-0.059998	-0.0786128	-0.0936423	-0.0551144	-0.053642
234	0.0468	-0.0583782	-0.0577529	-0.0575963	-0.0575031	-0.0591931	-0.0599981	-0.0785524	-0.0936632	-0.0551022	-0.0536198
235	0.047	-0.0583818	-0.057754	-0.0575963	-0.0575035	-0.0591935	-0.0599982	-0.0784918	-0.093684	-0.0550901	-0.0535976
236	0.0472	-0.0583854	-0.0577552	-0.0575963	-0.0575039	-0.059194	-0.0599982	-0.078431	-0.0937047	-0.0550779	-0.0535755
237	0.0474	-0.0583891	-0.0577563	-0.0575963	-0.0575043	-0.0591944	-0.0599983	-0.0783702	-0.0937253	-0.0550657	-0.0535535
238	0.0476	-0.0583928	-0.0577573	-0.0575963	-0.0575047	-0.0591949	-0.0599984	-0.0783091	-0.0937458	-0.0550535	-0.0535314
239	0.0478	-0.0583965	-0.0577584	-0.0575963	-0.0575051	-0.0591953	-0.0599984	-0.078248	-0.0937663	-0.0550414	-0.0535094
240	0.048	-0.0584002	-0.0577594	-0.0575963	-0.0575056	-0.0591955	-0.0599985	-0.0781867	-0.0937866	-0.0550292	-0.0534874
241	0.0482	-0.058404	-0.0577604	-0.0575963	-0.057506	-0.0591957	-0.0599986	-0.0781253	-0.0938069	-0.0550171	-0.0534655
242	0.0484	-0.0584077	-0.0577613	-0.0575963	-0.0575065	-0.0591959	-0.0599986	-0.0780638	-0.0938272	-0.0550049	-0.0534436
243	0.0486	-0.0584115	-0.0577622	-0.0575963	-0.0575069	-0.0591961	-0.0599987	-0.0780021	-0.0938474	-0.0549928	-0.0534218
244	0.0488	-0.0584154	-0.0577631	-0.0575963	-0.0575073	-0.0591963	-0.0599987	-0.0779403	-0.0938676	-0.0549807	-0.0534
245	0.049	-0.0584192	-0.057764	-0.0575963	-0.0575078	-0.0591963	-0.0599988	-0.0778784	-0.0938877	-0.0549686	-0.0533782
246	0.0492	-0.0584231	-0.0577649	-0.0575962	-0.0575083	-0.0591962	-0.0599988	-0.0778164	-0.0939079	-0.0549565	-0.0533564
247	0.0494	-0.058427	-0.0577657	-0.0575962	-0.0575087	-0.0591962	-0.0599989	-0.0777543	-0.093928	-0.0549444	-0.0533347
248	0.0496	-0.0584309	-0.0577664	-0.0575962	-0.0575092	-0.0591962	-0.0599989	-0.077692	-0.0939482	-0.0549323	-0.0533131
249	0.0498	-0.0584349	-0.0577672	-0.0575962	-0.0575096	-0.0591962	-0.059999	-0.0776297	-0.0939683	-0.0549202	-0.0532914
250	0.05	-0.0584388	-0.0577679	-0.0575962	-0.0575101	-0.059196	-0.059999	-0.0775672	-0.0939885	-0.0549082	-0.0532698
251	0.0502	-0.0584428	-0.0577686	-0.0575962	-0.0575106	-0.0591958	-0.059999	-0.0775046	-0.0940088	-0.0548961	-0.0532483
252	0.0504	-0.0584468	-0.0577693	-0.0575962	-0.0575111	-0.0591957	-0.0599991	-0.0774419	-0.094029	-0.0548841	-0.0532267
253	0.0506	-0.0584509	-0.0577699	-0.0575962	-0.0575116	-0.0591955	-0.0599991	-0.0773791	-0.0940494	-0.0548721	-0.0532052
254	0.0508	-0.058455	-0.0577706	-0.0575962	-0.057512	-0.0591953	-0.0599991	-0.0773162	-0.0940698	-0.0548601	-0.0531838
255	0.051	-0.058459	-0.0577712	-0.0575962	-0.0575125	-0.0591962	-0.0599992	-0.0772532	-0.0940902	-0.0548481	-0.0531624
256	0.0512	-0.0584631	-0.0577717	-0.0575962	-0.0575129	-0.0591971	-0.0599992	-0.0771901	-0.094111	-0.0548361	-0.053141
257	0.0514	-0.0584673	-0.0577722	-0.0575962	-0.0575134	-0.0591979	-0.0599992	-0.0771269	-0.094132	-0.0548241	-0.0531196
258	0.0516	-0.0584714	-0.0577728	-0.0575962	-0.0575138	-0.0591987	-0.0599993	-0.0770636	-0.0941533	-0.0548122	-0.0530983
259	0.0518	-0.0584756	-0.0577732	-0.0575962	-0.0575141	-0.0591995	-0.0599993	-0.0770001	-0.0941748	-0.0548003	-0.053077
260	0.052	-0.0584797	-0.0577737	-0.0575962	-0.0575145	-0.0592022	-0.0599993	-0.0769366	-0.0941966	-0.0547884	-0.0530558
261	0.0522	-0.0584839	-0.0577741	-0.0575962	-0.0575148	-0.0592048	-0.0599994	-0.076873	-0.094219	-0.0547765	-0.0530346
262	0.0524	-0.0584881	-0.0577745	-0.0575962	-0.057515	-0.0592074	-0.0599994	-0.0768093	-0.0942407	-0.0547646	-0.0530134
263	0.0526	-0.0584922	-0.0577749	-0.0575962	-0.0575153	-0.0592098	-0.0599994	-0.0767456	-0.0942613	-0.0547528	-0.0529922
264	0.0528	-0.0584962	-0.0577753	-0.0575962	-0.0575156	-0.0592121	-0.0599994	-0.0766817	-0.0942809	-0.054741	-0.0529711
265	0.053	-0.0585002	-0.0577756	-0.0575962	-0.0575157	-0.0592167	-0.0599994	-0.0766178	-0.0942995	-0.0547292	-0.0529501
266	0.0532	-0.0585041	-0.0577759	-0.0575962	-0.0575159	-0.0592211	-0.0599995	-0.0765538	-0.0943176	-0.0547174	-0.052929
267	0.0534	-0.0585079	-0.0577762	-0.0575962	-0.057516	-0.0592253	-0.0599995	-0.0764898	-0.0943352	-0.0547056	-0.052908
268	0.0536	-0.0585117	-0.0577765	-0.0575962	-0.0575162	-0.0592294	-0.0599995	-0.0764257	-0.0943522	-0.0546938	-0.052887
269	0.0538	-0.0585155	-0.0577767	-0.0575962	-0.0575163	-0.0592333	-0.0599995	-0.0763617	-0.0943686	-0.054682	-0.0528661
270	0.054	-0.0585192	-0.0577769	-0.0575962	-0.0575163	-0.0592392	-0.0599995	-0.0762977	-0.0943845	-0.0546702	-0.0528452
271	0.0542	-0.0585228	-0.0577772	-0.0575962	-0.0575163	-0.0592449	-0.0599996	-0.0762336	-0.0944003	-0.0546585	-0.0528244
272	0.0544	-0.0585265	-0.0577774	-0.0575962	-0.0575164	-0.0592503	-0.0599996	-0.0761697	-0.0944158	-0.0546467	-0.0528035
273	0.0546	-0.05853	-0.0577776	-0.0575962	-0.0575164	-0.0592556	-0.0599996	-0.0761058	-0.0944311	-0.054635	-0.0527827
274	0.0548	-0.0585335	-0.0577777	-0.0575962	-0.0575164	-0.0592606	-0.0599996	-0.0760419	-0.0944462	-0.0546232	-0.052762
275	0.055	-0.058537	-0.0577779	-0.0575962	-0.0575164	-0.0592674	-0.0599996	-0.0759782	-0.094461	-0.0546115	-0.0527413
276	0.0552	-0.0585404	-0.0577781	-0.0575962	-0.0575163	-0.0592739	-0.0599996	-0.0759145	-0.0944758	-0.0545998	-0.0527206
277	0.0554	-0.0585438	-0.0577782	-0.0575962	-0.0575162	-0.0592801	-0.0599997	-0.075851	-0.0944906	-0.054588	-0.0526999
278	0.0556	-0.0585471	-0.0577784	-0.0575962	-0.0575162	-0.0592861	-0.0599997	-0.0757876	-0.0945053	-0.0545763	-0.0526793
279	0.0558	-0.0585504	-0.0577785	-0.0575962	-0.0575161	-0.0592919	-0.0599997	-0.0757244	-0.09452	-0.0545646	-0.0526588
280	0.056	-0.0585537	-0.0577786	-0.0575962	-0.057516	-0.0592991	-0.0599997	-0.0756613	-0.0945345	-0.0545529	-0.0526382
281	0.0562	-0.0585569	-0.0577788	-0.0575962	-0.0575159	-0.059306	-0.0599997	-0.0755985	-0.0945491	-0.0545412	-0.0526178
282	0.0564	-0.0585601	-0.0577789	-0.0575962	-0.0575157	-0.0593127	-0.0599997	-0.0755358	-0.0945638	-0.0545295	-0.0525973
283	0.0566	-0.0585633	-0.057779	-0.0575961	-0.0575156	-0.059319	-0.0599997	-0.0754734	-0.0945785	-0.0545178	-0.0525769
284	0.0568	-0.0585664	-0.0577791	-0.0575961	-0.0575155	-0.0593252	-0.0599997	-0.0754111	-0.0945932	-0.0545061	-0.0525566
285	0.057	-0.0585695	-0.0577793	-0.0575961	-0.0575153	-0.0593325	-0.0599998	-0.0753491	-0.0946078	-0.0544944	-0.0525362
286	0.0572	-0.0585726	-0.0577794	-0.0575961	-0.0575152	-0.0593395	-0.0599998	-0.0752874	-0.0946226	-0.0544828	-0.052516
287	0.0574	-0.0585756	-0.0577795	-0.0575961	-0.057515	-0.0593463	-0.0599998	-0.0752259	-0.0946374	-0.0544711	-0.0524957
288	0.0576	-0.0585786	-0.0577797	-0.0575961	-0.0575149	-0.0593527	-0.0599998	-0.0751647	-0.0946522	-0.0544595	-0.0524756
289	0.0578	-0.0585815	-0.0577798	-0.0575961	-0.0575147	-0.059359	-0.0599998	-0.0751037	-0.094667	-0.0544479	-0.0524554
290	0.058	-0.0585845	-0.0577799	-0.0575961	-0.0575145	-0.0593661	-0.0599998	-0.0750431	-0.0946818	-0.0544362	-0.0524353
291	0.0582	-0.0585874	-0.0577801	-0.0575961	-0.0575144	-0.059373	-0.0599998	-0.0749827	-0.0946966	-0.0544246	-0.0524153
292	0.0584	-0.0585903	-0.0577802	-0.0575961	-0.0575142	-0.0593796	-0.0599998	-0.0749227	-0.0947116	-0.0544131	-0.0523953
293	0.0586	-0.0585931	-0.0577804	-0.0575961	-0.057514	-0.059386	-0.0599998	-0.0748629	-0.0947265	-0.0544015	-0.0523753
294	0.0588	-0.058596	-0.0577805	-0.0575961	-0.0575138	-0.059392	-0.0599998	-0.0748035	-0.0947413	-0.0543899	-0.0523554
295	0.059	-0.0585988	-0.0577807	-0.0575961	-0.0575137	-0.0593988	-0.0599998	-0.0747444	-0.0947561	-0.0543783	-0.0523355
296	0.0592	-0.0586016	-0.0577808	-0.0575961	-0.0575135	-0.0594054	-0.0599998	-0.0746856	-0.0947709	-0.0543668	-0.0523157
297	0.0594	-0.0586043	-0.057781	-0.0575961	-0.0575133	-0.0594116	-0.0599998	-0.0746272	-0.0947857	-0.0543553	-0.052296
298	0.0596	-0.0586071	-0.0577812	-0.0575961	-0.0575131	-0.0594177	-0.0599999	-0.0745691	-0.0948005	-0.0543437	-0.0522763
299	0.0598	-0.0586098	-0.0577814	-0.0575961	-0.057513	-0.0594235	-0.0599999	-0.0745113	-0.0948152	-0.0543322	-0.0522566
300	0.06	-0.0586125	-0.0577816	-0.0575961	-0.0575128	-0.0594297	-0.0599999	-0.0744539	-0.0948297	-0.0543207	-0.052237
301	0.0602	-0.0586152	-0.0577818	-0.0575961	-0.0575126	-0.0594358	-0.0599999	-0.0743968	-0.0948442	-0.0543093	-0.0522174
302	0.0604	-0.0586179	-0.057782	-0.0575961	-0.0575124	-0.0594415	-0.0599999	-0.0743401	-0.0948587	-0.0542978	-0.0521979
303	0.0606	-0.0586205	-0.0577822	-0.0575961	-0.0575123	-0.0594471	-0.0599999	-0.0742837	-0.094873	-0.0542863	-0.0521785
304	0.0608	-0.0586232	-0.0577824	-0.0575961	-0.0575121	-0.0594525	-0.0599999	-0.0742277	-0.0948872	-0.0542749	-0.0521591
305	0.061	-0.0586258	-0.0577827	-0.0575961	-0.057512	-0.0594581	-0.0599999	-0.0741721	-0.0949012	-0.0542635	-0.0521397
306	0.0612	-0.0586284	-0.0577829	-0.0575961	-0.0575118	-0.0594635	-0.0599999	-0.0741168	-0.0949152	-0.054252	-0.0521204
307	0.0614	-0.058631	-0.0577831	-0.0575961	-0.0575117	-0.0594687	-0.0599999	-0.0740618	-0.0949289	-0.0542406	-0.0521012
308	0.0616	-0.0586336	-0.0577834	-0.0575961	-0.0575115	-0.0594737	-0.0599999	-0.0740072	-0.0949425	-0.0542292	-0.052082
309	0.0618	-0.0586362	-0.0577837	-0.0575961	-0.0575114	-0.0594784	-0.0599999	-0.073953	-0.0949559	-0.0542178	-0.0520628
310	0.062	-0.0586387	-0.057784	-0.0575961	-0.0575113	-0.0594833	-0.0599999	-0.0738991	-0.0949691	-0.0542064	-0.0520437
311	0.0622	-0.0586413	-0.0577842	-0.0575961	-0.0575112	-0.0594881	-0.0599999	-0.0738456	-0.0949821	-0.0541951	-0.0520247
312	0.0624	-0.0586438	-0.0577845	-0.0575961	-0.0575111	-0.0594926	-0.0599999	-0.0737925	-0.0949949	-0.0541837	-0.0520057
313	0.0626	-0.0586463	-0.0577848	-0.0575961	-0.057511	-0.0594969	-0.0599999	-0.0737396	-0.0950075	-0.0541723	-0.0519868
314	0.0628	-0.0586489	-0.0577851	-0.0575961	-0.0575109	-0.0595011	-0.0599999	-0.0736872	-0.0950198	-0.054161	-0.0519679
315	0.063	-0.0586514	-0.0577855	-0.0575961	-0.0575108	-0.0595052	-0.0599991	-0.073635	-0.0950319	-0.0541496	-0.0519491
316	0.0632	-0.0586539	-0.0577858	-0.0575961	-0.0575107	-0.0595092	-0.0599983	-0.0735832	-0.0950437	-0.0541383	-0.0519304
317	0.0634	-0.0586564	-0.0577861	-0.0575961	-0.0575106	-0.059513	-0.0599976	-0.0735317	-0.0950552	-0.054127	-0.0519117
318	0.0636	-0.0586589	-0.0577864	-0.0575961	-0.0575106	-0.0595166	-0.0599968	-0.0734804	-0.0950665	-0.0541156	-0.051893
319	0.0638	-0.0586613	-0.0577868	-0.0575961	-0.0575105	-0.0595201	-0.0599961	-0.0734295	-0.0950775	-0.0541043	-0.0518745
320	0.064	-0.0586638	-0.0577871	-0.0575961	-0.0575105	-0.0595238	-0.0599945	-0.0733788	-0.0950881	-0.054093	-0.0518559
321	0.0642	-0.0586663	-0.0577875	-0.0575961	-0.0575104	-0.0595272	-0.059993	-0.0733284	-0.0950986	-0.0540817	-0.0518375
322	0.0644	-0.0586688	-0.0577879	-0.0575961	-0.0575104	-0.0595306	-0.0599915	-0.0732782	-0.0951087	-0.0540704	-0.051819
323	0.0646	-0.0586712	-0.0577882	-0.0575961	-0.0575103	-0.0595338	-0.0599901	-0.0732283	-0.0951186	-0.0540591	-0.0518007
324	0.0648	-0.0586737	-0.0577886	-0.0575961	-0.0575103	-0.0595369	-0.0599887	-0.0731786	-0.0951282	-0.0540477	-0.0517824
325	0.065	-0.0586762	-0.057789	-0.0575961	-0.0575102	-0.0595403	-0.0599864	-0.0731292	-0.0951375	-0.0540364	-0.0517641
326	0.0652	-0.0586786	-0.0577894	-0.0575961	-0.0575102	-0.0595436	-0.0599843	-0.07308	-0.0951465	-0.0540251	-0.0517459
327	0.0654	-0.0586811	-0.0577898	-0.0575961	-0.0575102	-0.0595467	-0.0599822	-0.073031	-0.0951554	-0.0540138	-0.0517278
328	0.0656	-0.0586835	-0.0577902	-0.0575961	-0.0575101	-0.0595497	-0.0599802	-0.0729822	-0.0951639	-0.0540025	-0.0517097
329	0.0658	-0.0586859	-0.0577906	-0.0575961	-0.0575101	-0.0595526	-0.0599782	-0.0729336	-0.0951723	-0.0539912	-0.0516917
330	0.066	-0.0586884	-0.057791	-0.0575961	-0.05751	-0.0595558	-0.0599754	-0.0728853	-0.0951804	-0.0539799	-0.0516737
331	0.0662	-0.0586908	-0.0577914	-0.0575961	-0.05751	-0.0595589	-0.0599727	-0.0728371	-0.0951882	-0.0539686	-0.0516558
332	0.0664	-0.0586932	-0.0577918	-0.0575961	-0.05751	-0.0595619	-0.0599701	-0.0727891	-0.0951959	-0.0539573	-0.051638
333	0.0666	-0.0586957	-0.0577923	-0.0575961	-0.0575099	-0.0595648	-0.0599676	-0.0727413	-0.0952034	-0.053946	-0.0516202
334	0.0668	-0.0586981	-0.0577927	-0.0575961	-0.0575099	-0.0595675	-0.0599652	-0.0726937	-0.0952107	-0.0539347	-0.0516024
335	0.067	-0.0587005	-0.0577931	-0.0575961	-0.0575099	-0.0595705	-0.0599619	-0.0726463	-0.0952177	-0.0539234	-0.0515847
336	0.0672	-0.0587029	-0.0577936	-0.0575961	-0.0575098	-0.0595734	-0.0599587	-0.0725991	-0.0952246	-0.0539121	-0.0515671
337	0.0674	-0.0587053	-0.057794	-0.0575961	-0.0575098	-0.0595762	-0.0599557	-0.072552	-0.0952313	-0.0539008	-0.0515495
338	0.0676	-0.0587077	-0.0577944	-0.0575961	-0.0575098	-0.0595789	-0.0599528	-0.0725051	-0.0952378	-0.0538894	-0.051532
339	0.0678	-0.0587102	-0.0577949	-0.0575961	-0.0575097	-0.0595815	-0.05995	-0.0724584	-0.0952441	-0.0538781	-0.0515145
340	0.068	-0.0587126	-0.0577953	-0.0575961	-0.0575097	-0.0595842	-0.0599463	-0.0724119	-0.0952502	-0.0538668	-0.0514971
341	0.0682	-0.058715	-0.0577958	-0.0575961	-0.0575097	-0.0595868	-0.0599428	-0.0723655	-0.0952562	-0.0538555	-0.0514798
342	0.0684	-0.0587174	-0.0577962	-0.0575961	-0.0575097	-0.0595892	-0.0599394	-0.0723193	-0.095262	-0.0538442	-0.0514625
343	0.0686	-0.0587198	-0.0577967	-0.0575961	-0.0575097	-0.0595916	-0.0599362	-0.0722733	-0.0952675	-0.0538328	-0.0514452
344	0.0688	-0.0587222	-0.0577971	-0.0575961	-0.0575096	-0.0595939	-0.059933	-0.0722274	-0.0952729	-0.0538215	-0.051428
345	0.069	-0.0587246	-0.0577976	-0.0575961	-0.0575096	-0.0595962	-0.0599291	-0.0721817	-0.0952781	-0.0538102	-0.0514109
346	0.0692	-0.058727	-0.057798	-0.0575961	-0.0575096	-0.0595984	-0.0599253	-0.0721361	-0.0952831	-0.0537989	-0.0513938
347	0.0694	-0.0587294	-0.0577985	-0.0575961	-0.0575097	-0.0596005	-0.0599216	-0.0720907	-0.0952879	-0.0537875	-0.0513768
348	0.0696	-0.0587318	-0.0577989	-0.0575961	-0.0575097	-0.0596026	-0.0599181	-0.0720455	-0.0952925	-0.0537762	-0.0513598
349	0.0698	-0.0587342	-0.0577994	-0.0575961	-0.0575097	-0.0596045	-0.0599147	-0.0720004	-0.0952969	-0.0537648	-0.0513429
350	0.07	-0.0587366	-0.0577999	-0.0575961	-0.0575097	-0.0596063	-0.0599104	-0.0719555	-0.0953011	-0.0537535	-0.051326
351	0.0702	-0.058739	-0.0578003	-0.0575961	-0.0575097	-0.0596081	-0.0599064	-0.0719107	-0.0953051	-0.0537422	-0.0513092
352	0.0704	-0.0587414	-0.0578008	-0.0575961	-0.0575098	-0.0596097	-0.0599025	-0.0718661	-0.0953089	-0.0537308	-0.0512924
353	0.0706	-0.0587438	-0.0578012	-0.0575961	-0.0575098	-0.0596113	-0.0598987	-0.0718215	-0.0953124	-0.0537195	-0.0512757
354	0.0708	-0.0587462	-0.0578017	-0.0575961	-0.0575098	-0.0596129	-0.0598951	-0.0717772	-0.0953158	-0.0537081	-0.0512591
355	0.071	-0.0587486	-0.0578021	-0.0575961	-0.0575099	-0.0596142	-0.0598907	-0.071733	-0.0953189	-0.0536967	-0.0512425
356	0.0712	-0.058751	-0.0578026	-0.0575961	-0.05751	-0.0596155	-0.0598864	-0.071689	-0.0953218	-0.0536854	-0.0512259
357	0.0714	-0.0587534	-0.057803	-0.0575961	-0.05751	-0.0596167	-0.0598823	-0.071645	-0.0953245	-0.053674	-0.0512095
358	0.0716	-0.0587558	-0.0578035	-0.0575961	-0.0575101	-0.0596179	-0.0598783	-0.0716012	-0.0953269	-0.0536627	-0.051193
359	0.0718	-0.0587582	-0.0578039	-0.0575961	-0.0575101	-0.0596191	-0.0598746	-0.0715576	-0.0953291	-0.0536513	-0.0511766
360	0.072	-0.0587606	-0.0578044	-0.0575961	-0.0575102	-0.0596199	-0.0598699	-0.0715141	-0.0953311	-0.0536399	-0.0511603
