TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
4652	0.9304	-0.0599326	-0.0578903	-0.0576699	-0.0576699	-0.0509462	-0.06	-0.0503857	-0.0878786	-0.0467018	-0.0446362
4653	0.9306	-0.0599526	-0.0578602	-0.0576699	-0.0576699	-0.0508271	-0.06	-0.0500475	-0.0882174	-0.0467244	-0.0446167
4654	0.9308	-0.0599714	-0.0578299	-0.0576699	-0.0576699	-0.0507127	-0.06	-0.0497122	-0.0885377	-0.0467471	-0.0445971
4655	0.931	-0.0599893	-0.0577994	-0.0576699	-0.0576699	-0.0505798	-0.06	-0.0493802	-0.0888405	-0.0467699	-0.0445773
4656	0.9312	-0.0600063	-0.0577687	-0.0576699	-0.0576699	-0.050452	-0.06	-0.0490505	-0.0891269	-0.0467929	-0.0445575
4657	0.9314	-0.0600224	-0.057738	-0.0576699	-0.0576699	-0.0503293	-0.06	-0.0487249	-0.0893978	-0.0468159	-0.0445376
4658	0.9316	-0.0600376	-0.0577074	-0.0576699	-0.0576699	-0.0502114	-0.06	-0.0484059	-0.089654	-0.046839	-0.0445175
4659	0.9318	-0.0600521	-0.0576768	-0.0576699	-0.0576699	-0.0500981	-0.06	-0.0480934	-0.0898964	-0.0468621	-0.0444974
4660	0.932	-0.0600658	-0.0576463	-0.0576699	-0.0576699	-0.0499677	-0.06	-0.0477875	-0.0901258	-0.0468853	-0.0444773
4661	0.9322	-0.0600788	-0.0576159	-0.0576699	-0.0576699	-0.0498424	-0.06	-0.0474867	-0.0903429	-0.0469085	-0.044457
4662	0.9324	-0.0600911	-0.0575856	-0.0576699	-0.0576699	-0.049722	-0.06	-0.0471912	-0.0905485	-0.0469317	-0.0444368
4663	0.9326	-0.0601028	-0.0575553	-0.0576699	-0.0576699	-0.0496064	-0.06	-0.0469012	-0.0907431	-0.0469548	-0.0444164
4664	0.9328	-0.0601139	-0.0575251	-0.0576699	-0.0576699	-0.0494952	-0.06	-0.0466169	-0.0909275	-0.0469779	-0.0443961
4665	0.933	-0.0601245	-0.057495	-0.0576699	-0.0576699	-0.0493685	-0.06	-0.0463383	-0.0911021	-0.047001	-0.0443757
4666	0.9332	-0.0601345	-0.057465	-0.0576699	-0.0576699	-0.0492467	-0.06	-0.0460643	-0.0912676	-0.047024	-0.0443553
4667	0.9334	-0.060144	-0.0574351	-0.0576699	-0.0576699	-0.0491297	-0.06	-0.045795	-0.0914245	-0.047047	-0.0443349
4668	0.9336	-0.0601531	-0.0574053	-0.0576699	-0.0576699	-0.0490172	-0.06	-0.0455307	-0.0915732	-0.0470699	-0.0443144
4669	0.9338	-0.0601617	-0.0573756	-0.0576699	-0.0576699	-0.0489092	-0.06	-0.0452716	-0.0917143	-0.0470927	-0.044294
4670	0.934	-0.0601698	-0.057346	-0.0576699	-0.0576699	-0.0487869	-0.06	-0.0450178	-0.0918481	-0.0471154	-0.0442736
4671	0.9342	-0.0601776	-0.0573166	-0.0576699	-0.0576699	-0.0486694	-0.06	-0.0447682	-0.0919752	-0.047138	-0.0442533
4672	0.9344	-0.060185	-0.0572873	-0.0576699	-0.0576699	-0.0485566	-0.06	-0.044523	-0.0920958	-0.0471605	-0.0442329
4673	0.9346	-0.0601921	-0.0572581	-0.0576699	-0.0576699	-0.0484481	-0.06	-0.0442825	-0.0922103	-0.0471829	-0.0442126
4674	0.9348	-0.0601988	-0.0572291	-0.0576699	-0.0576699	-0.0483439	-0.06	-0.0440469	-0.0923192	-0.0472051	-0.0441923
4675	0.935	-0.0602052	-0.0572003	-0.0576699	-0.0576699	-0.0482268	-0.06	-0.0438162	-0.0924226	-0.0472273	-0.0441721
4676	0.9352	-0.0602113	-0.0571716	-0.0576699	-0.0576699	-0.0481142	-0.06	-0.0435894	-0.092521	-0.0472493	-0.0441519
4677	0.9354	-0.0602171	-0.0571431	-0.0576699	-0.0576699	-0.0480061	-0.06	-0.0433669	-0.0926146	-0.0472711	-0.0441318
4678	0.9356	-0.0602227	-0.0571147	-0.0576699	-0.0576699	-0.0479022	-0.06	-0.0431487	-0.0927037	-0.0472928	-0.0441118
4679	0.9358	-0.060228	-0.0570866	-0.0576699	-0.0576699	-0.0478024	-0.06	-0.042935	-0.0927885	-0.0473144	-0.0440918
4680	0.936	-0.060233	-0.0570587	-0.0576699	-0.0576699	-0.0476908	-0.06	-0.042726	-0.0928693	-0.0473358	-0.0440719
4681	0.9362	-0.0602379	-0.0570309	-0.0576699	-0.0576699	-0.0475836	-0.06	-0.0425207	-0.0929463	-0.0473571	-0.0440522
4682	0.9364	-0.0602425	-0.0570034	-0.0576699	-0.0576699	-0.0474806	-0.06	-0.0423193	-0.0930197	-0.0473782	-0.0440324
4683	0.9366	-0.0602469	-0.0569761	-0.0576699	-0.0576699	-0.0473817	-0.06	-0.042122	-0.0930897	-0.0473991	-0.0440128
4684	0.9368	-0.0602512	-0.056949	-0.0576699	-0.0576699	-0.0472866	-0.06	-0.0419289	-0.0931566	-0.0474199	-0.0439933
4685	0.937	-0.0602552	-0.0569222	-0.0576699	-0.0576699	-0.0471809	-0.06	-0.0417401	-0.0932204	-0.0474405	-0.0439739
4686	0.9372	-0.0602591	-0.0568955	-0.0576699	-0.0576699	-0.0470794	-0.06	-0.0415548	-0.0932814	-0.0474609	-0.0439546
4687	0.9374	-0.0602628	-0.0568691	-0.0576699	-0.0576699	-0.0469819	-0.06	-0.0413731	-0.0933398	-0.0474812	-0.0439354
4688	0.9376	-0.0602664	-0.056843	-0.0576699	-0.0576699	-0.0468881	-0.06	-0.0411952	-0.0933956	-0.0475013	-0.0439164
4689	0.9378	-0.0602698	-0.0568171	-0.0576699	-0.0576699	-0.0467981	-0.06	-0.0410211	-0.093449	-0.0475212	-0.0438974
4690	0.938	-0.0602731	-0.0567914	-0.0576699	-0.0576699	-0.0466984	-0.06	-0.040851	-0.0935001	-0.0475409	-0.0438786
4691	0.9382	-0.0602763	-0.0567661	-0.0576699	-0.0576699	-0.0466027	-0.06	-0.0406841	-0.0935491	-0.0475605	-0.0438599
4692	0.9384	-0.0602793	-0.0567409	-0.0576699	-0.0576699	-0.0465107	-0.06	-0.0405206	-0.0935961	-0.0475799	-0.0438414
4693	0.9386	-0.0602822	-0.0567161	-0.0576699	-0.0576699	-0.0464223	-0.06	-0.0403605	-0.0936412	-0.047599	-0.043823
4694	0.9388	-0.060285	-0.0566915	-0.0576699	-0.0576699	-0.0463374	-0.06	-0.0402039	-0.0936845	-0.0476181	-0.0438047
4695	0.939	-0.0602877	-0.0566671	-0.0576699	-0.0576699	-0.0462438	-0.06	-0.040051	-0.093726	-0.0476369	-0.0437866
4696	0.9392	-0.0602903	-0.0566431	-0.0576699	-0.0576699	-0.0461539	-0.06	-0.0399009	-0.093766	-0.0476555	-0.0437686
4697	0.9394	-0.0602928	-0.0566193	-0.0576699	-0.0576699	-0.0460675	-0.06	-0.039754	-0.0938044	-0.047674	-0.0437508
4698	0.9396	-0.0602952	-0.0565958	-0.0576699	-0.0576699	-0.0459845	-0.06	-0.0396102	-0.0938414	-0.0476922	-0.0437331
4699	0.9398	-0.0602975	-0.0565725	-0.0576699	-0.0576699	-0.0459047	-0.06	-0.0394696	-0.0938769	-0.0477103	-0.0437155
4700	0.94	-0.0602998	-0.0565496	-0.0576699	-0.0576699	-0.0458172	-0.06	-0.0393323	-0.0939112	-0.0477282	-0.0436982
4701	0.9402	-0.0603019	-0.0565269	-0.0576699	-0.0576699	-0.045733	-0.06	-0.0391976	-0.0939443	-0.0477459	-0.0436809
4702	0.9404	-0.060304	-0.0565045	-0.0576699	-0.0576699	-0.0456522	-0.06	-0.0390657	-0.0939761	-0.0477634	-0.0436639
4703	0.9406	-0.060306	-0.0564825	-0.0576699	-0.0576699	-0.0455745	-0.06	-0.0389367	-0.0940069	-0.0477807	-0.043647
4704	0.9408	-0.060308	-0.0564606	-0.0576699	-0.0576699	-0.0454999	-0.06	-0.0388106	-0.0940366	-0.0477978	-0.0436302
4705	0.941	-0.0603098	-0.0564391	-0.0576699	-0.0576699	-0.0454182	-0.06	-0.0386875	-0.0940653	-0.0478148	-0.0436137
4706	0.9412	-0.0603116	-0.0564179	-0.0576699	-0.0576699	-0.0453398	-0.06	-0.0385668	-0.0940931	-0.0478315	-0.0435973
4707	0.9414	-0.0603134	-0.056397	-0.0576699	-0.0576699	-0.0452644	-0.06	-0.0384486	-0.0941199	-0.0478481	-0.043581
4708	0.9416	-0.0603151	-0.0563763	-0.0576699	-0.0576699	-0.0451919	-0.06	-0.038333	-0.0941459	-0.0478644	-0.043565
4709	0.9418	-0.0603167	-0.0563559	-0.0576699	-0.0576699	-0.0451223	-0.06	-0.0382201	-0.094171	-0.0478806	-0.0435491
4710	0.942	-0.0603183	-0.0563359	-0.0576699	-0.0576699	-0.0450464	-0.06	-0.0381098	-0.0941954	-0.0478966	-0.0435333
4711	0.9422	-0.0603198	-0.0563161	-0.0576699	-0.0576699	-0.0449734	-0.06	-0.0380018	-0.094219	-0.0479124	-0.0435178
4712	0.9424	-0.0603213	-0.0562966	-0.0576699	-0.0576699	-0.0449033	-0.06	-0.037896	-0.0942419	-0.047928	-0.0435024
4713	0.9426	-0.0603227	-0.0562774	-0.0576699	-0.0576699	-0.044836	-0.06	-0.0377926	-0.0942641	-0.0479435	-0.0434872
4714	0.9428	-0.0603241	-0.0562585	-0.0576699	-0.0576699	-0.0447713	-0.06	-0.0376916	-0.0942857	-0.0479587	-0.0434721
4715	0.943	-0.0603255	-0.0562399	-0.0576699	-0.0576699	-0.0447009	-0.06	-0.037593	-0.0943066	-0.0479737	-0.0434573
4716	0.9432	-0.0603268	-0.0562216	-0.0576699	-0.0576699	-0.0446332	-0.06	-0.0374964	-0.094327	-0.0479886	-0.0434426
4717	0.9434	-0.060328	-0.0562035	-0.0576699	-0.0576699	-0.0445682	-0.06	-0.0374019	-0.0943468	-0.0480033	-0.0434281
4718	0.9436	-0.0603292	-0.0561858	-0.0576699	-0.0576699	-0.0445058	-0.06	-0.0373095	-0.094366	-0.0480178	-0.0434137
4719	0.9438	-0.0603304	-0.0561684	-0.0576699	-0.0576699	-0.0444458	-0.06	-0.0372193	-0.0943848	-0.0480321	-0.0433996
4720	0.944	-0.0603316	-0.0561512	-0.0576699	-0.0576699	-0.0443806	-0.06	-0.0371314	-0.094403	-0.0480462	-0.0433856
4721	0.9442	-0.0603327	-0.0561343	-0.0576699	-0.0576699	-0.0443181	-0.06	-0.0370452	-0.0944207	-0.0480601	-0.0433718
4722	0.9444	-0.0603337	-0.0561177	-0.0576699	-0.0576699	-0.044258	-0.06	-0.0369609	-0.094438	-0.0480739	-0.0433581
4723	0.9446	-0.0603348	-0.0561014	-0.0576699	-0.0576699	-0.0442002	-0.06	-0.0368786	-0.0944548	-0.0480874	-0.0433447
4724	0.9448	-0.0603358	-0.0560854	-0.0576699	-0.0576699	-0.0441447	-0.06	-0.0367983	-0.0944712	-0.0481008	-0.0433314
4725	0.945	-0.0603368	-0.0560697	-0.0576699	-0.0576699	-0.0440846	-0.06	-0.03672	-0.0944872	-0.048114	-0.0433183
4726	0.9452	-0.0603377	-0.0560542	-0.0576699	-0.0576699	-0.0440269	-0.06	-0.0366434	-0.0945028	-0.048127	-0.0433053
4727	0.9454	-0.0603386	-0.056039	-0.0576699	-0.0576699	-0.0439714	-0.06	-0.0365685	-0.094518	-0.0481398	-0.0432926
4728	0.9456	-0.0603395	-0.0560241	-0.0576699	-0.0576699	-0.0439182	-0.06	-0.0364954	-0.0945328	-0.0481525	-0.04328
4729	0.9458	-0.0603403	-0.0560095	-0.0576699	-0.0576699	-0.043867	-0.06	-0.0364241	-0.0945473	-0.048165	-0.0432676
4730	0.946	-0.0603412	-0.0559952	-0.0576699	-0.0576699	-0.0438117	-0.06	-0.0363546	-0.0945615	-0.0481773	-0.0432554
4731	0.9462	-0.060342	-0.0559812	-0.0576699	-0.0576699	-0.0437585	-0.06	-0.0362867	-0.0945753	-0.0481894	-0.0432433
4732	0.9464	-0.0603427	-0.0559674	-0.0576699	-0.0576699	-0.0437075	-0.06	-0.0362204	-0.0945887	-0.0482013	-0.0432315
4733	0.9466	-0.0603435	-0.0559539	-0.0576699	-0.0576699	-0.0436585	-0.06	-0.0361557	-0.0946019	-0.0482131	-0.0432197
4734	0.9468	-0.0603442	-0.0559407	-0.0576699	-0.0576699	-0.0436113	-0.06	-0.0360927	-0.0946148	-0.0482247	-0.0432082
4735	0.947	-0.0603449	-0.0559277	-0.0576699	-0.0576699	-0.0435606	-0.06	-0.0360314	-0.0946274	-0.0482361	-0.0431969
4736	0.9472	-0.0603455	-0.0559151	-0.0576699	-0.0576699	-0.0435118	-0.06	-0.0359715	-0.0946396	-0.0482473	-0.0431857
4737	0.9474	-0.0603462	-0.0559027	-0.0576699	-0.0576699	-0.043465	-0.06	-0.0359131	-0.0946516	-0.0482584	-0.0431747
4738	0.9476	-0.0603468	-0.0558905	-0.0576699	-0.0576699	-0.04342	-0.06	-0.0358562	-0.0946634	-0.0482693	-0.0431638
4739	0.9478	-0.0603474	-0.0558787	-0.0576699	-0.0576699	-0.0433768	-0.06	-0.0358008	-0.0946749	-0.04828	-0.0431532
4740	0.948	-0.0603479	-0.0558671	-0.0576699	-0.0576699	-0.0433303	-0.06	-0.035747	-0.0946861	-0.0482906	-0.0431427
4741	0.9482	-0.0603485	-0.0558558	-0.0576699	-0.0576699	-0.0432857	-0.06	-0.0356945	-0.094697	-0.048301	-0.0431323
4742	0.9484	-0.060349	-0.0558447	-0.0576699	-0.0576699	-0.0432429	-0.06	-0.0356434	-0.0947078	-0.0483112	-0.0431222
4743	0.9486	-0.0603495	-0.0558339	-0.0576699	-0.0576699	-0.0432017	-0.06	-0.0355937	-0.0947182	-0.0483212	-0.0431122
4744	0.9488	-0.06035	-0.0558234	-0.0576699	-0.0576699	-0.0431621	-0.06	-0.0355454	-0.0947285	-0.0483311	-0.0431023
4745	0.949	-0.0603505	-0.0558131	-0.0576699	-0.0576699	-0.0431198	-0.06	-0.0354985	-0.0947385	-0.0483408	-0.0430927
4746	0.9492	-0.0603509	-0.0558031	-0.0576699	-0.0576699	-0.0430792	-0.06	-0.0354529	-0.0947483	-0.0483504	-0.0430832
4747	0.9494	-0.0603513	-0.0557934	-0.0576699	-0.0576699	-0.0430401	-0.06	-0.0354086	-0.0947579	-0.0483598	-0.0430739
4748	0.9496	-0.0603517	-0.0557839	-0.0576699	-0.0576699	-0.0430026	-0.06	-0.0353656	-0.0947673	-0.048369	-0.0430647
4749	0.9498	-0.0603521	-0.0557746	-0.0576699	-0.0576699	-0.0429665	-0.06	-0.0353239	-0.0947765	-0.0483781	-0.0430557
4750	0.95	-0.0603524	-0.0557657	-0.0576699	-0.0576699	-0.0429281	-0.06	-0.0352836	-0.0947854	-0.048387	-0.0430469
4751	0.9502	-0.0603528	-0.0557569	-0.0576699	-0.0576699	-0.0428912	-0.06	-0.0352444	-0.0947942	-0.0483958	-0.0430382
4752	0.9504	-0.0603531	-0.0557485	-0.0576699	-0.0576699	-0.0428558	-0.06	-0.0352064	-0.0948028	-0.0484044	-0.0430297
4753	0.9506	-0.0603534	-0.0557403	-0.0576699	-0.0576699	-0.0428217	-0.06	-0.0351696	-0.0948112	-0.0484128	-0.0430213
4754	0.9508	-0.0603537	-0.0557323	-0.0576699	-0.0576699	-0.042789	-0.06	-0.0351341	-0.0948193	-0.0484211	-0.0430131
4755	0.951	-0.0603539	-0.0557246	-0.0576699	-0.0576699	-0.0427543	-0.06	-0.0350999	-0.0948273	-0.0484292	-0.0430051
4756	0.9512	-0.0603542	-0.0557171	-0.0576699	-0.0576699	-0.042721	-0.06	-0.0350667	-0.0948352	-0.0484372	-0.0429972
4757	0.9514	-0.0603544	-0.0557099	-0.0576699	-0.0576699	-0.042689	-0.06	-0.0350347	-0.0948428	-0.048445	-0.0429895
4758	0.9516	-0.0603546	-0.055703	-0.0576699	-0.0576699	-0.0426582	-0.06	-0.0350038	-0.0948503	-0.0484526	-0.0429819
4759	0.9518	-0.0603548	-0.0556962	-0.0576699	-0.0576699	-0.0426287	-0.06	-0.0349741	-0.0948576	-0.0484601	-0.0429745
4760	0.952	-0.060355	-0.0556897	-0.0576699	-0.0576699	-0.0425976	-0.06	-0.0349455	-0.0948647	-0.0484675	-0.0429672
4761	0.9522	-0.0603551	-0.0556835	-0.0576699	-0.0576699	-0.0425677	-0.06	-0.034918	-0.0948717	-0.0484747	-0.0429601
4762	0.9524	-0.0603552	-0.0556775	-0.0576699	-0.0576699	-0.0425389	-0.06	-0.0348916	-0.0948784	-0.0484818	-0.0429532
4763	0.9526	-0.0603554	-0.0556718	-0.0576699	-0.0576699	-0.0425113	-0.06	-0.0348662	-0.0948851	-0.0484887	-0.0429464
4764	0.9528	-0.0603555	-0.0556662	-0.0576699	-0.0576699	-0.0424848	-0.06	-0.034842	-0.0948915	-0.0484955	-0.0429397
4765	0.953	-0.0603555	-0.055661	-0.0576699	-0.0576699	-0.042457	-0.06	-0.0348188	-0.0948979	-0.0485021	-0.0429332
4766	0.9532	-0.0603556	-0.0556559	-0.0576699	-0.0576699	-0.0424304	-0.06	-0.0347966	-0.094904	-0.0485086	-0.0429269
4767	0.9534	-0.0603557	-0.0556511	-0.0576699	-0.0576699	-0.0424048	-0.06	-0.0347755	-0.09491	-0.0485149	-0.0429207
4768	0.9536	-0.0603557	-0.0556465	-0.0576699	-0.0576699	-0.0423802	-0.06	-0.0347554	-0.0949158	-0.0485211	-0.0429146
4769	0.9538	-0.0603557	-0.0556422	-0.0576699	-0.0576699	-0.0423565	-0.06	-0.0347363	-0.0949215	-0.0485272	-0.0429087
4770	0.954	-0.0603557	-0.055638	-0.0576699	-0.0576699	-0.042332	-0.06	-0.0347182	-0.0949271	-0.0485331	-0.0429029
4771	0.9542	-0.0603557	-0.0556342	-0.0576699	-0.0576699	-0.0423085	-0.06	-0.0347011	-0.0949325	-0.0485389	-0.0428973
4772	0.9544	-0.0603556	-0.0556305	-0.0576699	-0.0576699	-0.0422859	-0.06	-0.0346849	-0.0949378	-0.0485445	-0.0428918
4773	0.9546	-0.0603556	-0.0556271	-0.0576699	-0.0576699	-0.0422641	-0.06	-0.0346698	-0.0949429	-0.04855	-0.0428864
4774	0.9548	-0.0603555	-0.0556239	-0.0576699	-0.0576699	-0.0422433	-0.06	-0.0346555	-0.0949478	-0.0485554	-0.0428812
4775	0.955	-0.0603554	-0.0556209	-0.0576699	-0.0576699	-0.0422219	-0.06	-0.0346423	-0.0949527	-0.0485606	-0.0428762
4776	0.9552	-0.0603553	-0.0556181	-0.0576699	-0.0576699	-0.0422013	-0.06	-0.03463	-0.0949574	-0.0485657	-0.0428712
4777	0.9554	-0.0603552	-0.0556155	-0.0576699	-0.0576699	-0.0421815	-0.06	-0.0346186	-0.0949619	-0.0485707	-0.0428664
4778	0.9556	-0.0603551	-0.0556132	-0.0576699	-0.0576699	-0.0421625	-0.06	-0.0346081	-0.0949664	-0.0485755	-0.0428618
4779	0.9558	-0.0603549	-0.0556111	-0.0576699	-0.0576699	-0.0421443	-0.06	-0.0345985	-0.0949707	-0.0485802	-0.0428573
4780	0.956	-0.0603548	-0.0556092	-0.0576699	-0.0576699	-0.0421258	-0.06	-0.0345898	-0.0949748	-0.0485848	-0.0428529
4781	0.9562	-0.0603546	-0.0556075	-0.0576699	-0.0576699	-0.0421081	-0.06	-0.034582	-0.0949789	-0.0485893	-0.0428486
4782	0.9564	-0.0603544	-0.0556061	-0.0576699	-0.0576699	-0.042091	-0.06	-0.0345751	-0.0949828	-0.0485936	-0.0428445
4783	0.9566	-0.0603542	-0.0556048	-0.0576699	-0.0576699	-0.0420747	-0.06	-0.0345691	-0.0949865	-0.0485978	-0.0428405
4784	0.9568	-0.0603539	-0.0556037	-0.0576699	-0.0576699	-0.0420589	-0.06	-0.0345639	-0.0949902	-0.0486019	-0.0428367
4785	0.957	-0.0603537	-0.0556029	-0.0576699	-0.0576699	-0.0420433	-0.06	-0.0345596	-0.0949937	-0.0486058	-0.0428329
4786	0.9572	-0.0603534	-0.0556023	-0.0576699	-0.0576699	-0.0420283	-0.06	-0.0345561	-0.0949971	-0.0486096	-0.0428293
4787	0.9574	-0.0603532	-0.0556018	-0.0576699	-0.0576699	-0.0420138	-0.06	-0.0345534	-0.0950004	-0.0486133	-0.0428258
4788	0.9576	-0.0603529	-0.0556016	-0.0576699	-0.0576699	-0.0419999	-0.06	-0.0345516	-0.0950036	-0.0486169	-0.0428225
4789	0.9578	-0.0603526	-0.0556016	-0.0576699	-0.0576699	-0.0419866	-0.06	-0.0345506	-0.0950066	-0.0486204	-0.0428193
4790	0.958	-0.0603523	-0.0556017	-0.0576699	-0.0576699	-0.0419736	-0.06	-0.0345504	-0.0950095	-0.0486237	-0.0428162
4791	0.9582	-0.0603519	-0.0556021	-0.0576699	-0.0576699	-0.0419612	-0.06	-0.034551	-0.0950123	-0.0486269	-0.0428132
4792	0.9584	-0.0603516	-0.0556027	-0.0576699	-0.0576699	-0.0419492	-0.06	-0.0345524	-0.095015	-0.04863	-0.0428103
4793	0.9586	-0.0603512	-0.0556034	-0.0576699	-0.0576699	-0.0419377	-0.06	-0.0345545	-0.0950176	-0.048633	-0.0428076
4794	0.9588	-0.0603508	-0.0556043	-0.0576699	-0.0576699	-0.0419266	-0.06	-0.0345575	-0.09502	-0.0486359	-0.042805
4795	0.959	-0.0603504	-0.0556055	-0.0576699	-0.0576699	-0.0419162	-0.06	-0.0345612	-0.0950224	-0.0486386	-0.0428025
4796	0.9592	-0.06035	-0.0556068	-0.0576699	-0.0576699	-0.0419062	-0.06	-0.0345656	-0.0950246	-0.0486413	-0.0428001
4797	0.9594	-0.0603496	-0.0556083	-0.0576699	-0.0576699	-0.0418966	-0.06	-0.0345708	-0.0950267	-0.0486438	-0.0427979
4798	0.9596	-0.0603492	-0.05561	-0.0576699	-0.0576699	-0.0418873	-0.06	-0.0345768	-0.0950288	-0.0486462	-0.0427957
4799	0.9598	-0.0603487	-0.0556119	-0.0576699	-0.0576699	-0.0418785	-0.06	-0.0345835	-0.0950307	-0.0486485	-0.0427937
4800	0.96	-0.0603483	-0.0556139	-0.0576699	-0.0576699	-0.0418704	-0.06	-0.0345909	-0.0950325	-0.0486507	-0.0427918
4801	0.9602	-0.0603478	-0.0556161	-0.0576699	-0.0576699	-0.0418627	-0.06	-0.034599	-0.0950342	-0.0486528	-0.04279
4802	0.9604	-0.0603473	-0.0556186	-0.0576699	-0.0576699	-0.0418554	-0.06	-0.0346078	-0.0950357	-0.0486548	-0.0427883
4803	0.9606	-0.0603468	-0.0556211	-0.0576699	-0.0576699	-0.0418482	-0.06	-0.0346173	-0.0950372	-0.0486567	-0.0427867
4804	0.9608	-0.0603463	-0.0556239	-0.0576699	-0.0576699	-0.0418414	-0.06	-0.0346275	-0.0950386	-0.0486584	-0.0427852
4805	0.961	-0.0603458	-0.0556268	-0.0576699	-0.0576699	-0.0418357	-0.06	-0.0346384	-0.0950399	-0.0486601	-0.0427839
4806	0.9612	-0.0603452	-0.0556299	-0.0576699	-0.0576699	-0.0418302	-0.06	-0.0346499	-0.0950411	-0.0486617	-0.0427826
4807	0.9614	-0.0603447	-0.0556331	-0.0576699	-0.0576699	-0.0418249	-0.06	-0.0346622	-0.0950422	-0.0486631	-0.0427815
4808	0.9616	-0.0603441	-0.0556366	-0.0576699	-0.0576699	-0.0418198	-0.06	-0.034675	-0.0950431	-0.0486645	-0.0427805
4809	0.9618	-0.0603435	-0.0556401	-0.0576699	-0.0576699	-0.0418149	-0.06	-0.0346886	-0.095044	-0.0486657	-0.0427795
4810	0.962	-0.0603429	-0.0556439	-0.0576699	-0.0576699	-0.0418113	-0.06	-0.0347027	-0.0950448	-0.0486669	-0.0427787
4811	0.9622	-0.0603423	-0.0556477	-0.0576699	-0.0576699	-0.0418079	-0.06	-0.0347175	-0.0950455	-0.0486679	-0.042778
4812	0.9624	-0.0603417	-0.0556518	-0.0576699	-0.0576699	-0.0418046	-0.06	-0.0347329	-0.0950461	-0.0486689	-0.0427774
4813	0.9626	-0.0603411	-0.055656	-0.0576699	-0.0576699	-0.0418014	-0.06	-0.0347489	-0.0950466	-0.0486697	-0.0427769
4814	0.9628	-0.0603404	-0.0556603	-0.0576699	-0.0576699	-0.0417983	-0.06	-0.0347655	-0.095047	-0.0486705	-0.0427764
4815	0.963	-0.0603398	-0.0556648	-0.0576699	-0.0576699	-0.0417968	-0.06	-0.0347827	-0.0950473	-0.0486712	-0.0427761
4816	0.9632	-0.0603391	-0.0556695	-0.0576699	-0.0576699	-0.0417952	-0.06	-0.0348005	-0.0950475	-0.0486717	-0.0427759
4817	0.9634	-0.0603385	-0.0556742	-0.0576699	-0.0576699	-0.0417938	-0.06	-0.0348189	-0.0950477	-0.0486722	-0.0427758
4818	0.9636	-0.0603378	-0.0556792	-0.0576699	-0.0576699	-0.0417924	-0.06	-0.0348379	-0.0950477	-0.0486726	-0.0427758
4819	0.9638	-0.0603371	-0.0556842	-0.0576699	-0.0576699	-0.0417911	-0.06	-0.0348574	-0.0950477	-0.0486729	-0.0427758
4820	0.964	-0.0603364	-0.0556894	-0.0576699	-0.0576699	-0.0417913	-0.06	-0.0348775	-0.0950476	-0.0486731	-0.042776
4821	0.9642	-0.0603357	-0.0556947	-0.0576699	-0.0576699	-0.0417916	-0.06	-0.0348981	-0.0950473	-0.0486732	-0.0427763
4822	0.9644	-0.0603349	-0.0557002	-0.0576699	-0.0576699	-0.0417919	-0.06	-0.0349192	-0.095047	-0.0486732	-0.0427766
4823	0.9646	-0.0603342	-0.0557058	-0.0576699	-0.0576699	-0.0417922	-0.06	-0.0349409	-0.0950467	-0.0486731	-0.0427771
4824	0.9648	-0.0603334	-0.0557115	-0.0576699	-0.0576699	-0.0417924	-0.06	-0.0349631	-0.0950462	-0.048673	-0.0427776
4825	0.965	-0.0603327	-0.0557173	-0.0576699	-0.0576699	-0.0417945	-0.06	-0.0349858	-0.0950456	-0.0486727	-0.0427783
4826	0.9652	-0.0603319	-0.0557233	-0.0576699	-0.0576699	-0.0417964	-0.06	-0.035009	-0.095045	-0.0486724	-0.042779
4827	0.9654	-0.0603311	-0.0557294	-0.0576699	-0.0576699	-0.0417983	-0.06	-0.0350327	-0.0950443	-0.048672	-0.0427798
4828	0.9656	-0.0603304	-0.0557356	-0.0576699	-0.0576699	-0.0418001	-0.06	-0.0350569	-0.0950435	-0.0486715	-0.0427807
4829	0.9658	-0.0603296	-0.0557419	-0.0576699	-0.0576699	-0.0418019	-0.06	-0.0350816	-0.0950426	-0.0486709	-0.0427817
4830	0.966	-0.0603288	-0.0557483	-0.0576699	-0.0576699	-0.0418055	-0.06	-0.0351067	-0.0950417	-0.0486702	-0.0427827
4831	0.9662	-0.0603279	-0.0557548	-0.0576699	-0.0576699	-0.041809	-0.06	-0.0351323	-0.0950407	-0.0486695	-0.0427839
4832	0.9664	-0.0603271	-0.0557614	-0.0576699	-0.0576699	-0.0418124	-0.06	-0.0351583	-0.0950396	-0.0486686	-0.0427851
4833	0.9666	-0.0603263	-0.0557682	-0.0576699	-0.0576699	-0.0418156	-0.06	-0.0351848	-0.0950384	-0.0486677	-0.0427865
4834	0.9668	-0.0603255	-0.055775	-0.0576699	-0.0576699	-0.0418187	-0.06	-0.0352118	-0.0950371	-0.0486667	-0.0427879
4835	0.967	-0.0603246	-0.055782	-0.0576699	-0.0576699	-0.0418238	-0.06	-0.0352391	-0.0950358	-0.0486657	-0.0427894
