TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
151	0.0302	-0.0585915	-0.0599879	-0.0592911	-0.0611077	-0.0597459	-0.0593292	-0.0599223	-0.0595177	-0.0599879	-0.0593292	-0.058598	-0.0599696
152	0.0304	-0.058606	-0.0599884	-0.0592899	-0.0610786	-0.0597457	-0.0593268	-0.0599087	-0.0595094	-0.0599884	-0.0593268	-0.0586124	-0.059966
153	0.0306	-0.0586198	-0.0599888	-0.0592886	-0.0610504	-0.0597447	-0.059324	-0.0598956	-0.0595012	-0.0599888	-0.059324	-0.058626	-0.0599617
154	0.0308	-0.058633	-0.0599893	-0.0592872	-0.0610231	-0.0597431	-0.0593208	-0.059883	-0.0594933	-0.0599893	-0.0593208	-0.0586391	-0.0599568
155	0.031	-0.0586455	-0.0599897	-0.0592857	-0.0609967	-0.0597408	-0.0593173	-0.0598708	-0.0594856	-0.0599897	-0.0593173	-0.0586515	-0.0599513
156	0.0312	-0.0586574	-0.0599901	-0.059284	-0.0609711	-0.0597379	-0.0593135	-0.0598592	-0.0594781	-0.0599901	-0.0593135	-0.0586634	-0.0599453
157	0.0314	-0.0586687	-0.0599905	-0.0592822	-0.0609463	-0.0597344	-0.0593093	-0.059848	-0.0594709	-0.0599905	-0.0593093	-0.0586746	-0.0599388
158	0.0316	-0.0586794	-0.0599909	-0.0592804	-0.0609224	-0.0597305	-0.059305	-0.0598373	-0.0594639	-0.0599909	-0.059305	-0.0586853	-0.0599319
159	0.0318	-0.0586895	-0.0599912	-0.0592784	-0.0608994	-0.0597261	-0.0593003	-0.059827	-0.0594572	-0.0599912	-0.0593003	-0.0586954	-0.0599245
160	0.032	-0.0586991	-0.0599916	-0.0592763	-0.0608772	-0.0597213	-0.0592955	-0.0598172	-0.0594507	-0.0599916	-0.0592955	-0.058705	-0.0599169
161	0.0322	-0.0587081	-0.0599919	-0.0592742	-0.0608558	-0.0597161	-0.0592905	-0.0598078	-0.0594445	-0.0599919	-0.0592905	-0.0587141	-0.0599089
162	0.0324	-0.0587166	-0.0599922	-0.059272	-0.0608353	-0.0597106	-0.0592853	-0.0597988	-0.0594386	-0.0599922	-0.0592853	-0.0587227	-0.0599007
163	0.0326	-0.0587246	-0.0599925	-0.0592697	-0.0608155	-0.0597048	-0.05928	-0.0597903	-0.059433	-0.0599925	-0.05928	-0.0587308	-0.0598923
164	0.0328	-0.0587321	-0.0599928	-0.0592674	-0.0607965	-0.0596987	-0.0592746	-0.0597822	-0.0594276	-0.0599928	-0.0592746	-0.0587384	-0.0598837
165	0.033	-0.0587391	-0.0599931	-0.059265	-0.0607783	-0.0596924	-0.0592691	-0.0597744	-0.0594225	-0.0599931	-0.0592691	-0.0587456	-0.0598749
166	0.0332	-0.0587456	-0.0599934	-0.0592625	-0.0607608	-0.059686	-0.0592634	-0.059767	-0.0594177	-0.0599934	-0.0592634	-0.0587523	-0.059866
167	0.0334	-0.0587518	-0.0599936	-0.05926	-0.0607441	-0.0596794	-0.0592578	-0.05976	-0.0594132	-0.0599936	-0.0592578	-0.0587586	-0.059857
168	0.0336	-0.0587574	-0.0599939	-0.0592575	-0.0607282	-0.0596726	-0.0592521	-0.0597534	-0.0594089	-0.0599939	-0.0592521	-0.0587646	-0.0598479
169	0.0338	-0.0587627	-0.0599941	-0.0592549	-0.0607129	-0.0596657	-0.0592464	-0.0597471	-0.059405	-0.0599941	-0.0592464	-0.0587701	-0.0598388
170	0.034	-0.0587676	-0.0599943	-0.0592523	-0.0606983	-0.0596588	-0.0592407	-0.0597412	-0.0594012	-0.0599943	-0.0592407	-0.0587752	-0.0598297
171	0.0342	-0.058772	-0.0599946	-0.0592496	-0.0606844	-0.0596518	-0.059235	-0.0597356	-0.0593978	-0.0599946	-0.059235	-0.05878	-0.0598206
172	0.0344	-0.0587761	-0.0599948	-0.0592469	-0.0606712	-0.0596447	-0.0592293	-0.0597303	-0.0593945	-0.0599948	-0.0592293	-0.0587845	-0.0598115
173	0.0346	-0.0587799	-0.059995	-0.0592442	-0.0606586	-0.0596377	-0.0592237	-0.0597253	-0.0593916	-0.059995	-0.0592237	-0.0587885	-0.0598024
174	0.0348	-0.0587833	-0.0599952	-0.0592415	-0.0606466	-0.0596306	-0.0592181	-0.0597206	-0.0593888	-0.0599952	-0.0592181	-0.0587923	-0.0597934
175	0.035	-0.0587863	-0.0599954	-0.0592388	-0.0606352	-0.0596236	-0.0592126	-0.0597162	-0.0593863	-0.0599954	-0.0592126	-0.0587958	-0.0597845
176	0.0352	-0.0587891	-0.0599956	-0.059236	-0.0606244	-0.0596165	-0.0592071	-0.059712	-0.059384	-0.0599956	-0.0592071	-0.0587989	-0.0597756
177	0.0354	-0.0587915	-0.0599957	-0.0592333	-0.0606142	-0.0596096	-0.0592018	-0.0597081	-0.0593819	-0.0599957	-0.0592018	-0.0588018	-0.0597669
178	0.0356	-0.0587937	-0.0599959	-0.0592305	-0.0606045	-0.0596026	-0.0591966	-0.0597044	-0.0593801	-0.0599959	-0.0591966	-0.0588044	-0.0597583
179	0.0358	-0.0587956	-0.0599961	-0.0592277	-0.0605954	-0.0595958	-0.0591914	-0.059701	-0.0593784	-0.0599961	-0.0591914	-0.0588067	-0.0597498
180	0.036	-0.0587972	-0.0599962	-0.0592249	-0.0605867	-0.059589	-0.0591864	-0.0596978	-0.0593769	-0.0599962	-0.0591864	-0.0588087	-0.0597414
181	0.0362	-0.0587985	-0.0599964	-0.0592221	-0.0605786	-0.0595823	-0.0591815	-0.0596948	-0.0593756	-0.0599964	-0.0591815	-0.0588105	-0.0597332
182	0.0364	-0.0587996	-0.0599965	-0.0592193	-0.0605709	-0.0595757	-0.0591767	-0.059692	-0.0593745	-0.0599965	-0.0591767	-0.0588121	-0.0597251
183	0.0366	-0.0588004	-0.0599966	-0.0592165	-0.0605637	-0.0595692	-0.059172	-0.0596894	-0.0593735	-0.0599966	-0.059172	-0.0588135	-0.0597172
184	0.0368	-0.0588011	-0.0599968	-0.0592137	-0.0605569	-0.0595629	-0.0591675	-0.0596869	-0.0593727	-0.0599968	-0.0591675	-0.0588146	-0.0597094
185	0.037	-0.0588015	-0.0599969	-0.0592109	-0.0605505	-0.0595566	-0.0591631	-0.0596847	-0.059372	-0.0599969	-0.0591631	-0.0588155	-0.0597018
186	0.0372	-0.0588017	-0.059997	-0.0592081	-0.0605445	-0.0595504	-0.0591589	-0.0596825	-0.0593714	-0.059997	-0.0591589	-0.0588162	-0.0596944
187	0.0374	-0.0588017	-0.0599971	-0.0592053	-0.060539	-0.0595444	-0.0591548	-0.0596806	-0.059371	-0.0599971	-0.0591548	-0.0588167	-0.0596871
188	0.0376	-0.0588015	-0.0599972	-0.0592025	-0.0605337	-0.0595385	-0.0591508	-0.0596788	-0.0593707	-0.0599972	-0.0591508	-0.0588171	-0.05968
189	0.0378	-0.0588011	-0.0599974	-0.0591998	-0.0605289	-0.0595328	-0.059147	-0.0596771	-0.0593705	-0.0599974	-0.059147	-0.0588173	-0.0596731
190	0.038	-0.0588006	-0.0599975	-0.059197	-0.0605243	-0.0595271	-0.0591433	-0.0596755	-0.0593705	-0.0599975	-0.0591433	-0.0588173	-0.0596663
191	0.0382	-0.0587999	-0.0599976	-0.0591943	-0.0605201	-0.0595216	-0.0591398	-0.059674	-0.0593705	-0.0599976	-0.0591398	-0.0588171	-0.0596598
192	0.0384	-0.0587991	-0.0599977	-0.0591915	-0.0605162	-0.0595163	-0.0591364	-0.0596726	-0.0593706	-0.0599977	-0.0591364	-0.0588168	-0.0596534
193	0.0386	-0.0587981	-0.0599977	-0.0591888	-0.0605125	-0.059511	-0.0591332	-0.0596714	-0.0593708	-0.0599977	-0.0591332	-0.0588163	-0.0596471
194	0.0388	-0.0587969	-0.0599978	-0.0591861	-0.0605091	-0.0595059	-0.0591301	-0.0596702	-0.059371	-0.0599978	-0.0591301	-0.0588157	-0.0596411
195	0.039	-0.0587957	-0.0599979	-0.0591834	-0.060506	-0.059501	-0.0591272	-0.0596691	-0.0593714	-0.0599979	-0.0591272	-0.058815	-0.0596352
196	0.0392	-0.0587943	-0.059998	-0.0591807	-0.0605032	-0.0594961	-0.0591244	-0.059668	-0.0593718	-0.059998	-0.0591244	-0.0588142	-0.0596295
197	0.0394	-0.0587928	-0.0599981	-0.059178	-0.0605005	-0.0594914	-0.0591217	-0.059667	-0.0593722	-0.0599981	-0.0591217	-0.0588132	-0.059624
198	0.0396	-0.0587911	-0.0599982	-0.0591753	-0.0604981	-0.0594869	-0.0591192	-0.0596661	-0.0593727	-0.0599982	-0.0591192	-0.0588121	-0.0596186
199	0.0398	-0.0587894	-0.0599982	-0.0591727	-0.0604959	-0.0594824	-0.0591168	-0.0596653	-0.0593733	-0.0599982	-0.0591168	-0.0588109	-0.0596134
200	0.04	-0.0587876	-0.0599983	-0.05917	-0.0604939	-0.0594781	-0.0591145	-0.0596644	-0.0593738	-0.0599983	-0.0591145	-0.0588096	-0.0596083
201	0.0402	-0.0587857	-0.0599984	-0.0591674	-0.060492	-0.0594739	-0.0591124	-0.0596637	-0.0593745	-0.0599984	-0.0591124	-0.0588082	-0.0596034
202	0.0404	-0.0587837	-0.0599984	-0.0591648	-0.0604903	-0.0594698	-0.0591104	-0.0596629	-0.0593751	-0.0599984	-0.0591104	-0.0588067	-0.0595987
203	0.0406	-0.0587816	-0.0599985	-0.0591622	-0.0604888	-0.0594658	-0.0591085	-0.0596622	-0.0593758	-0.0599985	-0.0591085	-0.0588051	-0.0595941
204	0.0408	-0.0587794	-0.0599985	-0.0591596	-0.0604875	-0.0594619	-0.0591067	-0.0596615	-0.0593765	-0.0599985	-0.0591067	-0.0588034	-0.0595896
205	0.041	-0.0587771	-0.0599986	-0.059157	-0.0604862	-0.0594582	-0.059105	-0.0596608	-0.0593772	-0.0599986	-0.059105	-0.0588017	-0.0595853
206	0.0412	-0.0587748	-0.0599987	-0.0591545	-0.0604851	-0.0594545	-0.0591035	-0.0596602	-0.0593779	-0.0599987	-0.0591035	-0.0587999	-0.0595811
207	0.0414	-0.0587724	-0.0599987	-0.0591519	-0.0604842	-0.059451	-0.059102	-0.0596596	-0.0593786	-0.0599987	-0.059102	-0.058798	-0.059577
208	0.0416	-0.05877	-0.0599988	-0.0591494	-0.0604833	-0.0594475	-0.0591007	-0.0596589	-0.0593793	-0.0599988	-0.0591007	-0.058796	-0.0595731
209	0.0418	-0.0587675	-0.0599988	-0.0591469	-0.0604826	-0.0594442	-0.0590994	-0.0596583	-0.0593801	-0.0599988	-0.0590994	-0.058794	-0.0595693
210	0.042	-0.0587649	-0.0599989	-0.0591444	-0.0604819	-0.0594409	-0.0590983	-0.0596577	-0.0593808	-0.0599989	-0.0590983	-0.0587919	-0.0595656
211	0.0422	-0.0587623	-0.0599989	-0.0591419	-0.0604813	-0.0594378	-0.0590972	-0.059657	-0.0593815	-0.0599989	-0.0590972	-0.0587898	-0.059562
212	0.0424	-0.0587596	-0.0599989	-0.0591395	-0.0604809	-0.0594347	-0.0590963	-0.0596564	-0.0593822	-0.0599989	-0.0590963	-0.0587876	-0.0595585
213	0.0426	-0.0587569	-0.059999	-0.059137	-0.0604805	-0.0594316	-0.0590954	-0.0596558	-0.059383	-0.059999	-0.0590954	-0.0587853	-0.0595551
214	0.0428	-0.0587542	-0.059999	-0.0591346	-0.0604801	-0.0594287	-0.0590945	-0.0596551	-0.0593837	-0.059999	-0.0590945	-0.058783	-0.0595518
215	0.043	-0.0587514	-0.0599991	-0.0591322	-0.0604799	-0.0594258	-0.0590938	-0.0596544	-0.0593844	-0.0599991	-0.0590938	-0.0587807	-0.0595486
216	0.0432	-0.0587486	-0.0599991	-0.0591297	-0.0604797	-0.059423	-0.0590931	-0.0596538	-0.059385	-0.0599991	-0.0590931	-0.0587783	-0.0595455
217	0.0434	-0.0587458	-0.0599991	-0.0591274	-0.0604795	-0.0594203	-0.0590925	-0.0596531	-0.0593857	-0.0599991	-0.0590925	-0.0587759	-0.0595425
218	0.0436	-0.0587429	-0.0599992	-0.059125	-0.0604794	-0.0594176	-0.059092	-0.0596524	-0.0593863	-0.0599992	-0.059092	-0.0587734	-0.0595396
219	0.0438	-0.05874	-0.0599992	-0.0591226	-0.0604794	-0.059415	-0.0590915	-0.0596516	-0.059387	-0.0599992	-0.0590915	-0.0587709	-0.0595367
220	0.044	-0.058737	-0.0599992	-0.0591202	-0.0604794	-0.0594124	-0.0590911	-0.0596509	-0.0593876	-0.0599992	-0.0590911	-0.0587684	-0.0595339
221	0.0442	-0.0587341	-0.0599993	-0.0591179	-0.0604794	-0.0594099	-0.0590907	-0.0596501	-0.0593882	-0.0599993	-0.0590907	-0.0587658	-0.0595312
222	0.0444	-0.0587311	-0.0599993	-0.0591156	-0.0604795	-0.0594074	-0.0590904	-0.0596493	-0.0593887	-0.0599993	-0.0590904	-0.0587633	-0.0595285
223	0.0446	-0.0587281	-0.0599993	-0.0591132	-0.0604796	-0.059405	-0.0590901	-0.0596485	-0.0593893	-0.0599993	-0.0590901	-0.0587607	-0.0595259
224	0.0448	-0.0587251	-0.0599993	-0.0591109	-0.0604797	-0.0594026	-0.0590899	-0.0596477	-0.0593898	-0.0599993	-0.0590899	-0.058758	-0.0595234
225	0.045	-0.0587221	-0.0599994	-0.0591086	-0.0604798	-0.0594003	-0.0590897	-0.0596468	-0.0593903	-0.0599994	-0.0590897	-0.0587554	-0.0595209
226	0.0452	-0.058719	-0.0599994	-0.0591063	-0.06048	-0.059398	-0.0590896	-0.059646	-0.0593908	-0.0599994	-0.0590896	-0.0587527	-0.0595184
227	0.0454	-0.058716	-0.0599994	-0.0591041	-0.0604802	-0.0593957	-0.0590894	-0.0596451	-0.0593912	-0.0599994	-0.0590894	-0.05875	-0.059516
228	0.0456	-0.0587129	-0.0599994	-0.0591018	-0.0604805	-0.0593934	-0.0590894	-0.0596441	-0.0593917	-0.0599994	-0.0590894	-0.0587473	-0.0595137
229	0.0458	-0.0587098	-0.0599995	-0.0590995	-0.0604807	-0.0593912	-0.0590893	-0.0596432	-0.0593921	-0.0599995	-0.0590893	-0.0587445	-0.0595114
230	0.046	-0.0587068	-0.0599995	-0.0590973	-0.060481	-0.059389	-0.0590893	-0.0596422	-0.0593925	-0.0599995	-0.0590893	-0.0587418	-0.0595091
231	0.0462	-0.0587037	-0.0599995	-0.0590951	-0.0604812	-0.0593868	-0.0590893	-0.0596412	-0.0593928	-0.0599995	-0.0590893	-0.058739	-0.0595068
232	0.0464	-0.0587006	-0.0599995	-0.0590928	-0.0604815	-0.0593846	-0.0590893	-0.0596401	-0.0593932	-0.0599995	-0.0590893	-0.0587362	-0.0595046
233	0.0466	-0.0586975	-0.0599995	-0.0590906	-0.0604818	-0.0593825	-0.0590893	-0.0596391	-0.0593935	-0.0599995	-0.0590893	-0.0587335	-0.0595024
234	0.0468	-0.0586944	-0.0599996	-0.0590884	-0.0604821	-0.0593803	-0.0590894	-0.059638	-0.0593938	-0.0599996	-0.0590894	-0.0587307	-0.0595003
235	0.047	-0.0586912	-0.0599996	-0.0590862	-0.0604824	-0.0593782	-0.0590894	-0.0596369	-0.0593941	-0.0599996	-0.0590894	-0.0587278	-0.0594981
236	0.0472	-0.0586881	-0.0599996	-0.059084	-0.0604827	-0.0593761	-0.0590895	-0.0596358	-0.0593944	-0.0599996	-0.0590895	-0.058725	-0.059496
237	0.0474	-0.058685	-0.0599996	-0.0590819	-0.0604831	-0.059374	-0.0590896	-0.0596346	-0.0593946	-0.0599996	-0.0590896	-0.0587222	-0.0594939
238	0.0476	-0.0586819	-0.0599996	-0.0590797	-0.0604834	-0.0593719	-0.0590897	-0.0596334	-0.0593948	-0.0599996	-0.0590897	-0.0587194	-0.0594918
239	0.0478	-0.0586788	-0.0599996	-0.0590775	-0.0604838	-0.0593698	-0.0590898	-0.0596322	-0.059395	-0.0599996	-0.0590898	-0.0587165	-0.0594897
240	0.048	-0.0586756	-0.0599997	-0.0590754	-0.0604841	-0.0593677	-0.05909	-0.059631	-0.0593952	-0.0599997	-0.05909	-0.0587137	-0.0594877
241	0.0482	-0.0586725	-0.0599997	-0.0590732	-0.0604845	-0.0593656	-0.0590901	-0.0596298	-0.0593954	-0.0599997	-0.0590901	-0.0587108	-0.0594856
242	0.0484	-0.0586694	-0.0599997	-0.0590711	-0.0604848	-0.0593635	-0.0590902	-0.0596285	-0.0593955	-0.0599997	-0.0590902	-0.058708	-0.0594836
243	0.0486	-0.0586663	-0.0599997	-0.059069	-0.0604852	-0.0593614	-0.0590903	-0.0596272	-0.0593957	-0.0599997	-0.0590903	-0.0587051	-0.0594815
244	0.0488	-0.0586632	-0.0599997	-0.0590668	-0.0604855	-0.0593593	-0.0590905	-0.0596259	-0.0593958	-0.0599997	-0.0590905	-0.0587023	-0.0594795
245	0.049	-0.05866	-0.0599997	-0.0590647	-0.0604859	-0.0593572	-0.0590906	-0.0596246	-0.0593959	-0.0599997	-0.0590906	-0.0586994	-0.0594775
246	0.0492	-0.0586569	-0.0599997	-0.0590626	-0.0604863	-0.0593551	-0.0590908	-0.0596232	-0.059396	-0.0599997	-0.0590908	-0.0586966	-0.0594754
247	0.0494	-0.0586538	-0.0599997	-0.0590605	-0.0604867	-0.0593529	-0.0590909	-0.0596219	-0.0593961	-0.0599997	-0.0590909	-0.0586937	-0.0594734
248	0.0496	-0.0586507	-0.0599997	-0.0590584	-0.060487	-0.0593508	-0.059091	-0.0596205	-0.0593961	-0.0599997	-0.059091	-0.0586908	-0.0594714
249	0.0498	-0.0586476	-0.0599998	-0.0590563	-0.0604874	-0.0593487	-0.0590912	-0.0596191	-0.0593962	-0.0599998	-0.0590912	-0.058688	-0.0594693
250	0.05	-0.0586445	-0.0599998	-0.0590542	-0.0604878	-0.0593466	-0.0590913	-0.0596176	-0.0593962	-0.0599998	-0.0590913	-0.0586851	-0.0594673
251	0.0502	-0.0586414	-0.0599998	-0.0590522	-0.0604882	-0.0593444	-0.0590914	-0.0596162	-0.0593963	-0.0599998	-0.0590914	-0.0586822	-0.0594653
252	0.0504	-0.0586383	-0.0599998	-0.0590501	-0.0604886	-0.0593423	-0.0590916	-0.0596147	-0.0593963	-0.0599998	-0.0590916	-0.0586794	-0.0594632
253	0.0506	-0.0586352	-0.0599998	-0.059048	-0.060489	-0.0593401	-0.0590917	-0.0596133	-0.0593963	-0.0599998	-0.0590917	-0.0586765	-0.0594612
254	0.0508	-0.0586321	-0.0599998	-0.059046	-0.0604894	-0.0593379	-0.0590918	-0.0596117	-0.0593963	-0.0599998	-0.0590918	-0.0586737	-0.0594591
255	0.051	-0.058629	-0.0599998	-0.0590439	-0.0604898	-0.0593357	-0.0590919	-0.0596102	-0.0593963	-0.0599998	-0.0590919	-0.0586708	-0.0594571
256	0.0512	-0.058626	-0.0599998	-0.0590419	-0.0604902	-0.0593335	-0.059092	-0.0596087	-0.0593963	-0.0599998	-0.059092	-0.058668	-0.059455
257	0.0514	-0.0586229	-0.0599998	-0.0590398	-0.0604906	-0.0593313	-0.0590921	-0.0596071	-0.0593963	-0.0599998	-0.0590921	-0.0586651	-0.0594529
258	0.0516	-0.0586198	-0.0599998	-0.0590378	-0.060491	-0.0593291	-0.0590922	-0.0596056	-0.0593962	-0.0599998	-0.0590922	-0.0586623	-0.0594509
259	0.0518	-0.0586168	-0.0599998	-0.0590358	-0.0604914	-0.0593268	-0.0590923	-0.059604	-0.0593962	-0.0599998	-0.0590923	-0.0586594	-0.0594488
260	0.052	-0.0586137	-0.0599998	-0.0590337	-0.0604919	-0.0593246	-0.0590924	-0.0596024	-0.0593962	-0.0599998	-0.0590924	-0.0586566	-0.0594467
261	0.0522	-0.0586107	-0.0599999	-0.0590317	-0.0604923	-0.0593223	-0.0590925	-0.0596008	-0.0593962	-0.0599999	-0.0590925	-0.0586537	-0.0594445
262	0.0524	-0.0586076	-0.0599999	-0.0590297	-0.0604927	-0.05932	-0.0590926	-0.0595992	-0.0593961	-0.0599999	-0.0590926	-0.0586509	-0.0594424
263	0.0526	-0.0586046	-0.0599999	-0.0590277	-0.0604931	-0.0593177	-0.0590927	-0.0595975	-0.0593961	-0.0599999	-0.0590927	-0.0586481	-0.0594403
264	0.0528	-0.0586016	-0.0599999	-0.0590257	-0.0604936	-0.0593154	-0.0590927	-0.0595959	-0.059396	-0.0599999	-0.0590927	-0.0586452	-0.0594381
265	0.053	-0.0585985	-0.0599999	-0.0590237	-0.060494	-0.0593131	-0.0590928	-0.0595942	-0.059396	-0.0599999	-0.0590928	-0.0586424	-0.059436
266	0.0532	-0.0585955	-0.0599999	-0.0590217	-0.0604945	-0.0593108	-0.0590928	-0.0595926	-0.059396	-0.0599999	-0.0590928	-0.0586396	-0.0594338
267	0.0534	-0.0585925	-0.0599999	-0.0590197	-0.0604949	-0.0593084	-0.0590929	-0.0595909	-0.0593959	-0.0599999	-0.0590929	-0.0586368	-0.0594316
268	0.0536	-0.0585895	-0.0599999	-0.0590177	-0.0604953	-0.059306	-0.0590929	-0.0595892	-0.0593959	-0.0599999	-0.0590929	-0.058634	-0.0594294
269	0.0538	-0.0585865	-0.0599999	-0.0590157	-0.0604958	-0.0593037	-0.059093	-0.0595875	-0.0593958	-0.0599999	-0.059093	-0.0586312	-0.0594272
270	0.054	-0.0585835	-0.0599999	-0.0590137	-0.0604963	-0.0593013	-0.059093	-0.0595858	-0.0593958	-0.0599999	-0.059093	-0.0586284	-0.059425
271	0.0542	-0.0585805	-0.0599999	-0.0590117	-0.0604967	-0.0592989	-0.0590931	-0.059584	-0.0593958	-0.0599999	-0.0590931	-0.0586256	-0.0594228
272	0.0544	-0.0585775	-0.0599999	-0.0590098	-0.0604972	-0.0592964	-0.0590931	-0.0595823	-0.0593957	-0.0599999	-0.0590931	-0.0586228	-0.0594205
273	0.0546	-0.0585745	-0.0599999	-0.0590078	-0.0604976	-0.059294	-0.0590931	-0.0595806	-0.0593957	-0.0599999	-0.0590931	-0.05862	-0.0594183
274	0.0548	-0.0585715	-0.0599999	-0.0590058	-0.0604981	-0.0592915	-0.0590931	-0.0595788	-0.0593957	-0.0599999	-0.0590931	-0.0586172	-0.059416
275	0.055	-0.0585686	-0.0599999	-0.0590039	-0.0604986	-0.0592891	-0.0590932	-0.0595771	-0.0593956	-0.0599999	-0.0590932	-0.0586144	-0.0594137
276	0.0552	-0.0585656	-0.0599999	-0.0590019	-0.0604991	-0.0592866	-0.0590932	-0.0595753	-0.0593956	-0.0599999	-0.0590932	-0.0586117	-0.0594114
277	0.0554	-0.0585626	-0.0599999	-0.0589999	-0.0604995	-0.0592841	-0.0590932	-0.0595735	-0.0593956	-0.0599999	-0.0590932	-0.0586089	-0.0594091
278	0.0556	-0.0585597	-0.0599999	-0.058998	-0.0605	-0.0592816	-0.0590932	-0.0595718	-0.0593956	-0.0599999	-0.0590932	-0.0586061	-0.0594068
279	0.0558	-0.0585567	-0.0599999	-0.058996	-0.0605005	-0.059279	-0.0590932	-0.05957	-0.0593956	-0.0599999	-0.0590932	-0.0586034	-0.0594045
280	0.056	-0.0585538	-0.0599999	-0.0589941	-0.060501	-0.0592765	-0.0590932	-0.0595682	-0.0593956	-0.0599999	-0.0590932	-0.0586006	-0.0594021
281	0.0562	-0.0585508	-0.0599999	-0.0589921	-0.0605015	-0.0592739	-0.0590933	-0.0595664	-0.0593956	-0.0599999	-0.0590933	-0.0585979	-0.0593998
282	0.0564	-0.0585479	-0.0599999	-0.0589902	-0.060502	-0.0592714	-0.0590933	-0.0595646	-0.0593956	-0.0599999	-0.0590933	-0.0585951	-0.0593974
283	0.0566	-0.058545	-0.0599999	-0.0589883	-0.0605025	-0.0592688	-0.0590933	-0.0595628	-0.0593956	-0.0599999	-0.0590933	-0.0585924	-0.059395
284	0.0568	-0.0585421	-0.0599999	-0.0589863	-0.060503	-0.0592662	-0.0590933	-0.059561	-0.0593956	-0.0599999	-0.0590933	-0.0585897	-0.0593926
285	0.057	-0.0585391	-0.0599999	-0.0589844	-0.0605035	-0.0592636	-0.0590933	-0.0595592	-0.0593956	-0.0599999	-0.0590933	-0.0585869	-0.0593902
286	0.0572	-0.0585362	-0.0599999	-0.0589824	-0.060504	-0.059261	-0.0590933	-0.0595574	-0.0593957	-0.0599999	-0.0590933	-0.0585842	-0.0593878
287	0.0574	-0.0585333	-0.0599999	-0.0589805	-0.0605045	-0.0592584	-0.0590933	-0.0595555	-0.0593957	-0.0599999	-0.0590933	-0.0585815	-0.0593854
288	0.0576	-0.0585304	-0.06	-0.0589786	-0.060505	-0.0592557	-0.0590933	-0.0595537	-0.0593957	-0.06	-0.0590933	-0.0585788	-0.0593829
289	0.0578	-0.0585275	-0.06	-0.0589767	-0.0605055	-0.0592531	-0.0590934	-0.0595519	-0.0593958	-0.06	-0.0590934	-0.0585761	-0.0593805
290	0.058	-0.0585246	-0.06	-0.0589747	-0.060506	-0.0592504	-0.0590934	-0.0595501	-0.0593958	-0.06	-0.0590934	-0.0585734	-0.0593781
291	0.0582	-0.0585217	-0.06	-0.0589728	-0.0605065	-0.0592478	-0.0590934	-0.0595482	-0.0593959	-0.06	-0.0590934	-0.0585706	-0.0593756
292	0.0584	-0.0585188	-0.06	-0.0589709	-0.060507	-0.0592451	-0.0590934	-0.0595464	-0.059396	-0.06	-0.0590934	-0.058568	-0.0593731
293	0.0586	-0.0585159	-0.06	-0.058969	-0.0605075	-0.0592424	-0.0590935	-0.0595446	-0.0593961	-0.06	-0.0590935	-0.0585653	-0.0593706
294	0.0588	-0.058513	-0.06	-0.058967	-0.060508	-0.0592397	-0.0590935	-0.0595427	-0.0593961	-0.06	-0.0590935	-0.0585626	-0.0593681
295	0.059	-0.0585102	-0.06	-0.0589651	-0.0605085	-0.059237	-0.0590935	-0.0595409	-0.0593962	-0.06	-0.0590935	-0.0585599	-0.0593656
296	0.0592	-0.0585073	-0.06	-0.0589632	-0.060509	-0.0592343	-0.0590936	-0.059539	-0.0593963	-0.06	-0.0590936	-0.0585572	-0.0593631
297	0.0594	-0.0585044	-0.06	-0.0589613	-0.0605095	-0.0592316	-0.0590936	-0.0595372	-0.0593965	-0.06	-0.0590936	-0.0585545	-0.0593606
298	0.0596	-0.0585015	-0.06	-0.0589594	-0.06051	-0.0592288	-0.0590937	-0.0595353	-0.0593966	-0.06	-0.0590937	-0.0585519	-0.0593581
299	0.0598	-0.0584987	-0.06	-0.0589575	-0.0605105	-0.0592261	-0.0590937	-0.0595335	-0.0593967	-0.06	-0.0590937	-0.0585492	-0.0593556
300	0.06	-0.0584958	-0.06	-0.0589555	-0.060511	-0.0592234	-0.0590938	-0.0595316	-0.0593968	-0.06	-0.0590938	-0.0585465	-0.059353
301	0.0602	-0.058493	-0.06	-0.0589536	-0.0605115	-0.0592206	-0.0590939	-0.0595298	-0.059397	-0.06	-0.0590939	-0.0585439	-0.0593505
302	0.0604	-0.0584901	-0.06	-0.0589517	-0.060512	-0.0592179	-0.0590939	-0.0595279	-0.0593971	-0.06	-0.0590939	-0.0585412	-0.0593479
303	0.0606	-0.0584873	-0.06	-0.0589498	-0.0605125	-0.0592151	-0.059094	-0.059526	-0.0593973	-0.06	-0.059094	-0.0585385	-0.0593454
304	0.0608	-0.0584844	-0.06	-0.0589479	-0.060513	-0.0592123	-0.0590941	-0.0595242	-0.0593974	-0.06	-0.0590941	-0.0585359	-0.0593428
305	0.061	-0.0584816	-0.06	-0.058946	-0.0605135	-0.0592095	-0.0590942	-0.0595223	-0.0593976	-0.06	-0.0590942	-0.0585333	-0.0593402
306	0.0612	-0.0584787	-0.06	-0.0589441	-0.060514	-0.0592067	-0.0590943	-0.0595204	-0.0593978	-0.06	-0.0590943	-0.0585306	-0.0593376
