TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
183	0.0366	-0.0604497	-0.0606033	-0.0599987	-0.0599979	-0.0582403	-0.0599512	-0.0884753	-0.0868681	-0.0555077	-0.0552611
184	0.0368	-0.0604517	-0.0606058	-0.0599987	-0.0599979	-0.0582429	-0.0599472	-0.0884114	-0.0868228	-0.0554841	-0.0552385
185	0.037	-0.0604538	-0.0606083	-0.0599987	-0.0599979	-0.0582461	-0.0599416	-0.0883484	-0.086779	-0.0554605	-0.0552159
186	0.0372	-0.060456	-0.0606109	-0.0599987	-0.0599979	-0.0582492	-0.0599362	-0.0882862	-0.0867364	-0.055437	-0.0551936
187	0.0374	-0.0604582	-0.0606135	-0.0599987	-0.0599979	-0.0582521	-0.059931	-0.0882247	-0.0866951	-0.0554137	-0.0551713
188	0.0376	-0.0604605	-0.0606161	-0.0599987	-0.0599979	-0.0582549	-0.059926	-0.088164	-0.0866551	-0.0553904	-0.0551492
189	0.0378	-0.0604629	-0.0606189	-0.0599987	-0.0599979	-0.0582576	-0.0599212	-0.088104	-0.0866161	-0.0553672	-0.0551273
190	0.038	-0.0604653	-0.0606216	-0.0599987	-0.0599979	-0.0582608	-0.0599148	-0.0880448	-0.0865783	-0.0553442	-0.0551055
191	0.0382	-0.0604678	-0.0606244	-0.0599987	-0.0599979	-0.0582638	-0.0599087	-0.0879861	-0.0865415	-0.0553212	-0.0550839
192	0.0384	-0.0604703	-0.0606272	-0.0599987	-0.0599979	-0.0582668	-0.0599029	-0.087928	-0.0865058	-0.0552983	-0.0550624
193	0.0386	-0.0604728	-0.0606301	-0.0599987	-0.0599979	-0.0582696	-0.0598972	-0.0878704	-0.0864711	-0.0552755	-0.055041
194	0.0388	-0.0604754	-0.0606329	-0.0599987	-0.0599979	-0.0582723	-0.0598918	-0.0878134	-0.0864372	-0.0552528	-0.0550198
195	0.039	-0.0604781	-0.0606358	-0.0599987	-0.0599979	-0.0582755	-0.059885	-0.0877569	-0.0864043	-0.0552302	-0.0549987
196	0.0392	-0.0604808	-0.0606388	-0.0599987	-0.0599979	-0.0582785	-0.0598784	-0.0877008	-0.0863721	-0.0552077	-0.0549777
197	0.0394	-0.0604835	-0.0606417	-0.0599987	-0.0599979	-0.0582814	-0.059872	-0.0876451	-0.0863408	-0.0551853	-0.0549569
198	0.0396	-0.0604862	-0.0606447	-0.0599987	-0.0599979	-0.0582842	-0.0598659	-0.0875897	-0.0863103	-0.055163	-0.0549362
199	0.0398	-0.060489	-0.0606477	-0.0599987	-0.0599979	-0.0582869	-0.0598601	-0.0875347	-0.0862804	-0.0551407	-0.0549157
200	0.04	-0.0604918	-0.0606507	-0.0599987	-0.0599979	-0.0582899	-0.0598529	-0.0874802	-0.0862512	-0.0551185	-0.0548952
201	0.0402	-0.0604947	-0.0606537	-0.0599987	-0.0599979	-0.0582929	-0.059846	-0.0874259	-0.0862226	-0.0550964	-0.0548749
202	0.0404	-0.0604975	-0.0606567	-0.0599987	-0.0599979	-0.0582957	-0.0598393	-0.0873718	-0.0861947	-0.0550744	-0.0548548
203	0.0406	-0.0605004	-0.0606597	-0.0599987	-0.0599979	-0.0582985	-0.059833	-0.0873179	-0.0861673	-0.0550525	-0.0548347
204	0.0408	-0.0605033	-0.0606627	-0.0599987	-0.0599979	-0.0583011	-0.0598268	-0.0872644	-0.0861404	-0.0550306	-0.0548148
205	0.041	-0.0605062	-0.0606657	-0.0599987	-0.0599979	-0.058304	-0.0598195	-0.0872111	-0.086114	-0.0550088	-0.0547949
206	0.0412	-0.0605091	-0.0606688	-0.0599987	-0.0599979	-0.0583069	-0.0598124	-0.087158	-0.0860881	-0.0549871	-0.0547752
207	0.0414	-0.0605121	-0.0606718	-0.0599987	-0.0599979	-0.0583096	-0.0598056	-0.087105	-0.0860626	-0.0549655	-0.0547557
208	0.0416	-0.060515	-0.0606748	-0.0599987	-0.0599979	-0.0583122	-0.0597991	-0.0870522	-0.0860374	-0.0549439	-0.0547362
209	0.0418	-0.0605179	-0.0606778	-0.0599987	-0.0599979	-0.0583147	-0.0597928	-0.0869996	-0.0860127	-0.0549224	-0.0547168
210	0.042	-0.0605209	-0.0606808	-0.0599987	-0.0599979	-0.0583175	-0.0597854	-0.0869472	-0.0859883	-0.0549009	-0.0546975
211	0.0422	-0.0605239	-0.0606839	-0.0599987	-0.0599979	-0.0583202	-0.0597783	-0.0868948	-0.0859641	-0.0548795	-0.0546784
212	0.0424	-0.0605268	-0.0606868	-0.0599987	-0.0599979	-0.0583228	-0.0597715	-0.0868426	-0.0859403	-0.0548582	-0.0546593
213	0.0426	-0.0605298	-0.0606898	-0.0599987	-0.0599979	-0.0583253	-0.059765	-0.0867904	-0.0859167	-0.0548369	-0.0546404
214	0.0428	-0.0605328	-0.0606928	-0.0599987	-0.0599979	-0.0583277	-0.0597587	-0.0867384	-0.0858934	-0.0548157	-0.0546215
215	0.043	-0.0605357	-0.0606958	-0.0599987	-0.0599979	-0.0583303	-0.0597514	-0.0866866	-0.0858702	-0.0547945	-0.0546028
216	0.0432	-0.0605387	-0.0606987	-0.0599987	-0.0599979	-0.0583328	-0.0597444	-0.0866348	-0.0858473	-0.0547734	-0.0545841
217	0.0434	-0.0605417	-0.0607016	-0.0599987	-0.0599979	-0.0583352	-0.0597377	-0.086583	-0.0858244	-0.0547524	-0.0545655
218	0.0436	-0.0605446	-0.0607046	-0.0599987	-0.0599979	-0.0583376	-0.0597313	-0.0865313	-0.0858018	-0.0547314	-0.054547
219	0.0438	-0.0605476	-0.0607075	-0.0599987	-0.0599979	-0.0583398	-0.059725	-0.0864797	-0.0857792	-0.0547105	-0.0545286
220	0.044	-0.0605505	-0.0607103	-0.0599987	-0.0599979	-0.0583422	-0.059718	-0.0864283	-0.0857568	-0.0546896	-0.0545103
221	0.0442	-0.0605535	-0.0607132	-0.0599987	-0.0599979	-0.0583445	-0.0597112	-0.0863768	-0.0857344	-0.0546688	-0.0544921
222	0.0444	-0.0605564	-0.0607161	-0.0599987	-0.0599979	-0.0583468	-0.0597047	-0.0863254	-0.0857121	-0.054648	-0.054474
223	0.0446	-0.0605593	-0.0607189	-0.0599987	-0.0599979	-0.0583489	-0.0596984	-0.0862741	-0.0856899	-0.0546272	-0.0544559
224	0.0448	-0.0605623	-0.0607217	-0.0599987	-0.0599979	-0.058351	-0.0596924	-0.0862229	-0.0856676	-0.0546065	-0.0544379
225	0.045	-0.0605652	-0.0607245	-0.0599987	-0.0599979	-0.0583532	-0.0596856	-0.0861718	-0.0856454	-0.0545859	-0.05442
226	0.0452	-0.0605681	-0.0607272	-0.0599987	-0.0599979	-0.0583553	-0.0596791	-0.0861207	-0.0856232	-0.0545653	-0.0544022
227	0.0454	-0.060571	-0.06073	-0.0599987	-0.0599979	-0.0583573	-0.0596729	-0.0860697	-0.085601	-0.0545447	-0.0543844
228	0.0456	-0.0605738	-0.0607327	-0.0599987	-0.0599979	-0.0583593	-0.0596669	-0.0860187	-0.0855788	-0.0545242	-0.0543667
229	0.0458	-0.0605767	-0.0607354	-0.0599987	-0.0599979	-0.0583612	-0.0596611	-0.0859678	-0.0855566	-0.0545038	-0.0543491
230	0.046	-0.0605795	-0.0607381	-0.0599987	-0.0599979	-0.0583631	-0.0596547	-0.0859171	-0.0855343	-0.0544833	-0.0543316
231	0.0462	-0.0605824	-0.0607407	-0.0599987	-0.0599979	-0.058365	-0.0596486	-0.0858664	-0.085512	-0.054463	-0.0543141
232	0.0464	-0.0605852	-0.0607434	-0.0599987	-0.0599979	-0.0583668	-0.0596427	-0.0858158	-0.0854896	-0.0544426	-0.0542966
233	0.0466	-0.060588	-0.060746	-0.0599987	-0.0599979	-0.0583686	-0.059637	-0.0857653	-0.0854671	-0.0544223	-0.0542793
234	0.0468	-0.0605908	-0.0607485	-0.0599987	-0.0599979	-0.0583703	-0.0596316	-0.0857149	-0.0854446	-0.0544021	-0.054262
235	0.047	-0.0605936	-0.0607511	-0.0599987	-0.0599979	-0.058372	-0.0596256	-0.0856646	-0.085422	-0.0543819	-0.0542448
236	0.0472	-0.0605964	-0.0607536	-0.0599987	-0.0599979	-0.0583737	-0.0596199	-0.0856145	-0.0853993	-0.0543617	-0.0542276
237	0.0474	-0.0605991	-0.0607562	-0.0599987	-0.0599979	-0.0583753	-0.0596144	-0.0855644	-0.0853765	-0.0543415	-0.0542105
238	0.0476	-0.0606019	-0.0607586	-0.0599987	-0.0599979	-0.0583768	-0.0596092	-0.0855144	-0.0853536	-0.0543215	-0.0541934
239	0.0478	-0.0606046	-0.0607611	-0.0599987	-0.0599979	-0.0583783	-0.0596041	-0.0854646	-0.0853306	-0.0543014	-0.0541764
240	0.048	-0.0606073	-0.0607635	-0.0599987	-0.0599979	-0.0583776	-0.0595999	-0.085415	-0.0853075	-0.0542814	-0.0541594
241	0.0482	-0.06061	-0.060766	-0.0599987	-0.0599979	-0.058377	-0.0595959	-0.0853657	-0.0852842	-0.0542614	-0.0541425
242	0.0484	-0.0606127	-0.0607684	-0.0599987	-0.0599979	-0.0583764	-0.059592	-0.0853166	-0.0852605	-0.0542415	-0.0541257
243	0.0486	-0.0606153	-0.0607707	-0.0599987	-0.0599979	-0.0583758	-0.0595883	-0.0852679	-0.0852365	-0.0542216	-0.0541089
244	0.0488	-0.060618	-0.0607731	-0.0599987	-0.0599979	-0.0583752	-0.0595848	-0.0852196	-0.0852123	-0.0542017	-0.0540921
245	0.049	-0.0606206	-0.0607754	-0.0599987	-0.0599979	-0.0583724	-0.0595835	-0.0851715	-0.0851879	-0.0541819	-0.0540754
246	0.0492	-0.0606232	-0.0607777	-0.0599987	-0.0599979	-0.0583696	-0.0595823	-0.0851241	-0.085163	-0.0541622	-0.0540588
247	0.0494	-0.0606259	-0.06078	-0.0599987	-0.0599979	-0.058367	-0.0595812	-0.0850773	-0.0851377	-0.0541425	-0.0540421
248	0.0496	-0.0606284	-0.0607822	-0.0599987	-0.0599979	-0.0583645	-0.0595801	-0.0850312	-0.085112	-0.0541228	-0.0540255
249	0.0498	-0.060631	-0.0607845	-0.0599987	-0.0599979	-0.0583621	-0.059579	-0.0849856	-0.0850859	-0.0541032	-0.054009
250	0.05	-0.0606336	-0.0607867	-0.0599987	-0.0599979	-0.058358	-0.0595808	-0.0849406	-0.0850595	-0.0540836	-0.0539925
251	0.0502	-0.0606361	-0.0607889	-0.0599987	-0.0599979	-0.0583541	-0.0595825	-0.0848965	-0.0850327	-0.054064	-0.053976
252	0.0504	-0.0606387	-0.060791	-0.0599987	-0.0599979	-0.0583503	-0.0595842	-0.0848533	-0.0850054	-0.0540446	-0.0539596
253	0.0506	-0.0606412	-0.0607932	-0.0599987	-0.0599979	-0.0583467	-0.0595857	-0.084811	-0.0849777	-0.0540251	-0.0539432
254	0.0508	-0.0606437	-0.0607953	-0.0599987	-0.0599979	-0.0583433	-0.0595873	-0.0847695	-0.0849496	-0.0540058	-0.0539268
255	0.051	-0.0606462	-0.0607974	-0.0599987	-0.0599979	-0.058339	-0.0595913	-0.0847287	-0.0849212	-0.0539864	-0.0539104
256	0.0512	-0.0606487	-0.0607995	-0.0599987	-0.0599979	-0.0583349	-0.0595953	-0.084689	-0.0848924	-0.0539672	-0.0538941
257	0.0514	-0.0606511	-0.0608016	-0.0599987	-0.0599979	-0.058331	-0.059599	-0.0846503	-0.0848632	-0.053948	-0.0538778
258	0.0516	-0.0606536	-0.0608036	-0.0599987	-0.0599979	-0.0583272	-0.0596027	-0.0846125	-0.0848337	-0.0539289	-0.0538616
259	0.0518	-0.060656	-0.0608056	-0.0599987	-0.0599979	-0.0583235	-0.0596062	-0.0845756	-0.0848039	-0.0539098	-0.0538453
260	0.052	-0.0606584	-0.0608076	-0.0599987	-0.0599979	-0.0583193	-0.0596118	-0.0845395	-0.0847738	-0.0538908	-0.0538291
261	0.0522	-0.0606608	-0.0608096	-0.0599987	-0.0599979	-0.0583153	-0.0596172	-0.0845045	-0.0847434	-0.0538718	-0.0538129
262	0.0524	-0.0606632	-0.0608116	-0.0599987	-0.0599979	-0.0583114	-0.0596224	-0.0844705	-0.0847127	-0.053853	-0.0537967
263	0.0526	-0.0606656	-0.0608135	-0.0599987	-0.0599979	-0.0583077	-0.0596273	-0.0844375	-0.0846817	-0.0538342	-0.0537806
264	0.0528	-0.060668	-0.0608155	-0.0599987	-0.0599979	-0.0583041	-0.0596321	-0.0844052	-0.0846506	-0.0538154	-0.0537644
265	0.053	-0.0606703	-0.0608174	-0.0599987	-0.0599979	-0.0583001	-0.0596386	-0.0843738	-0.0846192	-0.0537968	-0.0537483
266	0.0532	-0.0606727	-0.0608193	-0.0599987	-0.0599979	-0.0582962	-0.0596449	-0.0843434	-0.0845875	-0.0537782	-0.0537322
267	0.0534	-0.060675	-0.0608212	-0.0599987	-0.0599979	-0.0582925	-0.0596509	-0.0843138	-0.0845557	-0.0537597	-0.0537161
268	0.0536	-0.0606773	-0.060823	-0.0599987	-0.0599979	-0.0582889	-0.0596567	-0.0842851	-0.0845237	-0.0537412	-0.0537
269	0.0538	-0.0606796	-0.0608249	-0.0599987	-0.0599979	-0.0582855	-0.0596623	-0.0842572	-0.0844915	-0.0537229	-0.053684
270	0.054	-0.0606819	-0.0608267	-0.0599987	-0.0599979	-0.0582819	-0.0596692	-0.08423	-0.0844591	-0.0537046	-0.0536679
271	0.0542	-0.0606842	-0.0608285	-0.0599987	-0.0599979	-0.0582784	-0.0596758	-0.0842036	-0.0844267	-0.0536864	-0.0536519
272	0.0544	-0.0606864	-0.0608304	-0.0599987	-0.0599979	-0.0582751	-0.0596821	-0.084178	-0.084394	-0.0536683	-0.0536359
273	0.0546	-0.0606887	-0.0608321	-0.0599987	-0.0599979	-0.0582719	-0.0596883	-0.0841531	-0.0843613	-0.0536502	-0.0536199
274	0.0548	-0.0606909	-0.0608339	-0.0599987	-0.0599979	-0.0582688	-0.0596941	-0.0841289	-0.0843285	-0.0536323	-0.0536039
275	0.055	-0.0606931	-0.0608357	-0.0599987	-0.0599979	-0.0582656	-0.0597011	-0.0841053	-0.0842956	-0.0536144	-0.0535879
276	0.0552	-0.0606953	-0.0608374	-0.0599987	-0.0599979	-0.0582626	-0.0597077	-0.0840824	-0.0842626	-0.0535966	-0.053572
277	0.0554	-0.0606975	-0.0608392	-0.0599987	-0.0599979	-0.0582597	-0.0597141	-0.0840601	-0.0842296	-0.0535788	-0.053556
278	0.0556	-0.0606997	-0.0608409	-0.0599987	-0.0599979	-0.0582569	-0.0597203	-0.0840384	-0.0841965	-0.0535612	-0.0535401
279	0.0558	-0.0607019	-0.0608426	-0.0599987	-0.0599979	-0.0582542	-0.0597262	-0.0840172	-0.0841634	-0.0535436	-0.0535241
280	0.056	-0.060704	-0.0608443	-0.0599987	-0.0599979	-0.0582515	-0.0597329	-0.0839965	-0.0841303	-0.0535262	-0.0535082
281	0.0562	-0.0607062	-0.060846	-0.0599987	-0.0599979	-0.058249	-0.0597394	-0.0839763	-0.0840971	-0.0535088	-0.0534923
282	0.0564	-0.0607083	-0.0608477	-0.0599987	-0.0599979	-0.0582465	-0.0597456	-0.0839567	-0.084064	-0.0534914	-0.0534764
283	0.0566	-0.0607104	-0.0608494	-0.0599987	-0.0599979	-0.0582441	-0.0597515	-0.0839375	-0.0840308	-0.0534742	-0.0534605
284	0.0568	-0.0607125	-0.060851	-0.0599987	-0.0599979	-0.0582419	-0.0597573	-0.0839187	-0.0839977	-0.053457	-0.0534446
285	0.057	-0.0607146	-0.0608527	-0.0599987	-0.0599979	-0.0582397	-0.0597636	-0.0839003	-0.0839646	-0.0534399	-0.0534287
286	0.0572	-0.0607167	-0.0608543	-0.0599987	-0.0599979	-0.0582376	-0.0597697	-0.0838822	-0.0839315	-0.0534229	-0.0534129
287	0.0574	-0.0607188	-0.0608559	-0.0599987	-0.0599979	-0.0582356	-0.0597755	-0.0838646	-0.0838985	-0.053406	-0.053397
288	0.0576	-0.0607208	-0.0608576	-0.0599987	-0.0599979	-0.0582336	-0.0597811	-0.0838473	-0.0838655	-0.0533892	-0.0533812
289	0.0578	-0.0607229	-0.0608592	-0.0599987	-0.0599979	-0.0582318	-0.0597865	-0.0838303	-0.0838326	-0.0533724	-0.0533654
290	0.058	-0.0607249	-0.0608608	-0.0599987	-0.0599979	-0.0582301	-0.0597923	-0.0838135	-0.0837997	-0.0533557	-0.0533496
291	0.0582	-0.0607269	-0.0608624	-0.0599987	-0.0599979	-0.0582284	-0.0597978	-0.0837971	-0.0837669	-0.0533391	-0.0533338
292	0.0584	-0.0607289	-0.0608639	-0.0599987	-0.0599979	-0.0582268	-0.0598031	-0.0837809	-0.0837342	-0.0533225	-0.053318
293	0.0586	-0.0607309	-0.0608655	-0.0599987	-0.0599979	-0.0582253	-0.0598082	-0.0837649	-0.0837015	-0.0533061	-0.0533022
294	0.0588	-0.0607329	-0.0608671	-0.0599987	-0.0599979	-0.0582239	-0.0598131	-0.0837491	-0.083669	-0.0532897	-0.0532864
295	0.059	-0.0607349	-0.0608687	-0.0599987	-0.0599979	-0.0582227	-0.0598182	-0.0837335	-0.0836365	-0.0532733	-0.0532706
296	0.0592	-0.0607369	-0.0608702	-0.0599987	-0.0599979	-0.0582215	-0.059823	-0.083718	-0.0836041	-0.0532571	-0.0532549
297	0.0594	-0.0607388	-0.0608718	-0.0599987	-0.0599979	-0.0582203	-0.0598277	-0.0837027	-0.0835719	-0.0532409	-0.0532392
298	0.0596	-0.0607408	-0.0608733	-0.0599987	-0.0599979	-0.0582192	-0.0598322	-0.0836875	-0.0835397	-0.0532248	-0.0532234
299	0.0598	-0.0607427	-0.0608748	-0.0599987	-0.0599979	-0.0582182	-0.0598365	-0.0836724	-0.0835076	-0.0532087	-0.0532077
300	0.06	-0.0607446	-0.0608764	-0.0599987	-0.0599979	-0.0582174	-0.0598408	-0.0836574	-0.0834756	-0.0531927	-0.053192
301	0.0602	-0.0607465	-0.0608779	-0.0599987	-0.0599979	-0.0582167	-0.0598449	-0.0836425	-0.0834438	-0.0531768	-0.0531763
302	0.0604	-0.0607484	-0.0608794	-0.0599987	-0.0599979	-0.0582159	-0.0598489	-0.0836276	-0.0834121	-0.053161	-0.0531607
303	0.0606	-0.0607503	-0.0608809	-0.0599987	-0.0599979	-0.0582152	-0.0598526	-0.0836127	-0.0833805	-0.0531452	-0.053145
304	0.0608	-0.0607522	-0.0608824	-0.0599987	-0.0599979	-0.0582146	-0.0598563	-0.0835979	-0.083349	-0.0531294	-0.0531294
305	0.061	-0.0607541	-0.0608839	-0.0599987	-0.0599979	-0.0582142	-0.0598597	-0.0835831	-0.0833176	-0.0531138	-0.0531137
306	0.0612	-0.060756	-0.0608854	-0.0599987	-0.0599979	-0.0582139	-0.059863	-0.0835683	-0.0832863	-0.0530982	-0.0530981
307	0.0614	-0.0607578	-0.0608869	-0.0599987	-0.0599979	-0.0582135	-0.0598662	-0.0835534	-0.0832552	-0.0530826	-0.0530825
308	0.0616	-0.0607597	-0.0608883	-0.0599987	-0.0599979	-0.0582132	-0.0598692	-0.0835385	-0.0832242	-0.0530672	-0.053067
309	0.0618	-0.0607615	-0.0608898	-0.0599987	-0.0599979	-0.0582129	-0.0598722	-0.0835236	-0.0831933	-0.0530517	-0.0530514
310	0.062	-0.0607634	-0.0608913	-0.0599987	-0.0599979	-0.0582129	-0.0598748	-0.0835086	-0.0831626	-0.0530364	-0.0530358
311	0.0622	-0.0607652	-0.0608927	-0.0599987	-0.0599979	-0.0582129	-0.0598772	-0.0834935	-0.0831319	-0.053021	-0.0530203
312	0.0624	-0.060767	-0.0608942	-0.0599987	-0.0599979	-0.0582129	-0.0598796	-0.0834784	-0.0831014	-0.0530058	-0.0530048
313	0.0626	-0.0607688	-0.0608956	-0.0599987	-0.0599979	-0.0582128	-0.0598819	-0.0834631	-0.0830711	-0.0529906	-0.0529893
314	0.0628	-0.0607706	-0.060897	-0.0599987	-0.0599979	-0.0582128	-0.0598841	-0.0834478	-0.0830408	-0.0529754	-0.0529738
315	0.063	-0.0607724	-0.0608985	-0.0599987	-0.0599979	-0.0582131	-0.0598859	-0.0834323	-0.0830107	-0.0529603	-0.0529583
316	0.0632	-0.0607742	-0.0608999	-0.0599987	-0.0599979	-0.0582134	-0.0598876	-0.0834168	-0.0829806	-0.0529452	-0.0529429
317	0.0634	-0.060776	-0.0609013	-0.0599987	-0.0599979	-0.0582136	-0.0598892	-0.083401	-0.0829508	-0.0529302	-0.0529274
318	0.0636	-0.0607778	-0.0609027	-0.0599987	-0.0599979	-0.0582139	-0.0598908	-0.0833852	-0.082921	-0.0529153	-0.052912
319	0.0638	-0.0607795	-0.0609041	-0.0599987	-0.0599979	-0.0582141	-0.0598923	-0.0833692	-0.0828913	-0.0529004	-0.0528966
320	0.064	-0.0607813	-0.0609055	-0.0599987	-0.0599979	-0.0582147	-0.0598932	-0.0833532	-0.0828618	-0.0528855	-0.0528813
321	0.0642	-0.0607831	-0.0609069	-0.0599987	-0.0599979	-0.0582153	-0.0598941	-0.0833369	-0.0828324	-0.0528707	-0.0528659
322	0.0644	-0.0607848	-0.0609083	-0.0599987	-0.0599979	-0.0582158	-0.059895	-0.0833204	-0.0828031	-0.0528559	-0.0528506
323	0.0646	-0.0607866	-0.0609097	-0.0599987	-0.0599979	-0.0582163	-0.0598959	-0.0833038	-0.0827739	-0.0528412	-0.0528353
324	0.0648	-0.0607883	-0.0609111	-0.0599987	-0.0599979	-0.0582168	-0.0598967	-0.0832871	-0.0827448	-0.0528265	-0.05282
325	0.065	-0.06079	-0.0609124	-0.0599987	-0.0599979	-0.0582177	-0.0598969	-0.0832702	-0.0827158	-0.0528118	-0.0528047
326	0.0652	-0.0607918	-0.0609138	-0.0599987	-0.0599979	-0.0582185	-0.059897	-0.0832531	-0.0826869	-0.0527972	-0.0527894
327	0.0654	-0.0607935	-0.0609152	-0.0599987	-0.0599979	-0.0582192	-0.0598972	-0.0832358	-0.0826582	-0.0527826	-0.0527742
328	0.0656	-0.0607952	-0.0609165	-0.0599987	-0.0599979	-0.05822	-0.0598974	-0.0832184	-0.0826295	-0.0527681	-0.052759
329	0.0658	-0.0607969	-0.0609179	-0.0599987	-0.0599979	-0.0582207	-0.0598975	-0.0832008	-0.082601	-0.0527536	-0.0527438
330	0.066	-0.0607986	-0.0609192	-0.0599987	-0.0599979	-0.0582211	-0.0598974	-0.083183	-0.0825725	-0.0527391	-0.0527287
331	0.0662	-0.0608003	-0.0609205	-0.0599987	-0.0599979	-0.0582214	-0.0598973	-0.0831651	-0.0825441	-0.0527247	-0.0527135
332	0.0664	-0.060802	-0.0609218	-0.0599987	-0.0599979	-0.0582217	-0.0598972	-0.083147	-0.0825157	-0.0527103	-0.0526984
333	0.0666	-0.0608037	-0.0609232	-0.0599987	-0.0599979	-0.0582221	-0.0598972	-0.0831288	-0.0824874	-0.0526959	-0.0526833
334	0.0668	-0.0608054	-0.0609245	-0.0599987	-0.0599979	-0.0582224	-0.0598971	-0.0831105	-0.0824591	-0.0526816	-0.0526682
335	0.067	-0.0608071	-0.0609258	-0.0599987	-0.0599979	-0.0582221	-0.0598972	-0.083092	-0.0824308	-0.0526673	-0.0526532
336	0.0672	-0.0608088	-0.0609271	-0.0599987	-0.0599979	-0.0582218	-0.0598974	-0.0830736	-0.0824025	-0.0526531	-0.0526382
337	0.0674	-0.0608105	-0.0609284	-0.0599987	-0.0599979	-0.0582215	-0.0598976	-0.083055	-0.0823742	-0.0526388	-0.0526231
338	0.0676	-0.0608122	-0.0609296	-0.0599987	-0.0599979	-0.0582212	-0.0598977	-0.0830365	-0.0823459	-0.0526246	-0.0526082
339	0.0678	-0.0608139	-0.0609309	-0.0599987	-0.0599979	-0.0582209	-0.0598979	-0.0830179	-0.0823176	-0.0526105	-0.0525932
340	0.068	-0.0608155	-0.0609322	-0.0599987	-0.0599979	-0.0582201	-0.0598986	-0.0829993	-0.0822893	-0.0525963	-0.0525783
341	0.0682	-0.0608172	-0.0609334	-0.0599987	-0.0599979	-0.0582193	-0.0598994	-0.0829808	-0.0822608	-0.0525822	-0.0525634
342	0.0684	-0.0608189	-0.0609347	-0.0599987	-0.0599979	-0.0582186	-0.0599	-0.0829624	-0.0822324	-0.0525682	-0.0525485
343	0.0686	-0.0608205	-0.0609359	-0.0599987	-0.0599979	-0.0582178	-0.0599007	-0.082944	-0.0822039	-0.0525541	-0.0525336
344	0.0688	-0.0608222	-0.0609372	-0.0599987	-0.0599978	-0.0582171	-0.0599013	-0.0829257	-0.0821753	-0.0525401	-0.0525188
345	0.069	-0.0608239	-0.0609384	-0.0599987	-0.0599978	-0.0582161	-0.0599032	-0.0829075	-0.0821467	-0.0525261	-0.0525039
346	0.0692	-0.0608255	-0.0609396	-0.0599987	-0.0599978	-0.0582151	-0.059905	-0.0828896	-0.082118	-0.0525122	-0.0524891
347	0.0694	-0.0608272	-0.0609408	-0.0599987	-0.0599978	-0.0582141	-0.0599067	-0.0828718	-0.0820892	-0.0524983	-0.0524744
348	0.0696	-0.0608289	-0.060942	-0.0599987	-0.0599978	-0.0582132	-0.0599083	-0.0828543	-0.0820604	-0.0524844	-0.0524596
349	0.0698	-0.0608305	-0.0609432	-0.0599987	-0.0599978	-0.0582123	-0.0599099	-0.082837	-0.0820315	-0.0524706	-0.0524449
350	0.07	-0.0608322	-0.0609444	-0.0599987	-0.0599978	-0.0582111	-0.0599129	-0.0828199	-0.0820025	-0.0524567	-0.0524302
351	0.0702	-0.0608338	-0.0609456	-0.0599987	-0.0599978	-0.0582098	-0.0599157	-0.0828032	-0.0819735	-0.052443	-0.0524155
352	0.0704	-0.0608355	-0.0609467	-0.0599987	-0.0599978	-0.0582086	-0.0599185	-0.0827868	-0.0819444	-0.0524292	-0.0524008
353	0.0706	-0.0608371	-0.0609479	-0.0599987	-0.0599979	-0.0582075	-0.0599212	-0.0827708	-0.0819152	-0.0524155	-0.0523862
354	0.0708	-0.0608388	-0.060949	-0.0599987	-0.0599979	-0.0582064	-0.0599237	-0.0827551	-0.0818859	-0.0524018	-0.0523716
355	0.071	-0.0608404	-0.0609502	-0.0599987	-0.0599979	-0.0582048	-0.0599267	-0.0827397	-0.0818566	-0.0523882	-0.052357
356	0.0712	-0.0608421	-0.0609513	-0.0599987	-0.0599979	-0.0582032	-0.0599296	-0.0827246	-0.0818271	-0.0523746	-0.0523424
357	0.0714	-0.0608437	-0.0609524	-0.0599987	-0.0599979	-0.0582017	-0.0599324	-0.0827098	-0.0817976	-0.052361	-0.0523278
358	0.0716	-0.0608454	-0.0609535	-0.0599987	-0.0599979	-0.0582003	-0.059935	-0.0826953	-0.0817679	-0.0523475	-0.0523133
359	0.0718	-0.060847	-0.0609546	-0.0599987	-0.0599979	-0.058199	-0.0599376	-0.0826811	-0.0817382	-0.052334	-0.0522988
360	0.072	-0.0608487	-0.0609557	-0.0599987	-0.0599979	-0.0581971	-0.05994	-0.0826671	-0.0817084	-0.0523205	-0.0522842
361	0.0722	-0.0608503	-0.0609568	-0.0599987	-0.0599979	-0.0581952	-0.0599424	-0.0826534	-0.0816785	-0.0523071	-0.0522698
362	0.0724	-0.060852	-0.0609579	-0.0599987	-0.0599979	-0.0581935	-0.0599446	-0.0826398	-0.0816485	-0.0522937	-0.0522553
363	0.0726	-0.0608536	-0.0609589	-0.0599987	-0.0599979	-0.0581918	-0.0599468	-0.0826264	-0.0816184	-0.0522804	-0.0522409
364	0.0728	-0.0608553	-0.06096	-0.0599987	-0.0599979	-0.0581902	-0.0599489	-0.0826133	-0.0815882	-0.0522671	-0.0522264
